time(s)	globalZ	gyroAngle
80.433	-2.181276	169.723
80.453	-1.973814	170.212
80.475	-1.717192	170.661
80.498	-1.519948	171.125
80.517	-1.382240	171.651
80.540	-1.266507	172.202
80.560	-1.266545	172.742
80.581	-1.309049	173.198
80.603	-1.090121	173.465
80.623	-0.425848	173.500
80.644	0.318338	173.362
80.666	0.434277	173.142
80.687	0.524823	172.955
80.708	1.507532	172.958
80.729	2.172724	173.140
80.751	2.478465	173.612
80.773	2.866769	173.612
80.793	3.201460	173.718
80.814	2.223820	173.733
80.836	2.148145	173.654
80.857	3.163618	173.654
80.877	2.503502	173.535
80.899	-0.651744	173.120
80.920	-2.398247	172.632
80.941	-3.268241	172.231
80.963	-2.285225	171.932
80.983	-1.158922	171.609
81.005	-1.329704	171.201
81.026	-2.049624	170.630
81.048	-2.286184	169.863
81.069	-2.340176	168.995
81.090	-2.127308	168.174
81.111	-1.765801	167.487
81.133	-1.521866	166.989
81.153	-1.221196	166.706
81.174	-0.769432	166.606
81.195	-0.609945	166.581
81.217	-0.449275	166.546
81.238	-0.314255	166.500
81.260	0.006100	166.387
81.281	0.883021	166.387
81.302	1.353200	166.146
81.323	1.916452	165.711
81.344	2.208511	164.695
81.365	2.572837	164.695
81.387	3.242545	164.268
81.407	4.327451	164.268
81.429	5.083682	164.547
81.450	3.498858	164.851
81.473	0.104692	165.022
81.493	-1.600008	165.022
81.514	-2.199426	165.232
81.535	-2.439227	166.785
81.557	-2.662268	166.785
81.577	-2.422786	168.170
81.598	-1.971017	169.627
81.619	-1.882727	170.973
81.641	-1.635430	173.279
81.664	-1.282135	173.279
81.683	-1.323124	174.341
81.706	-1.569395	176.176
81.726	-1.671442	176.176
81.748	-1.179847	176.769
81.768	-0.532161	177.069
81.790	0.049951	177.145
81.811	0.172983	177.040
81.833	0.244203	176.796
81.853	1.412739	176.595
81.874	2.415454	176.522
81.895	2.547001	176.508
81.916	2.635089	176.350
81.937	3.350394	176.029
81.959	3.208206	175.623
81.981	2.861015	175.224
82.001	3.674680	174.922
82.023	3.587782	174.606
82.044	0.090314	174.019
82.065	-2.613586	173.245
82.086	-3.913257	172.506
82.109	-3.565596	171.969
82.128	-1.646063	171.612
82.149	-1.015384	171.347
82.171	-1.420519	171.012
82.193	-1.678623	170.469
82.214	-1.995467	168.784
82.234	-2.253721	168.784
82.256	-2.197871	167.967
82.277	-1.648470	167.353
82.298	-0.700246	167.000
82.319	-0.126993	166.862
82.341	-0.030816	166.802
82.363	-0.247325	166.711
82.383	-0.463097	166.629
82.405	-0.679068	166.516
82.425	-0.253302	166.516
82.448	0.531392	166.404
82.468	0.865154	166.140
82.489	1.350288	165.693
82.510	2.523042	165.693
82.532	3.538527	165.647
82.553	4.341074	166.524
82.573	5.842371	166.524
82.596	5.836131	167.227
82.616	1.900720	167.227
82.637	-1.006630	166.921
82.659	-1.935651	166.577
82.680	-2.280656	166.530
82.701	-2.488972	166.909
82.723	-2.789813	167.646
82.743	-2.754519	168.533
82.765	-1.859816	169.433
82.786	-1.251353	170.336
82.807	-1.136477	171.271
82.828	-1.101875	172.237
82.849	-1.103476	173.183
82.870	-1.415569	174.063
82.893	-1.559064	174.787
82.915	-1.453313	175.261
82.934	-1.225123	175.415
82.956	-0.633670	175.415
82.976	-0.015346	175.253
82.997	0.382935	175.093
83.019	1.396666	175.063
83.040	2.169123	175.146
83.061	2.341820	175.259
83.083	2.634990	175.223
83.103	3.019324	174.758
83.125	2.481617	174.448
83.146	2.736980	174.103
83.167	3.921984	174.103
83.188	2.100919	173.635
83.210	-1.284523	173.030
83.231	-2.878825	172.455
83.253	-3.201680	172.163
83.273	-2.147868	172.138
83.294	-1.209771	172.138
83.315	-1.052920	171.983
83.337	-1.212234	171.607
83.358	-1.277175	170.995
83.380	-1.371353	170.241
83.400	-1.669871	169.543
83.423	-1.673876	169.012
83.443	-1.296511	168.703
83.466	-0.741786	168.489
83.485	-0.462395	168.489
83.507	-0.695899	168.490
83.527	-0.861171	168.502
83.549	-0.586115	168.547
83.570	-0.269056	168.628
83.591	0.557565	168.548
83.613	1.005977	168.308
83.634	0.714031	168.308
83.655	0.702074	167.991
83.676	1.537662	167.667
83.698	2.401840	167.435
83.718	3.706887	167.400
83.740	4.491485	167.535
83.761	4.044694	167.647
83.783	1.840659	167.559
83.803	-0.029495	167.384
83.824	-0.781996	167.375
83.846	-1.385418	167.667
83.867	-2.121799	168.314
83.889	-2.565983	169.259
83.909	-2.274119	170.304
83.930	-1.401282	171.284
83.953	-0.939266	172.210
83.973	-1.020256	173.164
83.994	-1.117284	174.143
84.015	-1.023546	175.066
84.036	-1.094281	175.860
84.057	-1.501220	176.484
84.079	-1.565573	176.961
84.100	-1.136950	177.340
84.125	-0.291220	177.632
84.143	0.103361	177.792
84.165	0.348282	177.911
84.185	0.978683	178.199
84.206	1.618944	178.667
84.227	2.084453	179.051
84.248	2.914192	179.124
84.272	3.613369	179.068
84.291	2.964357	178.975
84.314	3.105759	178.855
84.334	3.884022	178.451
84.354	2.747542	178.451
84.375	-0.398024	178.107
84.397	-2.121123	177.870
84.418	-3.218280	177.854
84.440	-2.612476	177.932
84.461	-1.779748	177.643
84.483	-1.814071	177.643
84.503	-2.097545	177.096
84.524	-2.278883	176.304
84.545	-2.278138	174.465
84.566	-2.345125	174.465
84.589	-2.156678	173.677
84.609	-1.838031	173.096
84.630	-1.305403	172.771
84.651	-0.427560	172.673
84.673	0.278518	172.719
84.694	0.669551	172.841
84.715	0.538532	172.962
84.736	0.037139	173.079
84.757	0.140314	173.257
84.778	0.739688	173.431
84.799	1.049979	173.438
84.822	1.336451	173.267
84.844	1.815166	173.005
84.865	2.707215	172.699
84.884	4.324808	172.699
84.906	5.441003	172.841
84.928	4.077917	172.917
84.948	1.027893	172.917
84.969	-0.551234	172.807
84.991	-1.218271	172.848
85.013	-1.730637	173.174
85.033	-2.340384	173.801
85.055	-2.917643	174.598
85.075	-2.912004	175.448
85.098	-2.181123	176.294
85.118	-1.818062	177.094
85.140	-1.890104	177.870
85.160	-1.668027	178.690
85.181	-1.143226	179.562
85.203	-0.878931	180.338
85.224	-0.760640	180.889
85.244	-0.668226	181.157
85.266	-0.262208	181.161
85.287	0.238971	180.950
85.308	0.260352	180.624
85.330	0.647714	180.342
85.351	1.343007	180.385
85.373	1.811074	180.385
85.393	2.318977	180.454
85.414	3.079305	180.243
85.435	3.171820	179.897
85.457	1.914225	179.512
85.478	2.079836	179.176
85.499	3.276244	178.912
85.521	2.893763	178.662
85.543	-0.335559	178.239
85.564	-1.967956	177.808
85.584	-2.150463	177.521
85.608	-1.007723	177.296
85.627	-0.769917	176.965
85.648	-1.297133	175.880
85.669	-1.830928	175.880
85.690	-2.123135	174.594
85.712	-2.108434	174.067
85.733	-1.933958	174.067
85.754	-1.732902	173.618
85.775	-1.336920	173.304
85.797	-1.016714	173.142
85.817	-0.877438	173.097
85.839	-0.750606	173.133
85.861	-0.415749	173.451
85.881	-0.060419	173.451
85.903	0.251615	173.561
85.924	1.100479	173.573
85.944	1.122285	173.498
85.965	0.908005	173.316
85.987	1.097724	173.054
86.008	1.962128	172.783
86.031	2.403724	172.581
86.050	3.442748	172.599
86.073	4.364728	172.754
86.093	3.084217	172.754
86.115	0.532548	172.487
86.135	-0.908506	172.284
86.156	-1.422422	172.337
86.178	-1.401091	172.632
86.199	-1.670746	173.752
86.220	-2.217078	173.752
86.241	-2.056197	174.381
86.264	-1.335104	174.972
86.284	-0.933758	175.517
86.305	-1.034635	176.062
86.326	-1.318180	176.671
86.350	-1.742578	177.329
86.369	-1.940054	177.930
86.390	-1.723753	178.310
86.411	-1.049971	178.413
86.433	-0.389913	178.334
86.453	0.025902	178.133
86.474	0.178309	177.904
86.498	0.572174	177.789
86.517	1.392104	177.867
86.538	1.908414	178.138
86.559	2.465240	178.356
86.580	2.930016	178.395
86.603	2.810251	178.329
86.625	2.011659	178.155
86.644	2.719706	177.997
86.665	3.444808	177.920
86.687	2.597718	177.778
86.708	-0.591453	177.470
86.729	-2.419943	177.154
86.750	-2.969711	176.854
86.771	-1.766733	176.511
86.793	-1.445441	176.010
86.813	-2.044924	175.280
86.835	-2.292993	174.404
86.856	-2.374141	173.446
86.877	-2.413906	172.413
86.898	-2.324834	171.445
86.920	-1.920830	170.676
86.941	-1.379934	170.208
86.965	-1.074827	169.977
86.984	-0.695620	170.044
87.005	-0.294597	170.044
87.026	-0.120466	170.096
87.047	-0.112990	170.095
87.068	0.065198	170.054
87.090	1.049419	170.048
87.110	1.816606	170.052
87.133	2.309426	170.032
87.153	2.490421	169.966
87.174	3.170414	169.883
87.197	4.021118	169.885
87.217	4.814380	170.056
87.239	4.652073	170.293
87.259	2.470910	170.305
87.280	-0.226341	170.063
87.301	-1.301342	169.842
87.323	-1.915348	170.110
87.343	-2.483162	170.110
87.365	-2.869398	170.703
87.386	-2.597494	171.496
87.407	-1.922701	172.328
87.430	-1.822619	173.060
87.450	-1.901224	173.663
87.473	-1.835391	174.821
87.493	-1.874593	175.355
87.514	-1.520549	175.355
87.535	-1.098749	175.750
87.556	-1.291014	175.935
87.577	-1.212637	175.925
87.598	-0.391414	175.807
87.619	0.204285	175.586
87.640	0.701659	175.302
87.663	1.795547	175.177
87.683	2.688165	175.358
87.704	2.897709	175.675
87.725	3.384579	175.767
87.747	3.882700	175.697
87.768	3.517348	175.593
87.789	3.063938	175.560
87.810	3.206761	175.598
87.833	2.194280	175.314
87.853	-0.929904	175.314
87.874	-2.818771	175.096
87.895	-3.926712	175.005
87.916	-3.392248	175.023
87.938	-1.961727	175.001
87.958	-1.303365	174.870
87.982	-1.247579	174.565
88.001	-1.608538	174.076
88.023	-1.952904	173.511
88.043	-2.126011	173.027
88.065	-1.920310	172.673
88.086	-1.495746	172.444
88.107	-0.913976	172.362
88.128	-0.469759	172.434
88.149	-0.516753	172.584
88.170	-0.535143	172.708
88.193	-0.323393	172.787
88.213	0.053684	172.836
88.234	1.189831	172.849
88.256	1.693445	172.740
88.276	1.469550	172.499
88.297	1.754130	172.262
88.319	2.892884	172.091
88.340	3.940463	172.045
88.364	4.444690	172.255
88.383	5.054231	172.674
88.405	3.326321	172.911
88.425	-0.057328	172.726
88.447	-1.308919	172.354
88.467	-1.804385	172.072
88.489	-2.324514	172.128
88.510	-2.731993	172.596
88.531	-3.020717	173.349
88.553	-2.833476	174.163
88.573	-2.300420	174.926
88.595	-1.848954	175.663
88.616	-1.433939	176.406
88.637	-1.229501	177.134
88.658	-0.816380	177.782
88.681	-0.355609	178.254
88.701	-0.560654	178.486
88.723	-0.804980	178.489
88.743	-0.448845	178.385
88.764	0.183878	178.247
88.785	0.411652	178.079
88.807	0.993638	177.981
88.827	1.765431	178.050
88.850	2.332274	178.334
88.870	2.835957	178.334
88.893	3.415588	178.126
88.913	3.172607	177.792
88.934	1.990794	177.387
88.956	2.380736	177.020
88.976	2.997360	176.703
88.997	0.926645	176.271
89.018	-1.783710	175.733
89.040	-3.121654	175.274
89.061	-3.161961	175.020
89.083	-1.559031	174.834
89.104	-0.762521	174.557
89.124	-1.052174	174.088
89.147	-1.683144	173.408
89.167	-1.894182	172.624
89.188	-1.982838	171.836
89.209	-1.925111	170.528
89.230	-1.644031	170.528
89.253	-1.421713	170.182
89.273	-1.190127	170.153
89.294	-0.882938	170.319
89.315	-0.437645	170.505
89.336	-0.150644	170.627
89.357	0.116862	170.699
89.379	0.234481	170.722
89.400	1.107188	170.692
89.422	1.397827	170.601
89.443	1.487549	170.387
89.463	2.646558	170.118
89.485	3.230382	169.860
89.506	3.355192	169.675
89.527	4.258259	169.642
89.548	4.584663	169.647
89.570	2.307361	169.462
89.591	-0.338379	169.126
89.613	-1.446948	168.847
89.633	-2.150365	168.846
89.654	-2.730336	169.298
89.675	-2.925150	170.209
89.697	-2.123077	171.334
89.718	-1.315473	172.397
89.739	-1.227773	173.360
89.760	-1.331705	174.261
89.783	-1.462586	175.105
89.803	-1.603126	175.846
89.824	-1.767725	176.461
89.846	-1.711035	176.964
89.866	-1.609188	177.295
89.887	-0.975867	177.368
89.909	-0.120273	177.182
89.930	0.301630	176.869
89.952	0.453834	176.475
89.973	1.201755	176.504
89.994	1.930597	176.504
90.015	2.311843	176.685
90.036	2.486572	176.798
90.057	3.074752	176.567
90.079	3.040362	176.567
90.099	2.737367	176.512
90.121	3.459978	176.549
90.143	3.908175	176.540
90.163	0.959640	175.836
90.184	-1.686490	175.836
90.206	-3.037716	175.514
90.227	-2.795443	175.397
90.248	-1.498745	175.363
90.269	-1.457805	175.254
90.290	-1.947725	174.531
90.313	-1.935157	174.531
90.333	-1.625041	173.932
90.354	-1.888498	172.585
90.375	-2.180746	172.585
90.396	-2.018357	172.091
90.418	-1.356767	171.837
90.439	-0.891875	171.746
90.460	-0.681013	171.682
90.482	-0.348071	171.641
90.503	-0.091109	171.649
90.523	-0.128054	171.701
90.545	0.291477	171.740
90.566	1.559451	171.684
90.587	2.664616	171.415
90.608	2.702547	170.848
90.629	2.491181	170.187
90.651	2.498174	169.660
90.672	2.715672	169.472
90.693	3.441720	169.647
90.714	3.647078	170.005
90.735	1.921406	170.366
90.757	-0.404384	170.559
90.778	-1.244589	170.642
90.799	-1.522901	170.764
90.821	-2.170412	171.039
90.843	-2.535534	171.534
90.863	-2.373161	172.177
90.884	-2.214106	172.761
90.905	-2.039968	173.211
90.926	-1.849650	173.579
90.948	-1.501767	173.980
90.969	-1.165327	174.430
90.990	-0.936393	174.886
91.012	-0.825730	175.305
91.033	-0.588503	175.568
91.054	-0.094948	175.602
91.075	0.415324	175.409
91.096	0.439031	175.077
91.117	0.877864	174.815
91.138	1.701017	174.792
91.160	1.933544	174.935
91.181	2.017796	175.022
91.203	2.051682	174.920
91.223	2.130579	174.716
91.244	2.027456	174.469
91.266	2.442472	174.068
91.287	3.440495	174.068
91.308	2.936318	173.884
91.329	-0.033398	173.588
91.350	-1.782791	173.350
91.373	-2.501699	173.262
91.393	-1.452320	173.294
91.414	-0.779436	173.367
91.435	-1.288764	173.358
91.457	-1.929220	173.153
91.478	-2.186946	172.705
91.499	-2.287710	172.075
91.520	-2.430162	171.424
91.542	-2.195116	170.888
91.563	-1.645719	170.560
91.584	-1.243091	170.524
91.605	-1.006254	170.748
91.626	-0.689190	171.062
91.647	-0.561485	171.316
91.668	-0.723357	171.440
91.690	-0.474850	171.494
91.711	0.419137	171.542
91.733	1.073461	171.576
91.754	1.815442	171.594
91.775	2.652445	171.659
91.796	3.187755	171.711
91.817	3.487878	171.743
91.838	4.363433	171.882
91.859	4.881073	172.208
91.880	2.605685	172.558
91.903	-0.198893	172.719
91.923	-1.366572	172.753
91.944	-1.594132	172.753
91.965	-1.899933	172.836
91.987	-2.109916	173.101
92.008	-2.533138	173.614
92.029	-2.138842	174.283
92.050	-1.280759	174.953
92.073	-0.783733	175.553
92.093	-0.780326	176.108
92.114	-0.808338	176.670
92.135	-0.743976	177.208
92.156	-1.063942	177.614
92.178	-0.989876	177.801
92.198	-0.790826	177.804
92.221	-0.401378	177.680
92.241	0.168528	177.448
92.264	0.655525	176.736
92.284	0.771458	176.736
92.304	1.267597	176.435
92.326	2.134547	176.112
92.347	2.588014	175.506
92.368	2.557303	174.754
92.389	2.237163	174.048
92.410	2.243026	173.555
92.433	2.844531	173.289
92.456	2.725547	173.289
92.474	0.575970	173.122
92.496	-1.721028	172.856
92.517	-2.477309	172.703
92.538	-2.066738	172.684
92.559	-1.248854	172.676
92.580	-1.291888	172.563
92.605	-1.665192	172.255
92.624	-2.200823	171.238
92.644	-2.479747	171.238
92.665	-2.450080	170.747
92.686	-2.081015	170.343
92.708	-1.370050	170.070
92.730	-0.942145	169.933
92.750	-0.819105	169.857
92.772	-0.464192	169.807
92.793	-0.264592	169.808
92.814	-0.357491	169.802
92.834	0.092331	169.715
92.856	1.072797	169.509
92.877	1.570300	169.206
92.898	1.509171	168.973
92.919	1.738559	168.930
92.940	2.433987	169.022
92.963	2.872046	169.151
92.983	3.163342	169.444
93.005	3.676939	169.965
93.026	2.734775	170.437
93.047	-0.344539	170.622
93.068	-1.818082	170.645
93.089	-1.770303	170.719
93.111	-1.240975	170.942
93.133	-1.052309	171.377
93.154	-0.882458	172.049
93.174	-0.967200	172.851
93.197	-1.300482	173.693
93.216	-1.603492	174.549
93.237	-1.611641	175.415
93.259	-1.726282	176.305
93.280	-1.832131	177.208
93.301	-1.759751	178.044
93.323	-1.538220	178.692
93.344	-0.784964	179.303
93.365	0.354122	179.303
93.386	0.929275	179.365
93.407	0.793126	179.341
93.430	1.295845	179.435
93.449	2.142200	179.712
93.471	2.356912	179.993
93.493	2.698094	180.007
93.513	3.001088	179.763
93.534	2.799838	179.441
93.556	2.343706	178.742
93.577	2.681012	178.742
93.598	3.176408	178.414
93.619	0.613538	177.960
93.641	-2.167196	177.373
93.663	-3.400857	176.837
93.683	-2.954360	176.671
93.705	-1.390544	176.671
93.726	-1.105003	176.859
93.747	-1.353054	177.004
93.768	-1.589512	176.995
93.789	-1.973833	176.767
93.810	-2.223210	176.369
93.831	-2.339478	175.947
93.855	-1.998325	175.628
93.874	-1.445945	175.463
93.895	-1.243291	175.397
93.916	-0.653443	175.384
93.937	-0.005784	175.395
93.959	0.425283	175.450
93.980	0.384433	175.522
94.001	0.496964	175.551
94.023	1.197705	175.489
94.043	1.889441	175.274
94.064	1.768705	174.961
94.085	1.913548	174.696
94.107	2.848292	174.510
94.130	3.390531	174.414
94.149	3.967721	174.484
94.171	3.952913	174.593
94.193	1.736272	174.496
94.213	-1.157694	174.150
94.234	-1.839285	173.836
94.255	-1.950222	173.757
94.276	-1.986888	174.018
94.298	-1.999625	174.529
94.319	-1.963757	175.102
94.340	-1.692392	175.645
94.361	-1.169933	176.155
94.383	-0.992967	176.666
94.405	-0.711696	177.212
94.425	-0.339359	177.773
94.446	-0.505814	178.276
94.467	-0.896330	178.625
94.489	-1.003155	178.777
94.510	-0.674361	178.765
94.531	-0.154214	178.662
94.554	0.017559	178.549
94.573	0.243164	178.523
94.596	0.897858	178.669
94.615	1.710710	178.957
94.637	2.413063	179.180
94.658	2.681346	179.111
94.679	2.465376	178.631
94.700	1.730135	178.631
94.723	1.883693	178.449
94.743	3.329855	178.474
94.764	2.966324	178.540
94.785	-0.076106	178.352
94.806	-2.114885	178.060
94.829	-3.040004	177.812
94.849	-2.187063	177.583
94.871	-1.018425	177.336
94.893	-1.108418	177.049
94.913	-1.492706	176.678
94.934	-1.786832	176.162
94.955	-2.185042	175.526
94.976	-2.210285	174.898
94.997	-2.141832	174.379
95.018	-1.829597	174.078
95.039	-1.361507	173.957
95.061	-0.956737	173.908
95.083	-0.357874	173.882
95.104	-0.271599	173.864
95.125	0.000449	173.844
95.146	0.304118	173.844
95.167	1.050828	173.794
95.188	1.919739	173.645
95.209	1.974824	173.452
95.230	1.780761	173.322
95.254	2.587051	173.282
95.273	2.995002	173.282
95.294	3.169162	173.312
95.315	3.844039	173.420
95.337	3.156113	173.525
95.357	0.410944	173.502
95.379	-1.226817	173.418
95.400	-1.403400	173.465
95.422	-1.884062	173.737
95.443	-2.385253	174.180
95.464	-2.637218	174.733
95.485	-2.298481	175.896
95.507	-1.678858	175.896
95.528	-1.423835	176.430
95.549	-1.324259	176.936
95.571	-0.828136	177.446
95.591	-0.627497	177.924
95.613	-1.033488	178.347
95.633	-1.037027	178.628
95.654	-0.601277	178.721
95.676	-0.296236	178.486
95.697	0.073877	178.486
95.718	0.289832	178.283
95.739	0.954817	178.113
95.760	1.344176	178.010
95.783	1.764520	177.974
95.804	2.418997	177.580
95.824	2.954431	177.273
95.845	2.666996	177.273
95.866	2.686763	177.025
95.888	3.630763	176.856
95.909	3.484366	176.634
95.930	0.246601	176.194
95.953	-1.840873	175.675
95.973	-2.673529	175.223
95.994	-2.020272	174.950
96.015	-1.072241	174.708
96.038	-1.030917	173.736
96.058	-1.410169	172.936
96.079	-2.023326	172.936
96.100	-2.514113	171.971
96.121	-2.787058	170.968
96.143	-2.722794	170.070
96.163	-2.424422	169.435
96.185	-1.729761	169.142
96.206	-1.118370	169.096
96.227	-0.557997	169.165
96.248	-0.066871	169.318
96.274	0.170399	169.527
96.290	0.145879	169.751
96.313	1.004282	169.962
96.333	2.119789	170.090
96.355	2.507473	170.036
96.375	2.203104	169.887
96.397	2.782340	169.780
96.418	3.383014	169.807
96.439	3.897376	170.130
96.460	4.201706	170.799
96.482	3.199210	171.598
96.505	0.387752	172.125
96.524	-1.185132	172.247
96.548	-1.407019	172.215
96.566	-1.999947	172.228
96.588	-2.652888	172.418
96.609	-3.100629	172.886
96.630	-3.261952	173.529
96.651	-2.676527	174.198
96.673	-1.816830	174.857
96.693	-1.341892	175.511
96.715	-0.887984	176.118
96.737	-0.968577	176.658
96.757	-1.313013	177.137
96.779	-1.309518	177.467
96.800	-0.931229	177.557
96.821	-0.521323	177.417
96.843	0.106249	177.142
96.863	0.381266	176.837
96.884	0.998366	176.630
96.905	1.578755	176.588
96.927	1.927418	176.674
96.948	2.574773	176.726
96.971	2.932718	176.610
96.990	2.707015	176.469
97.012	2.098052	176.359
97.033	2.258983	176.325
97.054	2.403632	176.287
97.075	1.059041	176.121
97.096	-1.015230	175.895
97.118	-1.556649	175.767
97.139	-0.807575	175.735
97.160	-0.144136	175.710
97.181	-0.510933	175.587
97.204	-1.195843	175.262
97.223	-1.900127	174.727
97.244	-2.466961	174.036
97.266	-2.668728	173.273
97.287	-2.685690	172.572
97.309	-2.535044	171.864
97.330	-1.975323	171.864
97.351	-1.222391	171.912
97.373	-0.510123	172.122
97.393	-0.098186	172.436
97.414	0.054812	172.791
97.438	-0.271477	173.125
97.457	0.462682	173.432
97.479	1.481762	173.692
97.499	1.852396	173.792
97.520	2.043418	173.711
97.542	2.657576	173.591
97.563	3.124210	173.531
97.584	3.694559	173.653
97.605	4.086003	174.039
97.626	3.876195	174.475
97.647	1.574171	174.589
97.669	-0.941990	174.318
97.690	-1.569323	173.990
97.712	-1.981317	173.885
97.733	-2.570550	174.199
97.754	-2.780178	174.896
97.775	-2.630858	175.748
97.796	-2.091416	176.487
97.817	-1.376166	177.088
97.838	-1.119959	177.600
97.859	-0.876155	178.103
97.880	-0.718727	178.629
97.903	-0.715538	179.121
97.923	-0.786635	179.431
97.944	-0.899526	179.478
97.965	-0.608895	179.301
97.987	0.030847	179.043
98.008	-0.157263	178.558
98.030	-0.435153	178.558
98.050	0.111728	178.488
98.073	1.036539	178.624
98.093	2.270448	178.742
98.114	3.134479	178.517
98.135	3.220697	178.023
98.156	2.767555	177.536
98.180	2.511153	177.082
98.199	2.784519	176.706
98.220	2.468555	176.374
98.241	0.271053	175.622
98.267	-1.877106	175.341
98.284	-2.515704	175.341
98.305	-1.569033	175.119
98.326	-0.754505	174.828
98.348	-0.912524	174.334
98.369	-1.492843	173.607
98.389	-2.269817	172.764
98.411	-2.819382	171.886
98.433	-3.070043	171.037
98.454	-3.083918	170.364
98.474	-2.270756	170.046
98.497	-1.283873	170.160
98.517	-0.631578	170.509
98.538	-0.032639	171.358
98.559	0.221911	171.358
98.580	0.220372	171.773
98.603	0.266353	172.147
98.623	0.735097	172.409
98.644	1.589422	172.483
98.665	2.245234	172.289
98.687	2.264051	171.941
98.708	2.594905	171.586
98.729	3.108819	171.281
98.750	3.553641	171.120
98.772	3.849544	171.190
98.793	3.119774	171.494
98.814	0.364370	171.798
98.835	-1.298420	171.798
98.856	-1.389038	171.826
98.877	-1.353237	172.021
98.898	-1.635847	172.499
98.920	-1.957779	173.248
98.941	-2.234507	174.105
98.963	-2.129508	174.900
98.983	-1.856448	175.593
99.004	-1.830409	176.192
99.026	-1.567157	176.763
99.047	-1.292372	177.296
99.068	-1.045446	177.743
99.089	-1.000687	177.985
99.111	-0.895852	178.020
99.133	-0.401905	177.646
99.153	-0.025900	177.646
99.174	-0.045977	177.314
99.197	0.280790	177.049
99.217	0.864861	177.049
99.237	1.445687	177.190
99.259	2.414754	177.183
99.280	2.766788	176.885
99.301	2.608153	176.592
99.323	2.228240	176.407
99.345	3.026731	176.421
99.365	4.079484	176.601
99.387	3.412692	176.772
99.407	-0.305450	176.667
99.428	-2.525758	176.390
99.450	-3.046522	176.027
99.471	-1.760387	175.665
99.493	-1.237626	175.228
99.513	-1.785248	174.636
99.534	-2.286803	173.912
99.556	-2.436651	173.058
99.577	-2.656878	172.146
99.598	-2.610515	171.302
99.621	-2.530074	170.666
99.640	-1.685979	170.387
99.663	-0.905220	170.441
99.683	-0.627053	170.673
99.704	-0.391569	170.957
99.725	0.128103	171.243
99.747	0.353011	171.481
99.768	0.554243	171.635
99.789	1.213312	171.707
99.810	1.655769	171.714
99.832	1.928451	171.703
99.853	2.561396	171.731
99.874	3.105528	171.819
99.895	3.534612	172.023
99.916	4.098883	172.347
99.937	4.471833	172.642
99.958	3.145109	172.666
99.980	0.277796	172.372
100.001	-1.151320	172.001
100.023	-2.033931	171.834
100.045	-2.705555	172.050
100.064	-3.149981	172.555
100.087	-2.972009	173.273
100.113	-2.034538	174.091
100.128	-1.105856	174.876
100.149	-0.600006	175.586
100.171	-0.560021	176.223
100.193	-0.724922	176.754
100.213	-0.682725	177.181
100.234	-0.810099	177.468
100.255	-1.247207	177.554
100.278	-1.399613	177.394
100.297	-1.080016	177.055
100.321	-0.846229	176.675
100.340	-0.667765	176.331
100.362	-0.394609	176.070
100.383	0.031826	175.969
100.406	0.389584	175.834
100.425	1.444595	175.834
100.446	3.011079	175.393
100.467	3.913879	174.867
100.488	3.474831	174.361
100.510	3.809007	173.728
100.531	4.518518	173.728
100.553	2.654951	173.444
100.573	-0.720322	173.054
100.595	-2.568172	172.739
100.616	-2.910493	172.546
100.637	-1.301082	172.414
100.658	-0.577564	172.260
100.679	-0.893491	172.037
100.700	-1.446638	171.654
100.723	-2.347909	171.047
100.743	-2.964427	170.254
100.764	-2.969060	169.465
100.786	-2.644072	168.870
100.806	-2.022579	168.607
100.828	-1.329119	168.609
100.850	-0.804303	169.042
100.870	-0.284203	169.042
100.893	0.096265	169.365
100.913	-0.219227	169.672
100.934	-0.141512	169.916
100.955	1.002732	170.142
100.976	1.858334	170.299
100.997	2.018858	170.274
101.020	2.157063	170.124
101.040	2.744971	169.932
101.062	3.028014	169.823
101.083	3.795885	169.950
101.104	4.445915	170.217
101.124	2.873718	170.303
101.146	-0.061788	170.064
101.167	-1.227102	169.752
101.188	-1.796561	169.628
101.209	-2.327148	169.864
101.230	-2.681033	170.460
101.253	-2.265546	171.362
101.273	-1.157251	172.451
101.294	-0.307265	173.633
101.315	-0.380000	174.874
101.336	-0.811923	176.145
101.358	-1.070845	177.469
101.379	-1.564544	178.786
101.400	-2.236985	179.953
101.423	-2.291296	180.865
101.443	-1.551004	181.480
101.464	-0.724509	181.822
101.487	-0.334273	181.928
101.507	0.093552	181.957
101.528	0.908442	182.061
101.549	1.318225	182.254
101.570	2.049772	182.453
101.591	3.041626	182.447
101.612	3.398070	182.177
101.633	2.885567	181.771
101.654	2.830473	181.342
101.676	3.622309	180.948
101.697	3.651719	180.530
101.718	0.644089	179.946
101.739	-1.757557	179.266
101.762	-2.927385	178.648
101.783	-2.628540	178.289
101.803	-1.364306	178.099
101.824	-0.989406	177.845
101.846	-1.291461	177.349
101.867	-1.783368	176.551
101.888	-2.123158	175.544
101.909	-2.208026	174.460
101.930	-2.213005	173.423
101.952	-2.113487	172.576
101.974	-1.765765	171.790
101.994	-1.100442	171.790
102.015	-0.594915	171.771
102.036	-0.405595	171.771
102.058	-0.294280	171.882
102.079	-0.500186	171.994
102.100	0.029213	172.159
102.122	1.182828	172.396
102.143	1.390606	172.570
102.164	1.109495	172.551
102.185	1.488417	172.427
102.206	2.217666	172.294
102.228	3.223409	172.292
