time(s)	globalZ	gyroAngle
7.324	0.144273	179.686
7.345	0.081148	179.759
7.366	0.06209	179.76
7.388	0.079107	179.725
7.409	0.002188	179.699
7.432	-0.122387	179.679
7.452	-0.070839	179.687
7.474	-0.037631	179.749
7.495	-0.084529	179.808
7.516	-0.142718	179.801
7.538	-0.12864	179.758
7.559	-0.045956	179.765
7.582	-0.041219	179.849
7.602	-0.032645	179.933
7.623	0.048318	179.945
7.645	0.229984	179.893
7.666	0.315874	179.844
7.689	0.221933	179.836
7.708	0.044859	179.863
7.73	-0.006251	179.874
7.751	-0.031916	179.861
7.773	-0.108039	179.837
7.794	-0.133225	179.814
7.816	-0.190028	179.825
7.838	-0.163002	179.877
7.858	-0.022005	179.929
7.883	0.154065	179.938
7.902	0.170495	179.891
7.922	0.0269	179.832
7.944	-0.053819	179.827
7.965	0.005067	179.827
7.988	0.09645	179.815
8.008	0.076371	179.744
8.03	-0.004483	179.661
8.05	-0.026212	179.605
8.072	-0.016053	179.587
8.094	0.062366	179.586
8.115	0.047062	179.578
8.136	0.064749	179.533
8.158	0.071112	179.478
8.179	0.016197	179.482
8.203	-0.053673	179.521
8.222	-0.067929	179.522
8.245	-0.040356	179.473
8.267	-0.133889	179.422
8.286	-0.169568	179.406
8.308	-0.145	179.423
8.329	-0.114191	179.453
8.35	-0.039226	179.46
8.371	0.065463	179.45
8.394	0.138831	179.473
8.414	0.170514	179.514
8.436	0.008248	179.534
8.457	-0.096699	179.527
8.478	-0.040775	179.51
8.502	0.022373	179.486
8.522	0.039016	179.472
8.544	0.098801	179.475
8.564	0.135324	179.475
8.585	0.125347	179.433
8.607	0.005536	179.38
8.628	-0.118353	179.389
8.65	-0.130951	179.465
8.671	-0.01272	179.542
8.693	0.176918	179.585
8.714	0.1439	179.63
8.735	0.136434	179.731
8.756	0.158508	179.731
8.778	0.064147	179.73
8.801	-0.11188	179.69
8.822	-0.335081	179.639
8.843	-0.442096	179.613
8.864	-0.274418	179.609
8.885	-0.029585	179.636
8.906	0.185486	179.676
8.928	0.307858	179.672
8.95	0.383138	179.672
8.97	0.384501	179.624
8.992	0.218968	179.573
9.013	-0.136665	179.567
9.035	-0.352083	179.613
9.056	-0.369133	179.665
9.077	-0.346078	179.665
9.1	-0.339514	179.614
9.121	-0.217658	179.577
9.142	-0.150841	179.63
9.163	0.054575	179.764
9.184	0.214963	179.921
9.205	0.236477	180.029
9.227	0.16329	180.034
9.249	0.141852	179.964
9.27	0.106475	179.924
9.291	0.082232	179.966
9.312	0.056523	180.043
9.334	-0.005345	180.074
9.358	-0.004062	180.012
9.377	0.115564	179.878
9.399	0.123329	179.878
9.421	0.017696	179.921
9.442	-0.123212	179.921
9.462	-0.14389	179.887
9.484	-0.045375	179.847
9.506	0.066318	179.839
9.527	0.042459	179.863
9.548	0.050786	179.868
9.57	0.169468	179.828
9.59	0.151756	179.79
9.612	0.038082	179.773
9.634	-0.0533	179.766
9.656	-0.033243	179.758
9.676	-0.062002	179.758
9.698	0.020176	179.739
9.719	0.022156	179.717
9.742	-0.091111	179.708
9.762	-0.165829	179.715
9.786	-0.092956	179.731
9.805	0.103547	179.743
9.826	0.171071	179.742
9.847	0.271193	179.716
9.869	0.232188	179.682
9.89	0.046444	179.658
9.912	-0.070731	179.627
9.933	-0.116571	179.606
9.955	-0.128832	179.614
9.976	-0.136464	179.615
9.997	-0.047017	179.589
10.018	0.006119	179.56
10.041	-0.032325	179.55
10.062	-0.072563	179.564
10.085	-0.101069	179.587
10.104	-0.124527	179.6
10.126	-0.055772	179.591
10.147	-0.031802	179.572
10.168	0.004384	179.562
10.189	0.009195	179.559
10.212	0.034115	179.561
10.232	0.194462	179.567
10.254	0.394284	179.568
10.275	0.410926	179.549
10.297	0.185136	179.507
10.318	-0.026389	179.47
10.339	-0.137515	179.453
10.362	-0.161293	179.443
10.383	-0.203326	179.436
10.403	-0.200934	179.43
10.425	-0.148031	179.414
10.446	-0.07324	179.399
10.469	0.094731	179.405
10.489	0.204961	179.414
10.511	0.217771	179.395
10.532	0.076272	179.336
10.554	-0.109335	179.264
10.574	-0.163878	179.222
10.596	-0.14256	179.232
10.617	-0.054475	179.276
10.639	0.01718	179.319
10.661	0.11078	179.327
10.682	0.202209	179.296
10.702	0.275201	179.245
10.726	0.098534	179.211
10.746	-0.120635	179.227
10.768	-0.176097	179.263
10.788	-0.100204	179.261
10.81	-0.069861	179.191
10.831	-0.069573	179.098
10.852	-0.103821	179.06
10.874	-0.067561	179.093
10.896	-0.003285	179.147
10.917	-0.006615	179.184
10.938	0.041488	179.198
10.96	0.191099	179.224
10.984	0.236907	179.363
11.002	0.146059	179.363
11.024	0.080022	179.429
11.045	0.101011	179.454
11.067	0.105952	179.442
11.088	0.025272	179.414
11.109	-0.077514	179.379
11.13	-0.165882	179.364
11.154	-0.198206	179.377
11.175	-0.159012	179.374
11.195	-0.08588	179.345
11.216	-0.004639	179.311
11.239	0.034884	179.296
11.259	0.008184	179.318
11.283	-0.016707	179.36
11.305	0.033114	179.396
11.324	0.09356	179.437
11.345	0.117705	179.497
11.366	0.065094	179.497
11.387	0.031852	179.504
11.41	0.021662	179.511
11.43	0.045091	179.499
11.451	0.008272	179.464
11.473	-0.060109	179.421
11.495	-0.170956	179.402
11.515	-0.243518	179.407
11.537	-0.158024	179.426
11.558	-0.018352	179.455
11.583	0.037254	179.475
11.602	0.069582	179.476
11.623	0.086983	179.466
11.644	0.067973	179.463
11.666	0.06524	179.462
11.686	0.054285	179.445
11.708	0.065035	179.397
11.731	0.057392	179.329
11.751	-0.001312	179.281
11.772	-0.076977	179.274
11.794	-0.15105	179.276
11.815	-0.170776	179.279
11.836	-0.094993	179.292
11.858	0.008493	179.284
11.88	0.095916	179.284
11.902	0.090555	179.258
11.923	0.045927	179.234
11.943	0.062054	179.21
11.964	0.08862	179.2
11.988	0.050888	179.178
12.008	0.00926	179.131
12.029	-0.026783	179.1
12.05	-0.037472	179.102
12.071	0.008827	179.106
12.093	0.103655	179.105
12.114	0.118007	179.111
12.138	0.051339	179.116
12.157	-0.04662	179.129
12.179	-0.090724	179.174
12.201	-0.097724	179.238
12.222	-0.138074	179.258
12.243	-0.135502	179.225
12.264	0.048382	179.195
12.287	0.221393	179.2
12.307	0.178297	179.206
12.329	0.094971	179.18
12.349	-0.01616	179.143
12.371	-0.13339	179.153
12.392	-0.214997	179.214
12.414	-0.115683	179.258
12.436	0.175467	179.168
12.456	0.341319	179.168
12.478	0.294231	179.121
12.499	0.209653	179.125
12.524	0.024098	179.139
12.542	-0.055237	179.126
12.563	0.031444	179.124
12.585	-0.094942	179.179
12.606	-0.307574	179.246
12.627	-0.157634	179.254
12.649	0.049422	179.297
12.67	0.031949	179.297
12.693	-0.141885	179.345
12.714	-0.127592	179.391
12.735	0.00947	179.391
12.756	0.04984	179.427
12.777	-0.068828	179.427
12.798	0.009728	179.435
12.823	0.113489	179.424
12.842	0.151685	179.413
12.863	0.175137	179.379
12.884	0.11554	179.337
12.906	-0.001353	179.3
12.927	-0.065339	179.266
12.948	-0.199992	179.225
12.969	-0.273676	179.161
12.991	-0.199148	179.11
13.013	-0.210165	179.123
13.034	-0.300156	179.144
13.057	0.03444	179.077
13.077	0.616239	178.953
13.098	0.653836	178.884
13.122	0.241449	178.865
13.142	-0.08172	178.806
13.162	-0.113503	178.707
13.183	-0.055859	178.657
13.205	-0.073256	178.67
13.226	-0.110388	178.659
13.248	-0.088963	178.593
13.269	-0.099392	178.529
13.29	-0.139103	178.488
13.312	0.017483	178.423
13.334	0.294163	178.146
13.354	0.437561	178.146
13.376	0.275961	177.944
13.398	-0.004606	177.709
13.419	-0.091959	177.408
13.441	-0.046498	177.408
13.462	-0.094171	177.363
13.483	-0.143952	177.284
13.504	-0.215031	177.182
13.526	0.811034	177.214
13.548	0.217003	177.41
13.57	-0.331465	177.61
13.59	-0.208877	177.581
13.611	-0.231011	177.401
13.633	-0.716816	177.289
13.654	0.088404	177.276
13.675	-0.652027	177.262
13.697	-0.017839	177.117
13.718	-0.694282	176.798
13.742	-0.393733	176.533
13.762	0.211625	176.504
13.782	0.507126	176.687
13.805	1.017814	176.777
13.825	1.635949	176.711
13.848	1.626048	176.678
13.868	0.068543	176.831
13.889	0.78538	177.058
13.911	-0.094635	177.157
13.932	-0.867789	177.063
13.954	-1.243371	177.063
13.975	-0.706986	176.697
13.996	0.139906	176.458
14.018	0.067434	176.471
14.039	-0.151237	176.656
14.063	-0.158718	177.041
14.082	-0.812611	177.041
14.103	-0.612026	176.871
14.124	-0.014594	176.735
14.146	-0.147877	176.856
14.169	0.274984	177.274
14.189	0.192103	177.596
14.21	0.379268	177.603
14.232	-0.415637	177.662
14.253	1.139849	177.992
14.274	1.493798	178.19
14.296	0.302327	178.168
14.317	-0.070943	178.088
14.338	-0.135909	177.985
14.361	0.010514	177.888
14.382	-0.078948	177.906
14.402	-0.177285	178.035
14.424	-0.081717	178.157
14.445	0.113891	178.14
14.467	-0.133269	178.048
14.488	-0.15266	177.989
14.51	-0.19962	177.958
14.531	-0.119409	177.997
14.552	0.1683	178.059
14.574	0.197913	178.098
14.595	0.059689	178.069
14.616	-0.004013	178.011
14.638	0.092846	177.981
14.659	0.232325	178.002
14.682	0.089706	178.042
14.702	-0.344485	178.011
14.723	-0.2795	177.882
14.745	-0.70312	177.792
14.766	0.611838	177.875
14.788	0.592078	177.935
14.809	0.148614	177.987
14.83	-0.209754	178.067
14.852	-0.215236	178.122
14.873	-0.206877	178.22
14.895	0.000433	178.394
14.916	-0.045542	178.57
14.937	-0.118189	178.677
14.962	0.170556	178.677
14.981	0.48286	178.624
15.003	0.39907	178.637
15.023	-0.353046	178.783
15.045	-0.544721	179.248
15.068	0.011818	179.248
15.087	0.079729	179.244
15.11	-0.061057	179.244
15.13	0.080774	179.164
15.151	0.363527	179.153
15.172	0.031786	179.195
15.194	-0.310185	179.208
15.216	-0.109212	179.153
15.237	0.45165	179.067
15.259	0.71755	179.005
15.281	0.182482	178.981
15.302	-0.366247	178.98
15.322	-0.379268	178.963
15.343	-0.067543	178.957
15.366	0.161321	178.993
15.386	-0.004682	179.014
15.408	-0.040374	179.023
15.43	0.05187	179.092
15.451	0.138569	179.092
15.472	0.014107	179.176
15.494	-0.009557	179.21
15.515	0.037366	179.21
15.536	0.042856	179.479
15.557	0.258637	179.479
15.579	-0.070002	179.657
15.602	-0.250077	179.837
15.623	-0.44157	179.94
15.643	0.0827	179.913
15.664	0.899341	179.939
15.686	-0.114393	180.119
15.707	-0.676812	180.263
15.729	-0.441882	180.252
15.75	-0.120748	180.24
15.773	-0.031922	180.291
15.793	-0.134935	180.263
15.814	0.144149	180.263
15.836	0.68801	180.101
15.857	0.237644	179.971
15.894	-0.25323	179.919
15.901	0.253197	179.891
15.922	0.446453	179.869
15.942	0.111226	179.896
15.964	-0.351477	179.922
15.985	-0.600414	179.908
16.006	0.03813	179.83
16.028	0.316754	179.806
16.05	0.207535	179.85
16.072	0.1166	179.7
16.092	0.192893	179.7
16.114	0.180494	179.663
16.135	-0.072979	179.703
16.156	-0.154532	179.72
16.179	-0.035371	179.719
16.199	-0.011327	179.709
16.222	-0.045505	179.704
16.242	-0.231782	179.792
16.296	-0.360346	179.792
16.297	-0.324246	179.915
16.308	-0.325807	180.04
16.328	-0.096623	180.063
16.349	0.432742	180.015
16.37	0.486107	179.954
16.392	0.265277	179.915
16.413	0.087883	179.875
16.434	0.021562	179.785
16.456	0.041139	179.649
16.477	-0.137617	179.539
16.498	-0.400986	179.529
16.522	-0.466669	179.579
16.542	-0.073825	179.634
16.563	0.039554	179.717
16.584	0.046674	179.717
16.605	0.441941	179.714
16.627	0.58867	179.676
16.649	0.414527	179.638
16.669	-0.095407	179.573
16.691	-0.345975	179.46
16.712	-0.055231	179.345
16.734	0.153755	179.25
16.755	-0.001796	179.269
16.776	-0.118948	179.269
16.798	-0.099519	179.352
16.822	-0.052876	179.398
16.843	0.039684	179.398
16.862	0.036959	179.408
16.883	-0.017561	179.408
16.905	-0.105726	179.417
16.926	-0.171181	179.418
16.948	-0.0779	179.4
16.969	0.172532	179.366
16.992	0.180687	179.348
17.012	-0.211007	179.343
17.033	-0.328028	179.305
17.055	-0.119091	179.234
17.077	0.178156	179.181
17.097	0.176646	179.204
17.119	0.124515	179.292
17.15	-0.026333	179.356
17.162	-0.151852	179.377
17.183	-0.102098	179.432
17.204	0.053547	179.606
17.226	0.036397	179.797
17.248	0.0201	179.958
17.268	-0.037539	180.039
17.29	-0.162191	180.056
17.311	-0.280657	180.091
17.334	-0.494155	180.091
17.354	-0.440479	180.099
17.375	-0.062558	180.077
17.397	0.163995	180.035
17.419	0.040249	180.035
17.441	-0.198989	180.017
17.465	-0.379337	179.992
17.482	-0.342563	179.981
17.504	-0.203446	179.953
17.525	-0.096399	179.915
17.546	0.025676	179.917
17.568	0.026832	180.014
17.59	-0.018979	180.213
17.611	0.112024	180.441
17.632	0.375762	180.632
17.654	0.275643	180.766
17.676	-0.197179	180.908
17.696	-0.490048	181.239
17.718	-0.423689	181.239
17.739	0.00505	181.293
17.763	0.375636	181.238
17.782	0.412596	181.169
17.803	0.333416	181.184
17.824	0.312226	181.231
17.847	0.36487	181.261
17.867	0.422949	181.254
17.889	0.499674	181.165
17.91	0.575884	180.975
17.933	0.704968	180.784
17.953	0.778224	180.711
17.974	0.974473	180.738
17.996	1.153075	180.715
18.019	1.028648	180.529
18.038	0.711691	180.305
18.061	0.682329	180.281
18.087	0.75844	180.488
18.104	0.770103	180.673
18.124	0.545153	180.58
18.145	0.106332	180.279
18.167	-0.695507	180.025
18.189	-1.616407	179.893
18.21	-1.937219	179.795
18.231	-1.709996	179.697
18.252	-1.070162	179.697
18.274	-0.497756	179.836
18.295	-0.265113	180.105
18.316	0.030795	180.45
18.338	0.520827	180.826
18.359	0.473678	181.16
18.382	-0.081043	181.347
18.403	-1.077577	181.479
18.423	-1.769637	181.678
18.445	-1.5981	182.205
18.466	-1.100702	182.205
18.487	-1.015102	182.488
18.509	-0.856372	182.804
18.53	-0.465622	183.099
18.552	-0.254336	183.328
18.573	0.05244	183.509
18.594	0.496059	183.607
18.616	0.847625	183.544
18.637	0.833118	183.386
18.658	0.456355	183.213
18.681	0.2568	183.074
18.703	0.662364	182.976
18.723	1.138116	182.877
18.744	1.369309	182.689
18.765	1.668115	182.451
18.787	1.850261	182.331
18.808	1.275852	182.339
18.83	-0.00557	182.304
18.851	-0.86447	182.1
18.872	-1.133331	181.713
18.894	-1.177838	181.272
18.915	-0.621978	180.981
18.937	-0.952994	180.974
18.958	-1.613502	180.804
18.979	-0.534948	180.582
19.002	-0.079886	180.43
19.025	-0.909324	180.399
19.044	-1.830877	180.379
19.065	-1.481023	180.379
19.086	-0.49794	180.303
19.108	-0.764061	180.242
19.129	-1.47017	180.149
19.15	-0.937539	179.918
19.172	0.217701	179.599
19.194	0.510106	179.339
19.215	0.358526	179.195
19.236	0.693687	179.134
19.258	0.66129	179.168
19.283	0.904444	179.253
19.303	0.68996	179.364
19.322	1.228072	179.471
19.343	0.84579	179.683
19.364	1.018229	179.683
19.386	1.260262	179.817
19.407	0.975689	180.164
19.428	0.98743	180.447
19.45	0.647954	180.561
19.471	-0.061431	180.572
19.493	-0.750775	180.556
19.514	-0.839434	180.515
19.536	-0.677785	180.471
19.557	-0.802875	180.494
19.578	-1.098109	180.717
19.601	-1.427496	180.717
19.622	-1.510391	180.968
19.642	-1.763051	181.214
19.664	-1.873755	181.418
19.685	-1.714954	181.636
19.706	-1.478183	181.828
19.728	-1.112747	181.927
19.749	-0.403987	181.888
19.771	0.556191	181.888
19.792	0.655869	181.933
19.814	0.255187	182.03
19.835	-0.147541	181.986
19.856	0.128115	181.838
19.878	0.745242	181.74
19.899	1.237319	181.702
19.923	1.930069	181.522
19.943	2.37359	181.522
19.963	2.082216	181.201
19.985	1.745834	180.831
20.006	1.451761	180.601
20.027	1.350897	180.556
20.049	0.132346	180.406
20.07	-0.592585	179.992
20.092	-1.750853	179.518
20.113	-2.642916	179.22
20.135	-1.379087	179.183
20.156	-0.669	179.247
20.178	-0.723346	179.213
20.198	-1.494845	179.073
20.221	-0.920215	178.924
20.243	-0.962829	178.869
20.263	-1.086137	178.86
20.284	-0.962358	178.754
20.305	-1.057926	178.529
20.327	-0.91281	178.269
20.348	-0.431723	178.07
20.37	-0.014799	177.983
20.391	0.16318	177.91
20.412	0.400775	177.834
20.434	0.603189	177.894
20.455	0.758091	178.149
20.476	0.770466	178.419
20.498	1.702041	178.577
20.519	1.928828	178.727
20.542	1.216795	178.914
20.562	1.152433	179.115
20.583	1.070646	179.115
20.605	1.14396	179.343
20.626	1.020588	179.343
20.648	0.248717	179.485
20.669	-1.164165	179.534
20.69	-1.214658	179.496
20.712	-0.260052	179.464
20.733	-0.176113	179.447
20.754	-0.870344	179.425
20.777	-1.503373	179.407
20.798	-1.581218	179.407
20.819	-1.250846	179.427
20.843	-1.066117	179.498
20.862	-0.903484	179.619
20.883	-1.00817	179.739
20.91	-1.225375	179.898
20.925	-1.114787	180.064
20.947	-0.17245	180.202
20.968	0.505622	180.307
20.99	-0.071152	180.3
21.011	-1.096511	180.195
21.032	0.129123	180.019
21.054	1.482429	179.828
21.075	1.746831	179.627
21.097	1.508444	179.363
21.118	1.528222	179.109
21.141	1.246137	178.914
21.162	1.549015	178.707
21.182	1.700268	178.528
21.204	0.88707	177.95
21.225	-0.128564	177.95
21.246	-0.379876	177.455
21.268	-0.606698	177.124
21.289	-0.652567	176.966
21.31	-0.492691	176.967
21.332	-0.619488	177.134
21.354	-0.851633	177.383
21.375	-1.100267	177.581
21.396	-1.276503	177.691
21.417	-1.58811	177.779
21.439	-1.971122	177.883
21.462	-2.169369	178.033
21.482	-1.702992	178.298
21.503	-0.989816	178.75
21.524	-0.331573	179.357
21.549	0.014073	180.029
21.567	0.202633	180.705
21.589	0.316732	181.396
21.61	0.401601	182.171
21.631	0.238158	182.995
21.653	0.072941	183.826
21.674	0.013871	184.645
21.696	0.190309	185.478
21.717	0.937161	186.531
21.738	2.205489	187.927
21.761	2.813754	189.444
21.782	2.463364	190.748
21.804	1.34749	191.767
21.824	-0.11441	192.667
21.845	-1.211575	193.636
21.866	-1.573157	194.703
21.888	-1.635537	195.787
21.909	-1.499174	196.878
21.931	-1.259737	199.425
21.952	-1.01045	199.425
21.974	-1.057271	200.786
21.995	-1.110922	202.036
22.016	-1.199947	203.203
22.038	-1.033001	204.349
22.059	-0.670356	206.261
22.082	-0.738889	206.261
22.103	-0.857103	207.014
22.123	-0.343974	208.635
22.145	0.687827	208.635
22.166	1.623222	209.807
22.187	2.170465	209.807
22.209	2.459046	210.067
22.23	2.794994	210.206
22.252	2.764272	210.321
22.274	2.131491	210.474
22.294	1.75512	210.679
22.316	1.670167	210.966
22.337	1.435602	211.234
22.358	1.005893	211.247
22.381	0.279314	210.973
22.404	-1.145632	210.604
22.423	-2.045989	209.725
22.444	-2.269119	209.725
22.466	-2.302576	209.226
22.487	-2.214414	208.706
22.508	-2.003409	208.197
22.531	-1.644548	207.761
22.551	-1.369022	207.439
22.573	-1.080206	206.979
22.594	-0.708117	206.979
22.615	-0.382184	206.722
22.638	-0.192236	206.443
22.658	-0.300828	206.202
22.679	-0.626459	206.031
22.703	-0.712858	205.912
22.722	-0.439478	205.819
22.744	0.074714	205.692
22.765	0.685858	205.467
22.786	1.404213	205.178
22.809	2.210516	204.905
22.83	2.652187	204.589
22.85	2.486066	204.15
22.872	2.160757	203.754
22.894	1.928676	203.579
22.915	1.591913	202.781
22.936	1.195297	202.781
22.957	0.712388	202.104
22.979	-0.000302	201.714
23.002	-0.674842	201.594
23.022	-1.179215	201.443
23.043	-1.476276	201.195
23.064	-1.603441	201.04
23.086	-1.633102	201.068
23.11	-1.647584	201.201
23.128	-1.737792	201.31
23.15	-1.777048	201.34
23.172	-1.755091	201.302
23.192	-1.766795	201.229
23.214	-1.62746	201.134
23.235	-1.317829	200.978
23.257	-0.997668	200.697
23.278	-0.599054	200.273
23.301	-0.078302	199.754
23.322	0.555793	199.233
23.343	1.16643	198.791
23.364	1.684675	198.422
23.385	2.248707	198.115
23.414	2.464449	197.799
23.429	2.044313	197.301
23.449	1.754804	196.692
23.471	1.911283	196.278
23.492	1.688989	196.072
23.514	0.798034	195.67
23.535	-0.164016	194.847
23.556	-0.874956	193.921
23.578	-1.301417	193.306
23.601	-1.486301	193.002
23.622	-1.344491	192.687
23.642	-1.174509	192.25
23.663	-1.115322	191.836
23.685	-1.003237	191.282
23.706	-0.904087	191.282
23.734	-0.89143	190.954
23.749	-1.007424	190.41
23.771	-1.121013	189.787
23.791	-1.105578	189.375
23.813	-0.710855	189.316
23.834	-0.214669	189.409
23.856	0.101633	189.311
23.877	0.408503	189.032
23.898	0.605873	188.869
23.921	0.807554	189.155
23.943	1.487886	189.155
23.962	2.229395	189.239
23.984	2.023133	189.13
24.005	1.452543	188.849
24.028	0.990158	188.655
24.048	1.033461	188.774
24.069	1.278034	189.036
24.091	1.15696	189.015
24.114	0.712428	188.598
24.134	0.167156	188.143
24.155	-0.554171	187.991
24.176	-1.209144	188.09
24.199	-1.444716	188.18
24.22	-1.189188	188.204
24.242	-0.860447	188.289
24.262	-0.780003	188.479
24.284	-1.141823	188.672
24.305	-1.622725	188.766
24.326	-1.759736	188.77
24.352	-1.457469	188.434
24.37	-1.055009	188.434
24.39	-0.812602	188.022
24.412	-0.63759	187.599
24.434	-0.415752	187.351
24.456	-0.038911	187.226
24.476	0.490295	187.01
24.497	0.922946	186.598
24.518	1.070561	186.078
24.543	1.007655	185.654
24.562	1.152015	185.444
24.582	1.301311	185.364
24.604	1.297291	185.155
