time(s)	globalZ	gyroAngle
143.689	3.301666	290.053
143.710	2.830619	289.666
143.732	2.349451	289.219
143.753	2.147266	288.754
143.774	2.986251	288.275
143.796	3.844474	287.714
143.816	2.296664	286.866
143.837	0.050568	285.759
143.859	-0.612096	283.691
143.882	-0.529528	283.691
143.901	-0.651668	282.939
143.923	-0.987057	282.467
143.944	-0.976635	282.252
143.966	-0.871347	282.189
143.986	-0.985998	282.202
144.007	-1.320933	282.167
144.028	-1.820996	282.052
144.050	-2.193260	281.883
144.071	-2.537127	281.655
144.092	-2.197160	281.352
144.114	-1.498784	280.665
144.137	-0.963582	280.665
144.157	-0.803273	280.321
144.177	-0.632405	280.058
144.199	-0.576313	279.451
144.220	-0.356749	279.451
144.240	0.155065	279.052
144.262	1.790490	278.705
144.283	3.484594	278.388
144.304	3.723310	277.932
144.326	3.284034	277.351
144.349	3.492116	276.742
144.368	3.375972	276.076
144.389	1.373048	275.240
144.410	-0.952396	274.336
144.432	-2.068370	273.531
144.452	-1.930395	272.901
144.474	-0.772246	272.411
144.496	-0.272641	272.018
144.516	0.057609	271.751
144.537	-0.284498	271.584
144.558	-1.559448	271.341
144.580	-2.418954	270.988
144.601	-2.841624	270.692
144.622	-2.892893	270.554
144.643	-2.597056	270.514
144.665	-1.956136	270.502
144.686	-1.084358	270.463
144.707	-0.574891	270.429
144.728	-0.231652	270.449
144.749	0.209820	270.454
144.770	0.551747	270.395
144.792	0.777712	270.417
144.813	0.879992	270.570
144.834	1.992531	270.738
144.856	2.375480	270.754
144.876	2.302970	270.633
144.898	3.542982	270.469
144.919	4.961543	270.245
144.941	4.512781	269.393
144.961	1.871785	269.393
144.982	-0.206593	269.105
145.004	-1.167925	269.310
145.026	-1.366540	269.310
145.046	-1.803279	269.671
145.067	-1.852586	270.152
145.088	-2.132594	270.668
145.110	-2.604563	271.123
145.131	-2.758280	271.481
145.152	-2.356215	271.794
145.173	-2.163468	272.088
145.194	-1.942010	272.364
145.216	-1.686365	272.644
145.237	-1.053808	272.906
145.258	-0.301282	273.214
145.279	0.648215	273.214
145.300	0.670307	273.115
145.324	-0.081109	272.960
145.343	0.479166	272.877
145.364	1.700278	272.877
145.386	2.259947	272.901
145.407	2.058024	272.765
145.428	1.548156	272.483
145.449	1.896188	272.222
145.470	3.588866	271.999
145.491	4.586204	271.646
145.512	1.812012	271.032
145.533	-0.470717	270.336
145.556	-0.979711	269.796
145.576	-0.537638	269.495
145.598	-0.422804	269.292
145.618	-0.548809	269.108
145.640	-0.872057	268.570
145.661	-1.528342	268.570
145.682	-2.372946	268.159
145.703	-3.062136	267.706
145.725	-3.318391	267.263
145.746	-3.195035	266.835
145.767	-2.669450	266.496
145.788	-2.049962	266.261
145.809	-1.385986	266.095
145.831	-0.816348	265.964
145.852	-0.318762	265.845
145.873	0.262598	265.701
145.894	1.348230	265.567
145.916	2.392086	265.499
145.936	3.022566	265.450
145.957	3.366518	265.321
145.979	3.222960	265.049
146.000	2.710519	264.662
146.021	3.427395	264.269
146.042	4.232048	263.854
146.065	3.609964	263.439
146.086	0.528053	263.091
146.107	-1.609448	262.922
146.127	-2.660356	262.987
146.148	-2.543730	263.304
146.170	-1.494889	263.867
146.190	-1.332076	264.571
146.212	-1.958123	265.255
146.233	-2.831056	265.895
146.255	-3.270351	266.427
146.276	-2.880117	266.751
146.298	-1.892599	266.902
146.318	-1.511219	266.959
146.339	-1.227999	267.046
146.361	-0.845430	267.272
146.381	-0.312173	267.487
146.403	0.322957	267.578
146.423	0.726188	267.543
146.447	0.812082	267.448
146.466	0.825324	267.358
146.488	1.038653	267.269
146.509	2.123750	267.186
146.531	2.634401	267.022
146.551	1.903238	266.723
146.572	1.998201	266.337
146.594	3.833347	265.186
146.616	4.849532	265.186
146.636	2.692816	264.222
146.657	0.056297	263.097
146.678	-0.735986	261.974
146.699	-0.638542	261.056
146.721	-0.349432	260.380
146.742	-0.397956	259.001
146.765	-0.779053	258.128
146.785	-1.790680	258.128
146.806	-2.918345	256.213
146.827	-3.355050	256.213
146.848	-3.540438	255.278
146.869	-3.492552	254.489
146.890	-3.196102	253.897
146.911	-2.200258	253.443
146.933	-1.378384	253.088
146.954	-0.389271	252.765
146.976	0.483119	252.421
146.998	0.403003	252.041
147.018	0.334669	251.627
147.039	1.341152	251.261
147.059	2.049462	250.974
147.083	2.574449	250.639
147.102	2.537522	250.096
147.123	2.450258	249.390
147.146	2.820997	247.926
147.166	3.238105	247.247
147.187	3.028053	247.247
147.208	1.437938	246.711
147.231	-0.119671	245.825
147.251	-0.746933	245.825
147.272	-0.833975	245.537
147.293	-0.698381	245.434
147.315	-0.634012	245.396
147.336	-1.261729	245.297
147.357	-2.101971	245.086
147.378	-2.375920	244.738
147.399	-2.332602	244.213
147.420	-2.137570	243.508
147.441	-1.827053	242.661
147.463	-1.163183	241.732
147.484	-0.346957	240.694
147.506	0.559703	239.515
147.526	0.937948	238.145
147.547	0.764608	236.663
147.568	0.765371	235.155
147.590	1.341076	233.730
147.611	1.854512	232.472
147.632	1.753127	229.930
147.653	0.620316	229.930
147.676	0.383517	228.477
147.697	2.006189	227.082
147.717	4.030804	225.705
147.739	3.380822	224.142
147.760	0.628372	220.498
147.780	0.040852	220.498
147.802	0.397538	218.811
147.823	0.560162	217.180
147.844	0.078683	215.522
147.866	-0.761764	213.825
147.887	-1.761601	210.403
147.908	-2.549906	210.403
147.930	-2.930768	208.719
147.950	-3.280174	207.089
147.972	-2.827883	205.556
147.992	-2.440897	204.159
148.014	-2.014640	202.859
148.036	-1.402864	201.633
148.056	-0.212558	200.561
148.078	0.224242	198.711
148.099	0.176408	198.711
148.120	0.024187	197.806
148.142	0.405713	196.919
148.162	1.510563	196.212
148.183	2.055460	195.370
148.206	2.231565	195.051
148.226	2.566490	195.051
148.248	3.537505	194.514
148.269	4.065975	194.042
148.290	2.948893	194.042
148.310	1.306561	193.366
148.332	0.485227	192.568
148.353	-0.233840	191.725
148.374	-1.522536	190.989
148.397	-2.374564	190.431
148.416	-2.745709	190.075
148.439	-1.816897	189.937
148.459	-1.144929	189.941
148.480	-1.398413	189.988
148.502	-1.387292	190.031
148.522	-1.517782	190.026
148.544	-2.024147	189.970
148.566	-2.086707	189.580
148.587	-1.219243	189.580
148.607	-0.503703	189.164
148.630	-0.043429	188.671
148.650	0.355595	188.200
148.671	0.625753	187.825
148.693	1.275724	187.288
148.713	1.570980	187.288
148.736	1.405439	186.928
148.756	0.897932	186.416
148.777	0.533061	185.927
148.798	1.246675	185.491
148.819	3.556347	185.017
148.840	2.633988	184.435
148.863	0.295420	183.711
148.883	0.024964	183.038
148.906	0.791602	182.353
148.926	1.100405	181.637
148.946	0.609342	180.958
148.968	-0.022269	180.420
148.989	-0.802163	179.967
149.010	-2.078941	179.411
149.031	-2.958720	178.716
149.053	-3.089312	178.068
149.074	-2.735082	177.650
149.097	-2.206619	177.412
149.116	-1.703169	177.218
149.139	-1.157147	177.071
149.158	-0.880638	177.037
149.180	-0.413948	177.132
149.201	0.134965	177.290
149.222	0.523505	177.394
149.243	0.948007	177.445
149.265	1.502356	177.527
149.286	2.291277	177.679
149.307	2.340079	177.875
149.328	1.559204	178.118
149.349	1.025359	178.386
149.371	0.596653	178.755
149.392	2.158980	179.395
149.413	3.146573	180.193
149.434	2.418653	180.747
149.456	0.241987	180.875
149.477	-1.629436	180.738
149.498	-2.794618	180.696
149.519	-2.845923	180.862
149.540	-1.480914	181.147
149.561	-0.670232	181.504
149.583	-0.737921	181.761
149.603	-2.325233	181.870
149.626	-3.028908	181.938
149.647	-2.882152	182.019
149.667	-1.110559	182.076
149.689	0.305223	182.050
149.710	0.597399	181.898
149.731	0.616912	181.628
149.752	0.486426	181.211
149.773	0.435848	180.590
149.796	0.713895	179.845
149.816	0.894358	179.130
149.838	1.581681	178.521
149.858	1.160864	177.940
149.880	0.782760	177.206
149.900	2.036596	176.354
149.922	3.361934	175.492
149.943	2.521792	174.620
149.964	0.461536	173.701
149.986	-0.480199	172.871
150.006	-0.713707	172.167
150.028	-0.391514	171.552
150.049	-0.343189	171.073
150.070	-0.251015	170.505
150.092	-0.622913	170.505
150.114	-1.601390	170.162
150.134	-1.920719	169.656
150.157	-2.051389	168.519
150.176	-2.131381	168.519
150.197	-2.189626	168.117
150.219	-1.572239	167.888
150.240	-0.802749	167.798
150.262	-0.419112	167.824
150.282	-0.431562	167.824
150.304	-0.798107	168.048
150.326	-0.721568	168.391
150.346	-0.106505	168.773
150.367	1.452820	169.107
150.388	1.549913	169.314
150.409	0.573657	169.466
150.430	0.392139	169.841
150.451	1.973335	170.352
150.473	2.272224	170.800
150.494	1.009196	171.200
150.516	-0.556907	171.637
150.537	-0.616109	171.927
150.557	-1.001330	171.732
150.581	-0.370881	171.965
150.600	0.043978	171.965
150.622	1.471304	173.040
150.643	1.370106	173.982
150.663	0.238711	174.487
150.686	0.071584	174.879
150.706	0.825039	174.990
150.727	-2.207611	174.649
150.749	0.066648	174.956
150.769	1.174255	175.264
150.791	0.474523	175.514
150.814	0.925007	175.791
150.833	1.328179	176.031
150.855	1.071133	176.335
150.876	0.162078	176.598
150.897	-0.458686	176.735
150.918	-0.741310	176.828
150.939	-0.244632	176.977
150.961	0.377937	177.115
150.982	0.726788	176.997
151.005	0.819525	176.609
151.024	0.924585	176.169
151.046	0.802985	175.667
151.067	-0.013524	175.079
151.088	0.111334	174.546
151.109	0.222862	174.225
151.130	-0.538416	174.076
151.151	-1.018034	173.837
151.172	-0.888486	173.456
151.193	-1.257479	173.042
151.216	-1.722606	172.731
151.237	-1.144297	172.547
151.257	0.001076	172.466
151.279	0.612275	172.271
151.300	0.724381	172.028
151.325	0.587873	171.797
151.373	0.432911	171.610
151.374	0.017266	171.422
151.389	0.091677	171.192
151.406	0.077381	170.942
151.427	-0.339719	170.745
151.448	-0.589852	170.608
151.470	-0.333324	170.489
151.491	-0.183705	170.306
151.513	-0.116801	170.073
151.533	-0.208812	169.798
151.555	-0.423547	169.499
151.576	-0.345997	169.146
151.598	-0.173078	168.419
151.617	-0.073503	168.419
151.639	-0.274963	168.068
151.660	-0.443070	167.784
151.681	-0.500954	167.421
151.703	-0.682545	167.206
151.723	-0.002994	167.206
151.746	0.540619	167.325
151.766	-0.462476	167.219
151.788	-0.770879	167.002
151.808	-0.137144	166.922
151.829	0.523776	166.820
151.856	0.451202	166.621
151.872	0.489032	166.621
151.893	0.766480	166.622
151.915	0.574937	166.722
151.936	-0.109419	166.800
151.956	-0.845083	166.800
151.979	-0.755029	166.678
151.999	-0.239196	166.302
152.020	0.538992	165.884
152.041	0.748519	165.508
152.075	0.635543	165.345
152.085	0.274521	165.373
152.106	-0.083424	165.424
152.126	-0.382602	165.302
152.147	-0.212765	165.052
152.168	0.134798	164.813
152.190	0.064365	164.592
152.213	-0.237140	164.409
152.232	-0.303273	164.177
152.253	-0.087388	163.850
152.276	0.294426	163.168
152.296	0.480782	163.168
152.317	0.283148	162.808
152.338	-0.085331	162.516
152.359	-0.198975	162.214
152.380	-0.060005	161.909
152.402	0.103016	161.636
152.423	0.224072	161.378
152.444	0.201288	161.150
152.466	0.034302	160.941
152.487	-0.075871	160.771
152.508	0.018235	160.622
152.529	-0.012290	160.427
152.550	-0.106963	160.191
152.571	-0.255173	159.941
152.593	-0.200026	159.701
152.614	-0.178498	159.458
152.636	-0.249435	159.228
152.656	0.075242	159.019
152.678	0.254073	158.824
152.699	0.024654	158.687
152.720	-0.132408	158.530
152.741	-0.095885	158.393
152.762	-0.237925	158.245
152.783	-0.226347	158.040
152.806	-0.172187	157.816
152.826	0.076956	157.563
152.847	0.190769	157.309
152.868	0.211459	157.156
152.890	-0.022418	157.006
152.911	-0.297812	156.857
152.932	-0.372023	156.717
152.953	-0.396012	156.643
152.974	-0.127852	156.560
152.996	0.015022	156.516
153.017	-0.354533	156.445
153.038	-0.411598	156.341
153.059	0.136505	156.202
153.080	0.610545	156.083
153.102	0.474319	156.031
153.122	0.421792	155.917
153.144	0.505904	155.851
153.166	0.598358	155.808
153.186	0.815550	155.764
153.207	0.641932	155.759
153.229	0.156284	155.785
153.250	-0.182523	155.820
153.271	-0.494461	155.880
153.292	-0.756280	155.943
153.313	-0.627737	155.995
153.336	-0.282024	156.086
153.356	-0.141112	156.511
153.377	-0.153602	156.511
153.398	-0.268288	156.742
153.420	-0.461979	156.880
153.441	-0.465006	156.884
153.462	-0.129552	156.701
153.483	0.481548	156.701
153.504	0.869195	156.660
153.526	0.489608	156.719
153.547	0.081849	156.719
153.568	0.115486	156.772
153.589	0.304742	156.822
153.610	0.142192	156.855
153.632	-0.114846	156.821
153.653	-0.204146	156.770
153.674	-0.216306	156.813
153.696	-0.205807	156.858
153.716	-0.158493	156.889
153.738	-0.145270	156.857
153.759	0.060546	156.833
153.780	0.152706	156.843
153.801	0.061120	156.879
153.822	-0.013695	156.922
153.843	-0.034009	156.954
153.866	-0.079555	156.966
153.886	-0.035356	156.940
153.907	0.226854	156.904
153.928	-0.010496	156.867
153.949	-0.276378	156.956
153.970	0.036640	157.055
153.992	0.159732	157.119
154.013	-0.150352	157.191
154.035	-0.185018	157.221
154.056	0.006093	157.278
154.077	0.046697	157.313
154.098	0.057933	157.275
154.119	0.053907	157.197
154.141	-0.057975	157.063
154.162	-0.223685	156.850
154.182	-0.471506	156.556
154.203	-0.523663	156.270
154.226	-0.090775	156.108
154.246	0.070919	156.032
154.267	-0.042625	155.908
154.289	0.266395	155.749
154.325	0.243999	155.583
154.331	-0.226108	155.462
154.352	-0.702956	155.396
154.373	-0.676689	155.324
154.396	-0.137408	154.865
154.416	-0.116224	154.865
154.437	-0.286737	154.621
154.458	-0.342248	154.358
154.479	0.014095	153.965
154.500	0.152374	153.085
154.522	0.019801	153.085
154.543	-0.320893	152.733
154.564	-0.095821	152.276
154.586	0.326941	151.703
154.607	0.769752	151.187
154.628	0.447170	150.818
154.649	-0.168517	150.473
154.670	-0.093744	150.071
154.691	0.524667	149.565
154.712	0.833144	148.109
154.733	0.934262	148.109
154.756	1.268157	147.156
154.776	1.570210	146.229
154.797	1.614618	145.467
154.818	1.568534	144.877
154.839	1.570003	144.311
154.861	1.280997	143.741
154.882	0.790326	143.206
154.903	0.055812	142.712
154.925	-0.152597	142.305
154.946	-0.199570	142.138
154.967	-0.779647	142.143
154.988	-1.254478	142.143
155.009	-1.437853	142.120
155.030	-1.025984	142.066
155.051	-0.236864	141.972
155.073	0.169418	141.878
155.094	0.587603	141.928
155.116	-0.096592	142.155
155.137	-0.484058	142.403
155.158	0.640921	142.823
155.179	0.522143	143.240
155.201	-0.179629	143.970
155.221	-0.505640	143.970
155.242	-0.620884	144.663
155.264	-1.403666	145.319
155.286	-0.749662	145.702
155.306	-0.387008	145.965
155.327	0.186293	146.385
155.349	-0.059134	147.052
155.370	-0.205702	147.777
155.391	0.771871	148.362
155.412	0.655459	148.625
155.433	-1.343031	148.530
155.455	-1.050667	148.546
155.476	-0.124852	148.797
155.497	-0.145750	149.140
155.518	-0.646221	149.552
155.539	-0.736181	149.870
155.561	0.843789	150.074
155.582	1.796005	150.323
155.603	1.115297	150.627
155.624	1.057713	150.927
155.646	1.296911	151.371
155.667	-0.032533	151.963
155.688	0.425962	152.471
155.709	0.538593	152.901
155.730	-0.029520	153.509
155.751	-1.224452	154.204
155.773	-0.069136	154.975
155.794	0.366269	155.462
155.816	0.454302	155.811
155.836	0.891957	156.311
155.857	0.782922	156.953
155.879	0.115432	158.372
155.900	-0.046076	158.372
155.921	0.321807	159.073
155.942	0.540695	159.862
155.963	0.424200	160.686
155.985	0.753179	161.420
156.006	1.140508	162.009
156.027	1.997557	162.456
156.048	2.125952	162.766
156.069	1.482393	162.970
156.090	1.341957	163.055
156.111	1.308093	162.995
156.133	1.224715	162.826
156.154	1.183799	162.609
156.176	0.497221	162.326
156.196	0.038010	161.983
156.218	-0.413962	161.605
156.239	-0.546766	161.240
156.260	-0.459861	160.910
156.281	-0.224522	160.591
156.303	-0.149099	159.930
156.324	0.172854	159.930
156.346	0.761292	159.757
156.366	0.239071	159.795
156.387	-0.522814	159.959
156.408	0.160316	160.103
156.430	0.178814	160.199
156.451	-0.441263	160.354
156.472	-0.901654	160.519
156.493	-0.977620	160.713
156.516	-0.971738	160.842
156.536	-0.323358	161.013
156.557	-0.052392	161.251
156.578	-0.263342	161.567
156.599	-0.313847	161.998
156.620	-0.196515	162.445
156.642	-0.024531	162.791
156.663	-0.266259	163.073
156.684	-0.901649	163.428
156.706	-0.817379	163.428
156.726	-0.834297	163.547
156.748	-1.759821	163.630
156.770	-1.546255	163.615
156.790	-0.108833	163.589
156.811	0.261931	163.692
156.832	-0.704669	163.861
156.853	-0.896736	164.041
156.877	-0.400356	164.284
156.896	-0.362039	164.591
156.917	-0.403605	164.929
156.939	-0.368422	165.265
156.959	-0.166606	165.559
156.981	-0.136032	165.811
157.002	-0.108063	166.030
157.023	-0.295409	166.280
157.046	-0.261772	166.604
157.066	0.156774	166.965
157.087	0.319650	167.301
157.108	0.681933	167.583
157.129	0.878633	167.777
157.150	1.118264	167.900
157.172	1.116549	168.004
157.193	1.227705	168.099
157.214	1.811322	168.146
157.236	2.457988	168.076
157.257	1.760671	167.925
157.277	1.030099	167.784
157.299	0.092480	167.662
157.320	-0.030158	167.628
157.341	0.671849	167.749
157.362	3.592924	167.823
157.383	3.452360	167.884
157.406	1.055819	168.136
157.426	-0.883546	168.136
157.447	-0.400466	168.171
157.468	0.772995	168.026
157.490	0.464949	168.026
157.511	-0.260526	167.930
157.532	-0.813566	167.863
157.553	-1.238189	167.782
157.575	-1.629449	167.629
157.596	-1.680868	167.356
157.616	-1.573026	166.987
157.638	-1.299171	166.620
157.662	-0.979232	166.237
157.682	-1.027070	165.449
157.702	-1.415489	165.449
157.724	-0.802247	165.235
157.745	-1.033296	165.028
157.766	0.265112	164.800
157.787	0.068194	164.504
157.807	-0.057425	164.236
157.829	-0.258048	163.973
157.850	0.402014	163.752
157.871	0.695916	163.527
157.892	0.559078	163.199
157.913	-0.301891	162.767
157.936	-0.659767	162.299
157.956	-0.353972	161.924
157.977	0.353785	161.695
157.998	0.256180	161.629
158.019	-0.240352	161.632
158.041	-0.161679	161.669
158.062	0.392592	161.832
158.083	0.317848	162.157
158.105	0.235133	162.531
158.127	0.670909	162.837
158.147	0.954363	163.068
158.168	0.634933	163.291
158.189	0.499069	163.393
158.210	1.349505	163.364
158.231	2.239446	163.227
158.253	2.078776	163.055
158.274	0.767700	162.877
158.296	-0.680293	162.700
158.316	-0.646348	162.298
158.337	0.094071	162.298
158.359	0.339801	162.222
158.380	-0.125272	162.126
158.401	-0.156006	162.014
158.422	0.014173	161.903
158.444	-0.413789	161.638
158.466	-0.930014	161.638
158.486	-0.777741	161.422
158.507	-0.666393	161.161
158.528	-0.319715	161.272
158.550	-0.967180	161.441
158.571	-1.485651	161.483
158.592	-1.827562	161.386
158.613	-1.515718	161.145
158.636	-1.093895	160.864
158.656	-0.552424	160.562
158.677	-0.218315	160.147
158.698	0.034322	159.645
158.719	0.202687	159.140
158.740	0.246784	158.651
158.761	0.088440	158.068
158.783	-0.317718	157.387
158.804	-0.342754	156.706
158.826	0.038212	156.116
158.846	0.123017	155.497
158.867	-0.751482	154.703
158.889	-1.878344	153.765
158.910	-0.791539	152.914
