time(s)	globalZ	gyroAngle	pitch
49.057	-2.914554	7.848	-62.233
49.077	-2.677478	7.752	-62.047
49.096	-1.895989	7.145	-61.359
49.117	-1.578448	6.499	-60.773
49.137	-1.579323	5.524	-60.089
49.157	-1.323391	4.921	-59.782
49.176	-1.045170	4.022	-59.497
49.196	-1.102629	3.460	-59.427
49.218	-1.266596	2.833	-59.414
49.236	-1.272179	2.626	-59.354
49.256	-0.957438	2.593	-59.171
49.276	-0.307543	2.678	-59.045
49.296	0.770753	2.694	-58.878
49.333	1.844669	2.616	-58.756
49.335	2.913441	2.537	-58.626
49.356	3.652301	2.526	-58.472
49.377	3.965922	2.736	-58.235
49.397	4.688098	2.934	-58.139
49.416	4.806542	3.114	-58.188
49.438	4.857211	3.096	-58.385
49.457	3.196260	3.389	-58.742
49.477	1.292123	3.923	-58.824
49.496	-0.326310	4.924	-58.919
49.516	-2.173425	5.458	-59.396
49.536	-2.874026	5.885	-60.671
49.556	-3.233284	6.049	-61.425
49.576	-3.234357	6.578	-61.998
49.596	-3.250672	7.234	-62.027
49.616	-2.899476	8.280	-61.685
49.636	-2.189300	8.696	-61.359
49.655	-1.746852	8.754	-60.938
49.676	-1.125176	8.581	-60.760
49.696	-0.482399	8.177	-60.503
49.716	-0.603322	8.064	-60.354
49.735	-1.135479	8.309	-60.269
49.756	-1.420614	8.631	-60.238
49.776	-1.272686	9.195	-60.194
49.796	-0.937471	9.561	-60.268
49.816	-0.718961	9.991	-60.569
49.836	-0.468661	10.199	-60.775
49.856	0.077547	10.530	-60.915
49.876	0.848823	10.842	-60.883
49.914	1.200876	11.346	-60.735
49.916	1.515029	11.612	-60.621
49.936	2.366171	11.466	-60.621
49.956	3.501821	10.704	-60.847
49.975	4.742953	8.787	-61.079
49.996	4.781815	7.727	-60.880
50.016	3.391300	7.534	-60.471
50.036	2.169498	7.895	-60.391
50.055	0.824132	8.345	-60.669
50.076	-1.238444	8.361	-61.117
50.096	-2.447376	8.028	-61.816
50.116	-2.490198	7.669	-62.042
50.135	-2.412205	7.307	-61.888
50.156	-2.739988	7.364	-61.782
50.176	-2.630521	7.729	-61.597
50.196	-2.095731	7.778	-61.371
50.215	-1.749470	7.275	-60.808
50.236	-1.691677	6.594	-60.450
50.256	-1.515281	5.218	-60.098
50.276	-1.066045	4.257	-59.949
50.295	-1.192229	3.051	-59.881
50.315	-1.313874	2.434	-59.965
50.336	-1.337535	1.642	-60.096
50.356	-1.028403	1.261	-60.181
50.376	-0.272104	0.965	-60.351
50.396	0.618646	0.941	-60.454
50.416	1.522891	1.136	-60.564
50.451	2.257455	1.375	-60.585
50.454	3.098494	1.868	-60.429
50.476	3.708600	2.194	-60.243
50.496	4.587061	2.643	-60.182
50.515	4.793915	2.751	-60.434
50.535	3.946748	2.627	-61.000
50.558	3.118558	2.437	-61.090
50.576	1.422938	2.392	-60.933
50.596	-0.817910	2.473	-61.129
50.615	-2.412827	2.385	-62.211
50.635	-3.033198	2.150	-63.074
50.655	-3.523757	1.954	-63.813
50.675	-3.926328	2.271	-64.014
50.695	-4.010326	3.158	-64.009
50.715	-2.984930	3.560	-63.812
50.736	-1.839813	3.432	-63.228
50.756	-0.938552	3.118	-62.769
50.775	-0.412472	2.853	-62.043
50.795	-0.556711	2.954	-61.556
50.815	-0.737608	3.340	-60.912
50.836	-0.822985	3.525	-60.618
50.854	-0.711130	3.598	-60.453
50.875	-0.707447	3.659	-60.490
50.896	-0.650236	4.053	-60.634
50.915	-0.606344	4.460	-60.676
50.934	-0.208971	5.045	-60.681
50.955	0.874517	5.274	-60.621
50.991	2.195353	5.383	-60.318
50.995	3.206727	5.375	-60.014
51.015	4.409679	5.108	-59.658
51.035	5.282256	4.556	-59.650
51.054	5.526129	3.556	-59.741
51.075	5.384071	3.300	-59.742
51.094	3.747898	4.000	-59.841
51.115	0.999841	5.066	-60.045
51.135	-2.054910	7.020	-60.770
51.155	-3.676686	8.103	-61.490
51.174	-4.129682	8.917	-62.471
51.195	-3.954749	9.122	-62.875
51.214	-3.586835	9.243	-63.332
51.235	-3.363784	9.251	-63.466
51.254	-3.025361	8.914	-63.361
51.275	-2.237240	8.424	-63.020
51.295	-1.516352	7.515	-62.204
51.315	-1.175685	6.923	-61.625
51.334	-1.083512	6.139	-60.965
51.354	-0.654753	5.579	-60.705
51.375	-0.447545	4.623	-60.469
51.395	-0.363872	4.077	-60.355
51.414	-0.602088	3.626	-60.260
51.434	-0.410798	3.575	-60.263
51.454	0.160918	3.487	-60.345
51.490	1.257689	3.303	-60.481
51.497	2.318358	3.083	-60.722
51.514	3.062430	3.138	-60.800
51.534	3.577972	3.563	-60.703
51.555	4.093418	3.910	-60.604
51.574	4.471353	4.139	-60.644
51.594	4.498710	4.113	-60.866
51.614	4.068014	4.079	-61.289
51.634	2.247802	4.222	-61.570
51.654	-0.172606	4.764	-62.096
51.674	-2.404938	5.191	-62.644
51.695	-3.642593	5.630	-63.666
51.714	-3.925384	5.649	-64.166
51.733	-3.957537	5.623	-64.669
51.754	-3.588386	5.682	-64.842
51.774	-3.219282	5.761	-64.814
51.794	-2.480491	5.780	-64.573
51.813	-1.908604	5.712	-63.949
51.834	-1.368770	5.735	-63.526
51.854	-0.969174	5.905	-62.967
51.874	-0.831014	6.137	-62.634
51.893	-0.857720	6.639	-62.163
51.913	-0.681132	6.978	-61.892
51.934	-0.161870	7.315	-61.681
51.954	0.457793	7.400	-61.739
51.973	0.968523	7.502	-62.025
52.010	0.979731	7.719	-62.174
52.014	0.992397	8.235	-62.184
52.034	1.470155	8.591	-62.121
52.054	2.273510	8.886	-62.059
52.074	3.284386	8.806	-62.078
52.094	3.166572	8.182	-62.257
52.114	4.082256	7.443	-62.278
52.133	4.642107	6.745	-61.811
52.154	4.059529	6.841	-61.418
52.174	1.910921	7.551	-61.192
52.194	-0.861368	8.182	-61.368
52.213	-2.629186	8.895	-61.970
52.233	-3.375908	9.098	-62.381
52.254	-3.147889	9.157	-62.742
52.273	-2.678037	9.023	-63.020
52.293	-2.475012	8.569	-63.419
52.314	-2.362577	8.147	-63.500
52.333	-2.115183	7.490	-63.220
52.353	-1.772183	7.095	-62.807
52.373	-1.640182	6.687	-62.068
52.393	-1.326307	6.433	-61.694
52.413	-0.963631	5.707	-61.506
52.433	-0.966054	5.093	-61.547
52.453	-1.034609	4.413	-61.555
52.473	-1.133502	4.252	-61.494
52.493	-0.703400	4.238	-61.429
52.513	0.273308	4.095	-61.477
52.533	1.142468	3.697	-61.690
52.568	1.924029	3.614	-61.821
52.573	2.807618	3.975	-61.755
52.593	3.631625	4.374	-61.544
52.613	4.432010	4.849	-61.327
52.634	4.804949	4.858	-61.304
52.653	4.877690	4.605	-61.347
52.673	3.575158	4.561	-61.284
52.692	1.746651	4.755	-61.102
52.713	-0.148656	4.838	-61.144
52.733	-2.161877	4.554	-61.977
52.753	-3.136655	4.152	-62.947
52.772	-3.368227	3.519	-64.180
52.793	-3.692686	3.393	-64.676
52.813	-3.784881	3.963	-65.030
52.833	-3.487277	4.478	-64.986
52.853	-2.667427	4.996	-64.571
52.873	-1.962073	5.137	-64.176
52.893	-1.567817	5.296	-63.609
52.913	-1.090171	5.421	-63.245
52.932	-0.881922	5.569	-62.695
52.953	-0.937864	5.743	-62.393
52.973	-0.736124	6.210	-62.042
52.993	-0.074024	6.539	-61.895
53.012	0.742182	6.874	-61.871
53.032	1.052943	7.056	-61.980
53.066	1.186876	7.343	-62.051
53.073	1.742317	7.489	-61.951
53.092	2.242952	7.636	-61.654
53.113	2.798422	7.612	-61.517
53.132	3.302084	6.862	-61.648
53.153	4.174675	5.915	-61.797
53.172	4.193721	4.518	-61.637
53.192	3.248303	4.267	-61.332
53.212	1.398151	4.558	-61.032
53.233	-0.225842	4.698	-61.087
53.252	-1.378515	4.319	-61.558
53.273	-2.121597	3.692	-61.952
53.293	-2.489871	2.810	-62.234
53.313	-2.646622	2.522	-62.251
53.332	-2.690622	2.047	-62.240
53.352	-2.509126	1.585	-62.100
53.373	-2.041564	0.729	-61.572
53.393	-1.618681	0.133	-61.079
53.412	-1.444818	359.271	-60.442
53.432	-1.273850	358.737	-60.140
53.452	-1.140268	357.980	-59.821
53.473	-1.118503	357.515	-59.738
53.492	-1.082673	356.941	-59.780
53.512	-0.852863	356.685	-59.856
53.532	-0.667874	356.483	-60.005
53.552	-0.151892	356.444	-60.141
53.572	0.662963	356.406	-60.308
53.609	1.514212	356.422	-60.376
53.616	2.206173	356.663	-60.484
53.632	2.651747	356.937	-60.483
53.652	3.149956	357.200	-60.446
53.672	3.330810	357.075	-60.546
53.692	3.811743	356.564	-60.888
53.713	3.756702	356.478	-61.018
53.731	2.494859	356.941	-60.784
53.752	1.158331	357.599	-60.467
53.772	-0.712568	358.644	-60.290
53.792	-2.330170	359.018	-60.651
53.811	-2.837334	358.942	-61.541
53.832	-2.664087	358.721	-61.862
53.852	-2.710301	358.823	-62.150
53.872	-2.766306	359.297	-62.280
53.892	-2.627297	0.221	-62.167
53.912	-2.114412	0.753	-61.818
53.932	-1.751199	1.260	-61.160
53.952	-1.282265	1.474	-60.787
53.971	-1.098899	1.700	-60.310
53.992	-1.300224	1.820	-60.008
54.012	-1.171692	1.852	-59.627
54.032	-0.513025	1.764	-59.485
54.051	0.000560	1.603	-59.520
54.071	0.496501	1.595	-59.638
54.092	0.784148	1.810	-59.716
54.127	1.086030	2.077	-59.656
54.131	1.692086	2.481	-59.473
54.151	2.367476	2.658	-59.371
54.172	3.137709	2.764	-59.347
54.192	3.475479	2.629	-59.414
54.210	3.856124	2.147	-59.562
54.231	4.142191	1.838	-59.648
54.251	3.415408	1.820	-59.882
54.271	2.048032	2.266	-60.064
54.290	-0.041062	3.472	-60.304
54.311	-2.144735	4.442	-60.604
54.331	-3.130529	5.418	-61.327
54.351	-3.081350	5.635	-61.715
54.370	-2.797889	5.703	-62.033
54.391	-2.600823	5.757	-62.071
54.411	-2.451130	5.781	-61.822
54.431	-2.188317	5.588	-61.464
54.451	-1.615201	5.052	-60.696
54.471	-1.241908	4.629	-60.165
54.491	-1.387619	3.966	-59.496
54.512	-1.285058	3.481	-59.196
54.531	-0.701466	2.524	-59.029
54.552	-0.560460	1.880	-59.053
54.572	-0.855184	1.354	-59.152
54.591	-0.864968	1.305	-59.173
54.611	-0.353355	1.377	-59.129
54.632	0.803697	1.387	-59.089
54.668	1.967577	1.373	-59.165
54.674	2.483842	1.569	-59.301
54.691	2.656951	2.215	-59.326
54.711	2.900905	2.711	-59.190
54.732	3.144917	2.996	-59.051
54.752	4.145366	2.802	-59.114
54.771	4.326494	2.027	-59.360
54.792	4.115646	1.648	-59.432
54.812	3.063565	1.352	-59.383
54.832	1.147626	1.224	-59.498
54.851	-1.503541	1.038	-60.226
54.872	-3.400543	0.773	-61.141
54.892	-4.121331	0.269	-62.517
54.912	-4.101347	359.997	-63.061
54.931	-3.921155	0.122	-63.485
54.952	-3.552242	0.438	-63.460
54.972	-2.686219	0.864	-63.023
54.992	-1.905109	0.963	-62.510
55.011	-1.301358	0.942	-61.689
55.031	-0.632724	0.896	-61.231
55.051	-0.229896	0.869	-60.675
55.072	-0.290775	0.981	-60.364
55.091	-0.699769	1.598	-59.971
55.112	-0.989137	2.288	-59.763
55.132	-1.098824	3.481	-59.548
55.152	-0.846852	4.242	-59.480
55.170	-0.423532	5.107	-59.420
55.191	0.232797	5.476	-59.410
55.212	0.702836	5.776	-59.436
55.248	1.444953	5.877	-59.397
55.251	2.403600	5.943	-59.123
55.271	2.944115	6.009	-58.914
55.292	3.668933	5.771	-58.845
55.312	4.559710	5.204	-58.919
55.331	5.023610	4.233	-58.870
55.352	4.802682	3.945	-58.637
55.371	3.340277	4.349	-58.407
55.391	0.922814	4.726	-58.568
55.411	-1.162815	4.884	-59.426
55.431	-2.568665	4.547	-60.190
55.452	-3.089058	3.695	-61.094
55.472	-2.992819	3.311	-61.319
55.491	-3.089668	3.188	-61.432
55.511	-3.042999	3.195	-61.405
55.531	-2.544627	2.848	-61.046
55.552	-1.914121	2.427	-60.561
55.570	-1.618963	1.869	-59.685
55.591	-1.701076	1.607	-59.147
55.611	-1.758270	1.261	-58.491
55.632	-1.511575	1.050	-58.105
55.651	-1.166500	0.757	-57.711
55.671	-0.857998	0.637	-57.611
55.691	-0.543399	0.645	-57.572
55.712	-0.170472	0.708	-57.589
55.731	0.548080	0.627	-57.817
55.763	1.313807	0.548	-58.035
55.774	2.161225	0.754	-58.251
55.791	3.129587	0.978	-58.296
55.810	3.725643	1.042	-58.402
55.831	4.303630	0.837	-58.521
55.851	4.655259	0.260	-58.638
55.871	4.373082	359.952	-58.589
55.890	3.827966	359.949	-58.000
55.910	3.043506	0.142	-57.461
55.930	0.808349	0.472	-57.316
55.950	-2.025434	0.651	-57.955
55.970	-3.998341	0.854	-59.734
55.990	-4.657256	1.176	-60.827
56.010	-4.462162	2.183	-61.675
56.031	-4.180609	3.273	-61.792
56.050	-3.689799	4.966	-61.602
56.070	-2.597505	5.799	-61.240
56.091	-1.801130	6.420	-60.338
56.111	-1.546244	6.528	-59.664
56.130	-1.130638	6.507	-58.804
56.151	-0.780775	6.360	-58.376
56.171	-0.497879	6.092	-57.909
56.191	-0.429279	6.014	-57.657
56.211	-0.102391	6.228	-57.344
56.231	0.036874	6.602	-57.217
56.251	-0.094134	7.364	-57.180
56.271	0.435098	7.842	-57.177
56.307	1.032061	8.440	-57.156
56.311	1.577242	8.803	-57.189
56.330	2.189770	9.255	-57.148
56.351	2.811926	9.484	-57.035
56.370	3.633635	9.394	-56.974
56.392	3.692130	8.867	-57.151
56.411	4.626406	7.696	-57.474
56.431	4.330176	7.096	-57.551
56.450	3.080054	7.061	-57.598
56.470	1.330506	7.451	-57.608
56.491	-1.134025	8.106	-58.025
56.511	-3.095099	8.326	-58.776
56.530	-3.639379	8.249	-59.844
56.551	-3.230378	8.085	-60.113
56.571	-2.750319	7.895	-60.292
56.591	-2.400438	7.838	-60.334
56.610	-1.984141	7.647	-60.168
56.631	-1.653559	7.456	-59.827
56.651	-1.747274	7.216	-59.142
56.670	-1.976206	7.090	-58.681
56.690	-1.420041	6.767	-58.127
56.711	-0.500448	6.291	-57.951
56.731	0.005520	5.243	-58.020
56.751	0.077839	4.570	-58.148
56.770	-0.059603	3.993	-58.331
56.790	0.084613	3.839	-58.517
56.810	0.553871	3.679	-58.899
56.848	1.071112	3.641	-59.189
56.851	1.714320	3.740	-59.601
56.870	1.947671	3.926	-59.811
56.891	2.238653	4.455	-59.996
56.911	3.136122	4.658	-60.036
56.930	4.245975	4.334	-60.044
56.951	4.100109	3.800	-60.069
56.970	3.334863	3.229	-59.986
56.991	1.736259	3.101	-59.733
57.010	0.086066	3.031	-59.378
57.030	-1.942305	2.900	-59.601
57.050	-3.602236	2.428	-60.733
57.070	-3.996387	2.034	-61.546
57.090	-3.763509	1.768	-62.195
57.110	-3.697471	1.968	-62.290
57.130	-3.220380	2.709	-62.175
57.150	-2.142983	3.132	-61.933
57.170	-1.406546	3.359	-61.310
57.190	-0.817927	3.421	-60.842
57.210	-0.506536	3.510	-60.263
57.230	-0.439617	3.602	-60.009
57.249	-0.199911	3.766	-59.766
57.269	0.195369	3.881	-59.655
57.290	0.504866	4.174	-59.661
57.310	0.580408	4.468	-59.808
57.329	0.877097	5.107	-60.098
57.367	1.023652	5.704	-60.234
57.370	1.046601	6.876	-60.396
57.390	1.064070	7.681	-60.451
57.410	1.596453	8.580	-60.495
57.430	2.833502	8.736	-60.615
57.450	2.816373	8.296	-61.130
57.470	3.217480	7.634	-61.605
57.489	3.117137	6.853	-62.060
57.510	1.858036	6.878	-62.086
57.530	0.074852	7.765	-62.003
57.550	-1.571487	8.567	-62.021
57.569	-2.732987	9.223	-62.359
57.590	-2.672082	9.094	-62.601
57.609	-2.679107	8.574	-62.697
57.630	-2.453061	8.338	-62.537
57.650	-2.026056	8.044	-62.016
57.670	-1.516405	7.714	-61.586
57.690	-0.973730	7.073	-60.809
57.709	-1.027419	6.628	-60.241
57.729	-1.501377	5.912	-59.544
57.749	-1.448118	5.325	-59.283
57.770	-0.676467	4.268	-59.137
57.789	-0.691468	3.651	-59.152
57.809	-0.935385	3.291	-59.273
57.829	-0.970811	3.354	-59.302
57.850	-0.681480	3.677	-59.266
57.869	0.036091	3.896	-59.238
57.889	1.258883	4.145	-59.268
57.925	2.280863	4.323	-59.354
57.929	2.822076	4.706	-59.510
57.949	3.332830	4.963	-59.530
57.969	3.938399	5.119	-59.495
57.989	4.219447	5.007	-59.557
58.009	3.816511	4.805	-59.938
58.029	2.844958	4.830	-60.155
58.048	1.039768	5.167	-60.267
58.069	-1.250535	5.618	-60.417
58.089	-2.970938	6.111	-60.940
58.109	-3.226201	6.067	-61.277
58.129	-2.888777	5.539	-61.524
58.149	-2.327273	5.184	-61.690
58.169	-1.849958	4.827	-61.821
58.189	-1.585936	4.789	-61.754
58.209	-1.541056	5.126	-61.365
58.229	-1.638158	5.533	-61.019
58.249	-1.566764	6.316	-60.521
58.269	-1.263895	6.842	-60.207
58.289	-1.315561	7.502	-59.775
58.309	-1.154953	7.791	-59.554
58.329	-0.595068	7.878	-59.328
58.349	0.210064	7.789	-59.271
58.368	0.981550	7.673	-59.314
58.389	1.180536	7.775	-59.351
58.426	1.013612	8.111	-59.290
58.428	1.151908	8.279	-59.199
58.448	2.108938	8.253	-59.125
58.470	2.746428	8.040	-59.167
58.489	2.478438	7.403	-59.409
58.509	3.065948	6.789	-59.536
58.528	3.573155	5.964	-59.410
58.549	2.885127	5.661	-59.277
58.569	1.459372	5.546	-59.404
58.589	-0.403961	5.569	-59.687
58.608	-2.000753	5.520	-60.220
58.628	-2.832911	5.370	-60.447
58.648	-2.821992	5.239	-60.423
58.669	-2.386461	5.025	-60.316
58.688	-1.888212	4.291	-60.128
58.708	-1.637674	3.583	-59.964
58.728	-1.293464	2.494	-59.497
58.748	-1.032037	1.856	-59.047
58.768	-1.248102	1.151	-58.432
58.788	-1.445284	0.840	-58.123
58.808	-1.329636	0.531	-57.764
58.828	-1.351623	0.398	-57.593
58.847	-1.326791	0.402	-57.424
58.868	-1.256347	0.500	-57.326
58.888	-0.879312	0.645	-57.215
58.909	0.283804	0.684	-57.157
58.928	0.875607	0.806	-57.072
58.966	1.379746	1.066	-57.068
58.968	2.437638	1.555	-56.929
58.988	3.610280	1.832	-56.683
59.007	4.135279	2.185	-56.412
59.028	4.597491	2.326	-56.429
59.048	4.321284	2.310	-56.545
59.068	4.047310	2.324	-56.490
59.087	2.656505	2.597	-56.205
59.108	1.091971	2.913	-56.155
59.128	-0.868993	3.267	-56.627
59.148	-2.560739	3.340	-57.389
59.167	-3.541823	3.397	-58.671
59.188	-3.630409	3.456	-59.186
59.208	-3.382522	3.914	-59.508
59.228	-2.852023	4.375	-59.449
59.247	-2.042195	4.841	-59.091
59.267	-1.480473	4.922	-58.755
59.288	-0.906116	4.935	-58.289
59.308	-0.749954	5.007	-58.062
59.327	-0.953600	5.369	-57.834
59.348	-1.319407	5.764	-57.708
59.368	-1.469991	6.497	-57.574
59.388	-1.288499	7.023	-57.539
59.407	-0.951200	7.859	-57.582
59.428	-0.799186	8.424	-57.694
59.448	-0.668323	9.006	-57.996
59.468	-0.298524	9.208	-58.205
59.487	0.517001	9.405	-58.413
59.520	1.576659	9.571	-58.473
59.528	2.473232	9.906	-58.544
59.548	3.318151	10.077	-58.577
59.566	3.911480	10.021	-58.532
59.587	4.594553	9.699	-58.459
59.608	4.465673	8.962	-58.334
59.627	4.221619	8.672	-58.223
59.647	2.996137	8.820	-58.127
59.667	0.600876	9.106	-58.242
59.688	-2.028743	9.394	-58.864
59.707	-2.985461	9.048	-59.419
59.726	-3.118238	7.654	-60.055
59.747	-2.639477	6.729	-60.276
59.767	-2.513142	5.621	-60.540
59.787	-2.321580	5.022	-60.569
59.806	-2.279952	4.090	-60.201
59.827	-2.048591	3.476	-59.583
59.847	-1.880302	2.281	-58.351
59.867	-1.488031	1.225	-57.676
59.886	-0.934627	359.393	-57.086
59.908	-0.471702	358.270	-56.853
59.927	-0.511528	357.033	-56.530
59.947	-1.060680	356.589	-56.347
59.966	-1.277047	356.382	-56.219
59.987	-1.138979	356.422	-56.213
60.007	-0.504491	356.723	-56.318
60.027	0.386317	357.130	-56.415
60.046	0.888734	358.089	-56.424
60.082	1.301494	358.880	-56.316
60.089	2.435405	359.978	-56.126
60.107	3.793325	0.425	-56.047
60.126	4.922220	0.683	-56.117
60.147	4.800854	0.615	-56.337
60.167	5.288571	0.360	-56.668
60.186	4.662053	0.311	-56.634
60.206	4.088335	0.471	-56.267
60.226	2.522248	0.564	-56.196
60.247	-0.060577	0.557	-57.032
60.267	-2.196526	0.500	-58.268
60.286	-3.335078	0.751	-60.281
60.307	-4.030748	1.340	-61.211
60.326	-4.464355	2.688	-61.668
60.347	-4.365783	3.750	-61.647
60.366	-3.606246	4.806	-61.359
60.386	-2.323720	4.980	-61.105
60.406	-1.270559	4.828	-60.813
60.426	-0.647799	4.752	-60.676
60.446	-0.507713	4.932	-60.373
60.466	-0.907429	5.357	-60.083
60.486	-1.304924	6.462	-59.679
60.506	-1.556009	7.345	-59.528
60.525	-1.756335	8.727	-59.462
60.546	-1.616705	9.594	-59.423
60.566	-1.398899	10.696	-59.280
60.586	-0.927201	11.237	-59.244
60.606	-0.291454	11.649	-59.268
60.626	0.148110	11.816	-59.221
60.646	0.398174	12.191	-58.918
60.684	0.856332	12.457	-58.623
60.686	1.615021	12.530	-58.203
60.706	2.381427	12.325	-57.996
60.726	3.160350	11.688	-57.869
60.746	3.144206	11.099	-58.005
60.766	3.225679	10.361	-58.384
60.786	2.826113	10.281	-58.433
60.806	2.603721	10.536	-58.306
60.826	1.714238	10.667	-58.349
60.845	0.533657	10.515	-58.786
60.865	-0.576378	10.125	-59.277
60.885	-1.497897	9.152	-59.847
60.906	-1.525608	8.304	-59.976
60.925	-0.911247	7.134	-59.782
60.945	-1.123538	6.549	-59.609
60.966	-1.370645	5.754	-59.424
60.985	-1.824305	5.249	-59.295
61.005	-2.634729	4.834	-59.034
61.025	-2.655113	4.778	-58.727
61.045	-1.752535	4.735	-58.009
61.066	-0.858433	4.642	-57.525
61.085	-0.611464	4.549	-56.999
61.105	-0.782205	4.527	-56.636
61.124	-1.013040	4.611	-55.859
61.144	-1.093715	4.762	-55.248
61.164	-0.236360	4.984	-54.404
61.184	1.165085	4.913	-54.067
61.216	1.771305	4.543	-54.127
61.225	1.618909	4.413	-54.360
61.245	1.145842	4.582	-54.661
61.265	0.741938	4.853	-54.783
61.285	0.425910	5.245	-54.857
61.305	0.498241	5.390	-54.872
61.324	1.312221	5.335	-55.085
61.345	0.572514	5.328	-55.450
61.365	0.802072	5.548	-55.855
61.385	1.810541	5.565	-55.540
61.404	3.008126	5.027	-54.213
61.425	3.601318	4.373	-53.387
61.445	2.737452	3.485	-53.055
61.466	0.799359	3.324	-53.358
61.485	-0.304319	3.813	-53.698
61.505	-1.099485	4.450	-53.516
61.525	-1.459054	5.658	-52.946
61.545	-1.841786	6.398	-52.596
61.564	-2.284837	7.049	-52.436
61.584	-2.136423	7.162	-52.564
61.605	-2.228716	7.086	-52.798
61.624	-2.668429	7.127	-52.903
61.645	-3.060738	7.428	-53.002
61.665	-3.239636	7.667	-53.015
61.685	-2.574713	7.806	-53.061
61.705	-1.775973	7.809	-53.134
61.724	-1.045059	7.988	-53.233
61.744	-0.201998	8.213	-53.180
61.766	0.629854	8.437	-53.041
61.785	1.007892	8.464	-53.017
61.821	1.808048	8.465	-52.986
61.825	2.838885	8.475	-52.871
61.844	3.888322	8.337	-52.686
61.864	4.425100	7.821	-52.760
61.884	3.833163	6.314	-53.384
61.904	3.960432	5.088	-53.898
61.924	4.359501	3.747	-54.222
61.944	3.664191	3.472	-54.202
61.964	2.239256	3.639	-54.494
61.984	0.010122	3.751	-55.214
62.005	-1.835786	3.717	-56.597
62.024	-2.349986	3.615	-57.216
62.043	-2.450416	3.544	-57.602
62.064	-2.385174	3.755	-57.763
62.084	-2.093120	4.240	-58.209
62.104	-1.946410	4.399	-58.412
62.123	-2.124097	4.518	-58.394
62.144	-2.522182	4.669	-58.235
62.164	-2.661526	4.975	-57.960
62.184	-2.417999	5.108	-57.834
62.203	-1.868741	5.146	-57.731
62.224	-1.442487	5.191	-57.619
62.244	-1.219352	5.580	-57.327
62.264	-1.233159	6.089	-57.082
62.283	-1.068373	6.996	-56.735
62.304	-0.443503	7.445	-56.566
62.324	0.450839	7.710	-56.506
62.344	0.821673	7.777	-56.643
62.381	1.597080	8.085	-56.896
62.383	2.424712	8.391	-56.895
62.403	3.023200	8.803	-56.723
62.424	3.376430	8.997	-56.625
62.443	3.468303	8.981	-56.602
62.464	4.698373	8.736	-56.724
62.483	4.217222	8.242	-57.101
62.504	3.326705	8.062	-57.377
62.523	1.284546	8.195	-57.756
62.544	-1.193644	8.553	-58.166
62.563	-3.110203	9.046	-59.108
62.584	-3.949719	9.200	-59.769
62.603	-3.948836	9.133	-60.417
62.624	-3.541611	8.969	-60.683
62.643	-2.981876	8.622	-60.717
62.663	-2.098369	8.400	-60.487
62.682	-1.429679	8.206	-59.826
62.703	-1.157446	8.168	-59.360
62.723	-0.953417	8.214	-58.793
62.743	-1.123220	8.307	-58.489
62.762	-1.122101	8.531	-58.109
62.783	-1.296551	8.730	-57.888
62.804	-1.223174	9.151	-57.616
62.824	-0.916615	9.457	-57.453
62.843	-0.538137	9.847	-57.317
62.863	-0.374387	10.066	-57.332
62.883	0.026437	10.288	-57.389
62.903	0.363939	10.376	-57.388
62.938	1.062236	10.485	-57.352
62.942	1.552507	10.631	-57.318
62.963	1.844135	10.922	-57.271
62.982	2.356980	10.941	-57.188
63.002	2.500397	10.360	-57.125
63.023	3.158806	9.694	-57.300
63.042	3.846679	8.373	-57.762
63.063	3.438000	7.534	-58.094
63.082	2.408961	6.510	-58.432
63.102	1.422254	5.932	-58.518
63.123	-0.195691	5.299	-58.922
63.142	-2.069136	5.109	-59.571
63.162	-2.826492	4.924	-60.467
63.182	-2.451055	4.743	-60.562
63.202	-2.029749	4.423	-60.412
63.222	-1.525477	4.253	-60.316
63.242	-1.091794	4.024	-60.118
63.262	-0.792946	3.938	-59.820
63.282	-0.873146	3.957	-59.072
63.302	-1.501339	4.079	-58.540
63.321	-1.880263	4.304	-58.002
63.342	-1.524748	4.332	-57.804
63.362	-1.123414	4.060	-57.753
63.382	-1.002216	3.806	-57.827
63.401	-0.953875	3.624	-57.892
63.422	-0.860070	3.667	-57.910
63.442	-0.667620	3.844	-57.999
63.462	0.167862	3.888	-58.173
63.481	0.926826	3.821	-58.545
63.518	1.911235	3.854	-58.747
63.526	2.601200	4.123	-58.837
63.542	2.776673	4.462	-58.804
63.561	2.967897	4.946	-58.722
63.582	2.548081	5.137	-58.627
63.602	3.213439	5.254	-58.162
63.621	2.476710	5.299	-57.494
63.641	1.396503	5.086	-56.528
63.661	0.569875	4.550	-56.208
63.682	-0.766283	3.040	-56.571
63.702	-1.423933	1.801	-57.383
63.721	-2.359725	0.497	-58.723
63.741	-2.861855	0.443	-59.259
63.761	-3.288024	1.524	-59.494
63.781	-3.357161	2.672	-59.335
63.802	-2.649581	4.115	-58.839
63.821	-1.765130	4.576	-58.389
63.841	-0.932547	4.534	-57.689
63.861	-0.150405	4.176	-57.290
63.881	0.120296	3.468	-56.838
63.902	-0.104902	3.093	-56.668
63.921	-0.339753	2.844	-56.542
63.941	-0.588090	2.901	-56.538
63.960	-0.860316	3.237	-56.724
63.981	-0.942928	3.564	-56.936
64.001	-0.814248	4.058	-57.282
64.021	-0.424807	4.381	-57.475
64.040	0.029468	4.896	-57.678
