time(s)	globalZ	gyroAngle	pitch
87.829	2.830191	276.028	-27.696
87.852	2.992282	275.969	-27.682
87.874	3.082409	275.916	-27.614
87.895	2.572640	275.823	-27.697
87.915	1.696368	275.631	-28.147
87.936	0.425699	275.359	-29.094
87.960	-1.036327	275.051	-30.299
87.980	-2.321986	274.765	-31.497
88.002	-3.189239	274.594	-32.412
88.025	-3.502275	274.538	-32.816
88.045	-3.308905	274.561	-32.668
88.068	-2.639667	274.705	-32.149
88.088	-2.106138	274.915	-31.582
88.110	-2.119910	275.084	-31.120
88.131	-2.229875	275.179	-30.613
88.153	-2.023446	275.232	-29.933
88.176	-1.449076	275.305	-29.169
88.196	-0.801136	275.417	-28.429
88.218	0.008727	275.621	-27.777
88.239	0.609696	275.968	-27.199
88.260	1.019166	276.446	-26.745
88.295	1.192705	276.961	-26.501
88.304	0.975257	277.393	-26.556
88.326	0.446293	277.679	-26.771
88.347	0.307584	277.795	-26.884
88.368	0.890688	277.783	-26.863
88.392	1.684062	277.657	-26.925
88.414	2.199992	277.503	-27.191
88.435	2.289415	277.465	-27.596
88.455	2.284126	277.582	-28.019
88.477	2.008929	277.802	-28.350
88.500	1.823240	278.063	-28.536
88.521	1.656220	278.377	-28.542
88.543	1.412638	278.662	-28.341
88.565	1.313808	278.738	-28.103
88.587	0.676363	277.986	-28.981
88.608	-0.703273	277.538	-29.922
88.630	-1.685891	277.538	-29.922
88.650	-2.265258	277.199	-30.678
88.671	-2.470590	276.970	-31.029
88.695	-2.068085	276.862	-30.939
88.716	-1.571671	276.870	-30.540
88.738	-1.249331	276.942	-29.951
88.759	-1.045705	276.954	-29.300
88.780	-0.929137	276.800	-28.721
88.801	-1.123473	276.422	-28.310
88.825	-1.229370	275.866	-27.969
88.847	-0.960491	275.260	-27.601
88.867	-0.672810	274.690	-27.228
88.888	-0.545402	274.195	-26.921
88.909	-0.341780	273.801	-26.677
88.932	0.034218	273.537	-26.491
88.956	0.211822	273.398	-26.458
88.974	0.045677	273.372	-26.545
88.996	0.186542	273.452	-26.622
89.017	0.436199	273.601	-26.657
89.052	0.773432	273.763	-26.645
89.061	1.427141	274.070	-26.533
89.085	2.194048	274.070	-26.533
89.105	2.713585	274.229	-26.541
89.125	2.969634	274.326	-26.676
89.146	3.009562	274.421	-26.841
89.169	3.322536	274.549	-26.848
89.191	3.465618	274.602	-26.826
89.212	2.765116	274.553	-27.180
89.235	1.119933	274.516	-28.165
89.255	-0.444619	274.499	-29.526
89.278	-1.703285	274.514	-30.861
89.299	-2.815322	274.609	-32.012
89.321	-3.507991	274.846	-32.777
89.341	-3.707474	275.468	-32.536
89.364	-3.442066	275.468	-32.536
89.386	-2.546479	275.663	-31.769
89.407	-1.588744	275.669	-31.048
89.429	-1.150985	275.588	-30.579
89.449	-1.118943	275.520	-30.219
89.471	-1.061108	275.498	-29.749
89.495	-0.914892	275.515	-29.252
89.516	-0.484627	275.580	-28.873
89.537	-0.347695	275.707	-28.638
89.557	-0.092969	275.936	-28.446
89.579	0.126815	276.259	-28.335
89.602	0.095735	276.586	-28.382
89.625	-0.181905	276.825	-28.499
89.646	-0.039433	276.958	-28.578
89.666	0.437680	276.983	-28.613
89.697	0.987663	276.979	-28.626
89.710	1.498733	277.023	-28.636
89.731	1.938771	277.084	-28.621
89.754	2.542101	277.148	-28.622
89.774	3.269586	277.176	-28.847
89.797	3.238059	277.193	-29.356
89.819	2.947909	277.348	-29.834
89.839	2.628501	277.777	-30.118
89.861	1.707018	278.283	-30.439
89.882	0.487410	278.666	-31.078
89.906	-1.052385	278.902	-31.966
89.927	-1.990723	279.060	-32.789
89.947	-2.381618	279.210	-33.429
89.969	-2.574523	279.414	-33.814
89.990	-2.563869	279.626	-33.794
90.015	-2.310082	279.767	-33.364
90.035	-1.922187	279.757	-32.644
90.056	-1.719323	279.554	-31.815
90.077	-1.563630	279.132	-31.018
90.098	-1.314147	278.459	-30.251
90.122	-0.856492	277.619	-29.516
90.144	-0.299526	276.764	-28.910
90.165	-0.108928	275.998	-28.476
90.184	-0.155426	275.357	-28.159
90.206	-0.092350	274.869	-27.943
90.229	-0.137403	274.516	-27.861
90.251	-0.191241	274.323	-27.890
90.271	-0.206613	274.315	-27.901
90.296	0.004129	274.460	-27.820
90.315	0.254132	274.682	-27.713
90.337	0.485287	274.883	-27.631
90.366	0.879369	275.048	-27.546
90.380	1.238178	275.324	-27.427
90.401	1.677145	275.324	-27.427
90.423	2.154323	275.466	-27.415
90.445	2.504460	275.604	-27.404
90.467	2.970578	275.733	-27.359
90.488	3.270216	275.863	-27.347
90.509	3.116109	276.009	-27.370
90.530	2.814635	276.168	-27.434
90.554	2.198251	276.222	-27.756
90.575	1.025604	276.148	-28.664
90.596	-0.716883	276.001	-29.963
90.618	-2.063781	275.775	-31.235
90.638	-2.823849	275.544	-32.260
90.663	-3.314022	275.378	-32.909
90.685	-3.757029	275.270	-33.084
90.704	-3.600315	275.184	-32.725
90.725	-2.454320	275.067	-32.013
90.747	-1.582546	274.894	-31.338
90.770	-1.193273	274.747	-30.948
90.791	-1.425991	274.742	-30.649
90.812	-1.507128	274.875	-30.151
90.835	-0.895256	275.122	-29.530
90.854	-0.344622	275.438	-29.025
90.878	-0.079530	275.802	-28.646
90.899	0.259613	276.277	-28.324
90.921	0.431736	276.819	-28.126
90.942	0.321476	277.287	-28.088
90.965	0.297451	277.548	-28.167
90.996	0.381347	277.597	-28.271
91.007	0.532302	277.573	-28.297
91.028	1.041154	277.508	-28.235
91.050	1.758639	277.353	-28.178
91.071	2.414639	277.164	-28.239
91.096	3.022521	277.042	-28.449
91.115	3.127991	277.180	-28.836
91.137	2.485594	277.626	-29.073
91.158	2.163220	278.304	-28.894
91.179	2.088900	278.922	-28.497
91.202	1.572465	279.296	-28.348
91.225	0.207854	279.298	-28.805
91.244	-1.171434	279.105	-29.672
91.266	-1.870571	278.930	-30.632
91.287	-2.299002	278.792	-31.347
91.311	-2.446724	278.732	-31.642
91.332	-2.299866	278.724	-31.521
91.355	-1.817211	278.657	-31.100
91.375	-1.231235	278.191	-29.913
91.396	-0.866382	278.191	-29.913
91.416	-0.810044	277.675	-29.449
91.440	-0.954435	276.927	-29.131
91.462	-1.013753	276.073	-28.847
91.482	-0.803259	275.252	-28.534
91.505	-0.668394	274.506	-28.242
91.527	-0.596538	273.819	-28.030
91.548	-0.381480	273.204	-27.927
91.570	-0.264857	272.712	-27.949
91.590	-0.156834	272.387	-28.042
91.610	-0.096341	272.175	-28.185
91.635	-0.166905	272.175	-28.185
91.656	0.043298	272.233	-28.127
91.677	0.278137	272.285	-27.987
91.698	0.674896	272.300	-27.730
91.730	1.354751	272.302	-27.375
91.740	2.171071	272.296	-27.033
91.765	2.963737	272.250	-26.805
91.785	3.366101	272.187	-26.744
91.807	3.459413	272.182	-26.738
91.827	3.410392	272.199	-26.727
91.849	3.109077	272.192	-26.850
91.871	2.054099	272.218	-27.334
91.895	0.398620	272.319	-28.299
91.915	-0.980858	272.444	-29.434
91.936	-2.027374	272.566	-30.405
91.959	-2.750720	272.688	-31.062
91.980	-2.940350	272.819	-31.336
92.001	-2.713790	272.935	-31.233
92.024	-2.304202	273.076	-30.904
92.045	-1.857263	273.254	-30.478
92.068	-1.672448	273.446	-30.164
92.089	-2.013324	273.597	-30.015
92.109	-2.360368	273.703	-29.805
92.130	-2.097707	273.825	-29.371
92.152	-1.458074	273.994	-28.786
92.176	-0.724205	274.232	-28.270
92.196	-0.072184	274.534	-27.883
92.217	0.365635	274.897	-27.632
92.239	0.454884	275.278	-27.535
92.260	0.442720	275.563	-27.551
92.295	0.584625	275.649	-27.612
92.304	1.091034	275.560	-27.584
92.326	1.766014	275.327	-27.518
92.346	2.345713	274.967	-27.660
92.368	2.399771	274.611	-28.059
92.392	2.265498	274.365	-28.538
92.415	2.240285	274.178	-29.048
92.434	2.165895	274.018	-29.627
92.455	2.125294	274.057	-29.979
92.477	2.272177	274.492	-29.857
92.500	1.900220	275.069	-29.484
92.521	0.792721	275.407	-29.427
92.542	-0.869636	275.477	-30.011
92.565	-1.929966	275.530	-30.898
92.585	-2.300433	275.763	-31.626
92.608	-2.481704	276.172	-31.990
92.628	-2.398972	276.668	-31.880
92.650	-1.889225	277.150	-31.309
92.671	-1.310101	277.397	-30.414
92.693	-0.973322	277.295	-29.411
92.715	-0.782940	276.855	-28.606
92.737	-0.761703	276.157	-28.214
92.758	-0.726145	275.331	-28.043
92.779	-0.596746	274.506	-27.903
92.800	-0.759912	273.765	-27.774
92.825	-0.989088	273.193	-27.705
92.846	-1.058451	272.833	-27.590
92.866	-0.801989	272.640	-27.466
92.888	-0.780770	272.541	-27.473
92.909	-0.599883	272.490	-27.612
92.932	-0.470156	272.502	-27.772
92.955	-0.060395	272.568	-27.729
92.975	0.906350	272.818	-27.119
93.002	1.859766	272.818	-27.119
93.017	2.250327	272.986	-26.949
93.040	2.550036	273.087	-26.840
93.062	3.094330	273.037	-26.739
93.082	3.611495	272.855	-26.646
93.105	4.237620	272.647	-26.653
93.128	4.052498	272.490	-26.950
93.147	3.017080	272.477	-27.430
93.170	1.910491	272.564	-28.092
93.190	0.669641	272.625	-29.115
93.211	-1.022979	272.676	-30.449
93.235	-2.285421	272.753	-31.798
93.256	-3.028310	272.868	-32.937
93.277	-3.559837	273.112	-33.698
93.298	-3.788876	273.474	-33.972
93.320	-3.410264	273.933	-33.596
93.341	-2.529728	274.414	-32.769
93.365	-1.846705	274.812	-31.885
93.385	-1.496336	275.091	-31.239
93.406	-1.623381	275.296	-30.820
93.429	-1.669002	275.497	-30.349
93.451	-1.017110	275.737	-29.718
93.473	-0.390820	276.032	-29.165
93.495	0.001823	276.341	-28.821
93.515	0.187254	277.178	-28.719
93.536	0.110696	277.178	-28.719
93.559	0.057754	277.514	-28.719
93.580	0.260024	277.653	-28.767
93.601	0.501376	277.649	-28.797
93.634	0.946797	277.609	-28.711
93.644	1.620815	277.464	-28.553
93.667	2.355539	277.229	-28.462
93.688	2.944913	276.897	-28.557
93.710	3.510710	276.544	-28.894
93.731	3.412458	276.448	-29.453
93.752	2.855127	276.801	-29.896
93.775	2.214634	277.442	-30.025
93.796	1.440360	278.010	-30.021
93.818	0.569138	278.350	-30.306
93.839	-0.658675	278.393	-31.053
93.860	-1.665999	278.358	-31.965
93.881	-2.214511	278.424	-32.753
93.905	-2.581673	278.684	-33.090
93.926	-2.861646	278.684	-33.090
93.947	-2.717191	278.742	-32.538
93.968	-2.131729	278.703	-31.652
93.990	-1.784778	278.490	-30.646
94.011	-1.698378	278.057	-29.742
94.034	-1.665924	277.423	-29.037
94.056	-1.384200	276.641	-28.412
94.076	-0.639297	275.900	-27.695
94.097	0.100860	275.256	-26.971
94.119	0.505316	274.662	-26.429
94.142	0.784617	274.130	-26.251
94.176	0.501237	273.747	-26.420
94.184	-0.006526	273.496	-26.706
94.206	-0.285215	273.342	-26.969
94.229	-0.190301	273.325	-27.093
94.250	0.335237	273.401	-27.005
94.271	1.107739	273.496	-26.802
94.296	1.901935	273.582	-26.613
94.314	2.476519	273.669	-26.543
94.337	2.793458	273.740	-26.679
94.358	2.806011	273.789	-26.990
94.380	2.885769	273.862	-27.270
94.400	3.249544	273.996	-27.448
94.422	3.166554	274.223	-27.627
94.445	2.586395	274.477	-28.032
94.466	1.223185	274.712	-28.912
94.488	-0.503379	274.922	-30.173
94.508	-2.002223	275.138	-31.450
94.530	-3.065348	275.379	-32.490
94.556	-3.319215	275.664	-33.134
94.575	-3.186943	276.069	-33.359
94.594	-3.075760	276.729	-33.157
94.616	-2.852039	277.579	-32.587
94.638	-2.499912	279.139	-31.176
94.662	-2.193044	279.623	-30.633
94.685	-2.014433	279.623	-30.633
94.705	-1.968059	280.328	-29.294
94.725	-1.522930	280.328	-29.294
94.746	-0.849434	280.570	-28.519
94.770	-0.126302	280.678	-27.859
94.790	0.517791	280.764	-27.438
94.812	0.866620	280.907	-27.240
94.845	1.082305	281.132	-27.184
94.854	1.007442	281.375	-27.198
94.878	1.050773	281.590	-27.328
94.898	1.221057	281.590	-27.328
94.920	1.469078	281.566	-27.430
94.942	1.620435	281.515	-27.591
94.962	1.932885	281.499	-27.752
94.986	2.419484	281.542	-27.927
95.007	2.486550	281.597	-28.246
95.028	2.148122	281.787	-28.676
95.049	1.774104	282.177	-28.897
95.071	1.620376	282.744	-28.766
95.095	1.295461	283.320	-28.580
95.115	-0.056053	283.752	-28.760
95.136	-1.078006	283.850	-29.310
95.158	-1.517822	283.665	-29.874
95.178	-1.557745	283.366	-30.192
95.202	-1.622831	283.035	-30.141
95.226	-1.407392	282.631	-29.730
95.245	-0.794354	282.071	-29.137
95.265	-0.483746	281.338	-28.596
95.286	-0.694958	280.489	-28.274
95.310	-1.193961	279.589	-28.098
95.331	-1.343860	278.623	-27.870
95.353	-1.136660	277.647	-27.555
95.375	-1.206827	276.809	-27.131
95.396	-1.591793	276.262	-26.500
95.417	-1.118142	275.974	-25.644
95.439	0.314139	275.853	-24.968
95.461	0.665989	275.762	-24.907
95.481	0.256939	275.773	-25.300
95.504	0.240120	275.999	-25.727
95.537	0.370833	276.319	-25.922
95.547	0.474221	276.853	-25.945
95.568	0.636651	277.184	-26.075
95.589	0.573431	277.178	-26.329
95.611	1.185471	276.893	-26.429
95.635	1.921985	276.407	-26.318
95.656	2.682738	275.144	-26.228
95.676	2.991552	274.866	-26.514
95.698	3.033389	274.866	-26.514
95.721	2.775101	274.824	-26.980
95.743	2.234055	274.800	-27.530
95.766	1.267031	274.732	-28.168
95.784	0.091225	274.642	-29.049
95.806	-1.151447	274.523	-30.202
95.829	-2.101857	274.421	-31.436
95.850	-2.880273	274.409	-32.542
95.871	-3.472649	274.558	-33.166
95.895	-3.528595	274.840	-33.181
95.914	-3.009441	275.226	-32.617
95.937	-1.962944	275.590	-31.773
95.959	-1.108458	275.881	-31.088
95.979	-1.080303	276.256	-30.729
96.001	-1.387727	276.768	-30.414
96.022	-1.293645	277.322	-29.894
96.044	-0.748428	277.798	-29.246
96.066	-0.060673	278.175	-28.684
96.088	0.474805	278.520	-28.452
96.109	0.297580	278.829	-28.576
96.130	0.122102	279.069	-28.880
96.151	0.047310	279.291	-29.129
96.184	0.339827	279.443	-29.276
96.196	0.741860	279.415	-29.418
96.217	1.359343	279.209	-29.562
96.238	2.233489	278.895	-29.650
96.259	2.961176	278.705	-29.752
96.281	3.505247	278.763	-29.965
96.305	3.484397	278.929	-30.481
96.325	2.747282	279.044	-31.438
96.346	1.708496	279.244	-32.479
96.368	1.018796	279.464	-33.120
96.389	0.792497	279.503	-33.464
96.412	0.358850	279.323	-33.902
96.435	-0.546521	279.060	-34.713
96.455	-1.609104	278.849	-35.738
96.475	-2.202336	278.656	-36.615
96.499	-2.306500	278.451	-37.131
96.520	-2.085977	278.237	-37.233
96.542	-1.688982	278.065	-37.043
96.564	-1.700345	277.820	-36.645
96.585	-1.524096	277.545	-36.048
96.605	-1.196591	277.203	-35.427
96.628	-1.134050	276.674	-34.898
96.650	-1.300532	275.992	-34.467
96.671	-1.126530	275.252	-34.055
96.692	-0.774040	274.557	-33.592
96.715	-0.296113	273.970	-33.090
96.736	0.151300	273.463	-32.612
96.758	0.504315	273.077	-32.335
96.779	0.536625	272.859	-32.409
96.800	0.210469	272.826	-32.716
96.836	-0.077135	272.938	-33.012
96.845	0.031102	273.151	-33.167
96.864	0.244238	273.407	-33.244
96.886	0.244678	273.677	-33.353
96.909	0.220878	273.950	-33.456
96.931	0.557867	274.180	-33.454
96.955	1.336470	274.344	-33.327
96.974	2.127302	274.508	-33.181
96.995	2.433458	274.713	-33.096
97.016	2.295179	275.384	-33.003
97.039	1.930322	275.384	-33.003
97.061	1.753129	275.815	-32.916
97.082	1.395231	276.138	-32.961
97.104	0.499572	276.228	-33.375
97.125	-0.816175	276.273	-34.122
97.148	-1.720521	276.471	-34.850
97.169	-1.967317	277.077	-35.223
97.190	-1.942991	277.077	-35.223
97.211	-1.873681	277.360	-34.924
97.232	-1.439117	277.711	-34.383
97.256	-0.802869	278.089	-33.704
97.277	-0.552137	278.393	-33.166
97.298	-0.792358	278.588	-32.901
97.320	-1.040794	278.777	-32.735
97.341	-0.965099	278.968	-32.499
97.364	-0.498984	279.167	-32.136
97.386	-0.012986	279.439	-31.749
97.406	0.386291	279.759	-31.482
97.427	0.556095	280.134	-31.408
97.448	0.363614	280.589	-31.452
97.480	0.195800	281.053	-31.471
97.495	0.362060	281.397	-31.464
97.515	0.477414	281.602	-31.585
97.537	0.346564	281.766	-31.897
97.556	0.118949	281.990	-32.284
97.579	0.034395	282.237	-32.659
97.601	0.023780	282.527	-33.006
97.622	0.090055	282.900	-33.320
97.645	0.377278	283.355	-33.624
97.667	0.737101	283.875	-33.952
97.689	1.091886	284.887	-34.713
97.709	1.212647	284.887	-34.713
97.730	0.994812	285.477	-35.134
97.751	0.443196	286.353	-35.440
97.775	0.554003	288.285	-35.146
97.797	1.115932	288.285	-35.146
97.817	1.079752	289.063	-35.108
97.838	0.281699	289.611	-35.670
97.860	-0.421688	289.973	-36.593
97.881	-0.821693	290.372	-37.482
97.905	-1.005195	290.984	-38.201
97.925	-0.898629	291.844	-38.576
97.946	-0.711400	292.897	-38.546
97.968	-0.927739	295.328	-37.566
97.988	-1.474162	295.328	-37.566
98.012	-1.501742	296.598	-36.714
98.035	-0.653139	297.765	-35.831
98.056	0.194086	298.648	-35.218
98.075	0.472185	299.284	-34.942
98.097	0.395313	299.912	-34.783
98.120	0.181347	300.664	-34.494
98.141	-0.115123	301.522	-33.933
98.164	-0.103950	302.370	-33.133
98.186	0.085089	303.235	-32.335
98.205	0.070320	304.188	-31.718
98.229	0.120981	305.400	-31.368
98.249	0.442095	306.729	-31.291
98.272	0.444572	307.962	-31.304
