time(s)	globalZ	gyroAngle	pitch
63.251	-2.504906	262.036	-30.801
63.276	-2.998287	262.047	-30.761
63.296	-2.793818	262.137	-30.685
63.316	-2.105617	262.331	-30.569
63.338	-1.531842	262.616	-30.481
63.359	-1.017923	263.007	-30.491
63.382	-0.330489	263.402	-30.622
63.406	0.402254	263.762	-30.813
63.426	1.155102	264.148	-30.919
63.454	1.566139	264.591	-30.770
63.467	2.024936	265.028	-30.277
63.490	3.306158	265.234	-29.685
63.511	4.588504	265.094	-29.434
63.533	4.104103	264.635	-29.768
63.555	3.709131	264.202	-30.166
63.576	3.430836	263.991	-30.510
63.598	1.656226	263.776	-31.175
63.620	-0.479709	263.469	-32.142
63.641	-1.680957	263.287	-32.961
63.662	-1.645156	263.336	-33.208
63.683	-1.101458	263.540	-32.832
63.706	-1.169425	263.816	-32.213
63.728	-1.229976	264.008	-31.629
63.749	-1.081230	263.987	-31.187
63.770	-1.583959	263.761	-30.975
63.791	-2.474835	263.421	-30.968
63.812	-3.174276	262.994	-31.058
63.835	-3.655125	262.444	-31.105
63.857	-3.388003	261.764	-30.977
63.879	-2.145754	261.111	-30.703
63.899	-0.950650	260.562	-30.479
63.921	-0.081199	260.146	-30.458
63.942	0.470968	259.901	-30.637
63.966	0.767525	259.808	-30.828
63.997	1.347315	259.823	-30.851
64.007	1.989146	259.840	-30.711
64.028	2.592973	259.773	-30.506
64.052	2.995433	259.690	-30.333
64.073	3.592072	259.618	-30.333
64.096	3.347055	259.765	-30.595
64.116	2.818972	259.765	-30.595
64.136	2.421675	260.012	-30.588
64.160	1.858065	260.310	-30.810
64.181	0.318953	260.654	-31.437
64.203	-1.112232	260.987	-32.199
64.226	-1.813609	261.245	-32.723
64.246	-2.324947	261.427	-32.869
64.268	-2.606257	261.629	-32.626
64.289	-2.126454	262.027	-32.010
64.311	-1.516953	262.626	-31.242
64.332	-1.373689	263.240	-30.609
64.353	-1.687278	264.216	-30.252
64.377	-2.444993	264.216	-30.252
64.398	-2.790285	264.595	-30.143
64.419	-2.302487	264.944	-29.819
64.439	-1.440578	265.247	-29.481
64.461	-0.706940	265.558	-29.332
64.486	-0.060593	265.816	-29.358
64.505	0.582625	265.903	-29.432
64.527	1.184988	265.802	-29.522
64.557	1.747763	265.525	-29.525
64.569	2.552460	265.242	-29.299
64.593	3.463462	264.996	-28.987
64.615	4.312975	264.641	-28.954
64.635	3.854021	264.040	-29.418
64.656	2.754688	263.298	-30.044
64.678	2.826236	262.744	-30.511
64.701	2.173570	262.530	-30.957
64.721	0.181415	262.386	-31.606
64.743	-1.127570	262.350	-32.298
64.766	-1.493444	262.498	-32.742
64.786	-1.664867	262.762	-32.711
64.809	-1.720843	263.082	-32.284
64.830	-1.626388	263.403	-31.716
64.851	-1.513827	263.561	-31.191
64.872	-1.712134	263.424	-30.797
64.895	-2.297910	262.976	-30.615
64.917	-2.670127	262.314	-30.684
64.938	-2.803129	261.581	-30.893
64.959	-2.705959	260.855	-31.029
64.980	-2.155557	260.246	-30.992
65.002	-1.238469	259.818	-30.804
65.026	-0.217954	259.475	-30.614
65.046	0.497164	259.148	-30.597
65.067	0.798910	258.871	-30.735
65.089	1.178782	258.652	-30.760
65.119	1.942092	258.428	-30.474
65.133	2.782015	258.194	-30.054
65.156	3.565990	257.961	-29.879
65.177	3.368095	257.811	-30.014
65.196	2.906326	257.878	-30.019
65.220	2.561938	258.102	-29.765
65.241	1.953773	258.354	-29.603
65.262	0.759380	258.544	-29.836
65.286	-0.069839	258.456	-30.194
65.306	-0.711233	258.249	-30.388
65.328	-1.471206	258.180	-30.415
65.349	-1.964792	258.338	-30.281
65.371	-1.849029	258.770	-29.898
65.392	-1.666887	259.371	-29.377
65.413	-1.745635	260.031	-28.926
65.436	-2.216240	260.661	-28.715
65.457	-2.662340	261.212	-28.694
65.478	-2.481482	261.729	-28.654
65.500	-1.986513	262.314	-28.503
65.521	-1.361486	262.980	-28.339
65.542	-1.016404	263.621	-28.356
65.566	-1.007209	264.097	-28.562
65.586	-0.955001	264.378	-28.793
65.608	0.007770	264.539	-28.716
65.629	1.813886	264.590	-28.298
65.660	3.107507	264.659	-27.743
65.675	3.961972	264.841	-27.338
65.695	4.753153	264.911	-27.361
65.716	4.444453	264.597	-27.902
65.737	3.677377	264.203	-28.547
65.759	3.450497	264.039	-29.119
65.779	2.180538	263.986	-29.934
65.802	0.282485	263.943	-31.021
65.826	-1.188731	264.058	-32.011
65.846	-1.975761	264.277	-32.521
65.866	-2.350055	264.475	-32.525
65.888	-2.438751	264.541	-32.139
65.911	-1.995130	264.483	-31.495
65.932	-1.487234	264.263	-30.821
65.953	-1.541792	263.736	-30.371
65.976	-2.166401	262.956	-30.292
65.998	-2.643832	262.140	-30.443
66.019	-2.876277	261.433	-30.554
66.040	-2.699248	260.844	-30.431
66.062	-2.002368	260.292	-30.176
66.083	-1.202832	259.782	-29.963
66.105	-0.402736	259.387	-29.927
66.127	-0.008973	259.054	-30.092
66.148	0.185157	258.774	-30.228
66.170	0.727137	258.510	-29.936
66.201	1.716268	258.624	-29.451
66.216	3.063734	258.624	-29.451
66.236	4.394120	258.770	-29.051
66.256	4.632915	258.802	-29.085
66.278	3.733765	258.892	-29.155
66.299	3.087658	259.167	-28.989
66.322	2.529021	259.680	-28.878
66.343	1.331102	260.312	-29.282
66.366	-0.542036	260.598	-30.043
66.386	-1.411929	260.434	-30.708
66.407	-1.889468	260.147	-31.122
66.430	-2.686454	260.003	-31.201
66.451	-2.948440	260.057	-30.860
66.473	-2.349316	260.373	-30.212
66.496	-1.942412	260.832	-29.687
66.516	-2.331429	261.334	-29.482
66.538	-2.810404	261.811	-29.449
66.559	-2.847026	262.285	-29.281
66.580	-2.310223	262.737	-28.846
66.602	-1.102186	263.123	-28.412
66.623	-0.264931	263.403	-28.270
66.646	-0.005542	263.634	-28.357
66.668	0.664021	263.882	-28.416
66.689	1.650817	264.058	-28.393
66.720	2.342068	264.002	-28.391
66.731	3.036788	263.826	-28.392
66.756	3.596557	263.682	-28.417
66.775	3.826904	263.399	-28.677
66.797	3.044505	262.925	-29.087
66.818	3.161932	262.626	-29.328
66.839	3.149155	262.571	-29.467
66.863	2.059722	262.549	-29.885
66.886	-0.091929	262.384	-30.721
66.906	-1.305812	262.179	-31.503
66.926	-1.296351	262.016	-31.893
66.947	-1.379011	261.965	-31.934
66.971	-1.891519	262.037	-31.794
66.992	-2.092422	262.110	-31.484
67.013	-1.861710	261.990	-31.130
67.036	-2.048094	261.651	-30.953
67.057	-2.677250	261.242	-30.995
67.079	-3.215288	260.826	-31.077
67.100	-2.950741	260.419	-30.983
67.121	-2.037405	259.972	-30.726
67.143	-1.363195	259.507	-30.471
67.166	-0.784543	259.096	-30.344
67.187	-0.093184	258.781	-30.470
67.208	0.221477	258.564	-30.842
67.229	0.503920	258.456	-31.128
67.250	1.118071	258.450	-31.168
67.279	2.217751	258.630	-30.980
67.295	3.062183	259.038	-30.756
67.316	3.670832	259.788	-30.759
67.337	3.555120	259.788	-30.759
67.358	3.158618	260.055	-30.651
67.380	2.818045	260.232	-30.581
67.403	1.724667	260.416	-30.998
67.426	-0.173934	260.482	-31.801
67.446	-1.204991	260.361	-32.473
67.466	-1.993853	260.163	-32.760
67.488	-2.808036	259.991	-32.579
67.511	-2.765069	259.996	-31.878
67.533	-2.184097	260.239	-30.835
67.555	-1.919005	260.604	-29.793
67.575	-2.084988	261.060	-29.035
67.595	-2.527215	261.587	-28.585
67.619	-2.700275	262.091	-28.213
67.641	-2.132808	262.484	-27.749
67.662	-1.143813	262.854	-27.261
67.683	-0.145276	263.262	-26.949
67.706	0.971983	263.670	-26.978
67.727	1.478691	264.043	-27.296
67.760	1.567746	264.249	-27.686
67.769	1.665679	264.239	-27.956
67.791	1.950111	264.128	-27.967
67.812	2.710242	263.983	-27.761
67.833	3.830909	263.696	-27.673
67.856	4.021428	263.216	-27.979
67.879	3.129812	262.655	-28.557
67.899	2.745459	262.265	-29.122
67.920	1.853743	262.057	-29.787
67.941	-0.010360	261.901	-30.696
67.966	-1.633622	261.753	-31.648
67.985	-1.976996	261.653	-32.260
68.007	-1.716482	261.673	-32.346
68.028	-1.802212	261.791	-31.942
68.050	-1.791423	261.950	-31.211
68.073	-1.654742	262.070	-30.394
68.096	-1.482049	261.988	-29.648
68.115	-1.545355	261.635	-29.136
68.137	-2.088495	260.606	-28.767
68.160	-2.498020	260.606	-28.767
68.180	-2.456392	260.092	-28.698
68.201	-1.933520	259.591	-28.532
68.223	-1.032652	259.198	-28.323
68.245	-0.114438	258.966	-28.239
68.267	0.529273	258.817	-28.366
68.288	1.161101	258.698	-28.655
68.314	1.860680	258.639	-28.975
68.331	2.287468	258.635	-29.223
68.353	2.474375	258.662	-29.359
68.375	2.922567	258.747	-29.404
68.397	3.211668	258.922	-29.400
68.419	3.081022	259.214	-29.205
68.440	3.174003	259.394	-28.924
68.461	3.159517	259.499	-29.063
68.486	1.326776	259.724	-29.953
68.506	-0.951107	260.088	-31.961
68.526	-2.345033	260.088	-31.961
68.548	-2.969195	259.978	-32.292
68.569	-3.044774	259.847	-32.207
68.592	-2.670190	259.930	-31.794
68.614	-1.909575	260.298	-31.164
68.636	-1.700326	260.781	-30.563
68.655	-2.009499	261.242	-30.132
68.677	-2.277947	261.970	-29.522
68.700	-2.242541	261.970	-29.522
68.722	-1.734549	262.262	-29.208
68.743	-1.096226	262.597	-28.946
68.766	-0.503628	262.864	-28.879
68.786	0.130270	263.015	-29.169
68.808	0.378086	263.017	-29.669
68.830	0.751163	262.911	-30.002
68.857	1.603862	262.788	-29.964
68.871	2.587789	262.621	-29.677
68.893	3.402083	262.306	-29.424
68.916	4.002469	261.808	-29.523
68.938	3.403462	261.217	-29.953
68.960	3.027389	260.823	-30.201
68.980	2.922789	261.031	-30.412
69.001	1.923892	261.031	-30.412
69.027	0.196544	261.149	-31.089
69.046	-1.673261	261.183	-31.998
69.066	-2.531661	261.218	-32.562
69.088	-2.523339	261.299	-32.507
69.110	-2.174077	261.508	-31.910
69.133	-1.690692	261.771	-31.093
69.156	-1.008931	261.901	-30.277
69.177	-0.691681	261.738	-29.656
69.196	-1.181986	261.345	-29.343
69.217	-1.780502	260.821	-29.333
69.241	-2.450407	260.195	-29.487
69.262	-2.544518	259.475	-29.571
69.283	-1.718280	258.792	-29.525
69.306	-0.842509	258.293	-29.475
69.326	-0.221178	257.901	-29.592
69.349	0.035843	257.559	-29.858
69.370	0.534492	257.364	-29.996
69.391	1.606390	257.295	-29.854
69.424	2.780784	257.234	-29.548
69.435	3.720885	257.267	-29.400
69.457	3.745154	257.434	-29.598
69.478	3.007371	257.637	-29.818
69.499	2.871281	257.912	-29.747
69.521	2.765578	258.211	-29.797
69.541	1.412744	258.437	-30.408
69.566	-0.416783	258.536	-31.413
69.586	-1.724883	258.336	-32.606
69.609	-2.223388	258.336	-32.606
69.629	-2.587021	258.216	-32.484
69.651	-2.523017	258.222	-31.976
69.671	-1.727642	258.419	-31.207
69.697	-1.419332	259.104	-29.969
69.716	-1.536250	259.104	-29.969
69.736	-2.025160	259.473	-29.793
69.758	-2.384985	259.796	-29.703
69.779	-2.316866	260.131	-29.583
69.802	-1.628499	260.519	-29.411
69.825	-0.799180	260.922	-29.307
69.845	-0.009536	261.497	-29.442
69.866	0.656333	261.497	-29.442
69.887	0.876905	261.651	-29.603
69.919	1.380869	261.671	-29.654
69.932	2.000169	261.428	-29.545
69.952	2.781735	261.017	-29.230
69.976	4.034209	260.562	-28.965
69.996	4.164769	260.154	-29.087
70.018	3.146680	259.756	-29.505
70.040	2.501476	259.473	-29.872
70.061	1.956222	259.195	-30.272
70.082	0.736099	258.871	-31.044
70.105	-0.653898	258.672	-32.163
70.127	-1.469537	258.588	-33.212
70.148	-1.740036	258.576	-33.746
70.169	-1.836191	258.706	-33.657
70.190	-1.582696	259.012	-33.108
70.211	-1.198251	259.382	-32.413
70.235	-1.217827	259.674	-31.821
70.256	-1.679017	259.873	-31.484
70.277	-2.268862	259.980	-31.420
70.298	-2.810905	259.966	-31.522
70.319	-2.984893	259.819	-31.670
70.343	-2.873708	259.562	-31.680
70.366	-2.133449	259.261	-31.460
70.387	-1.088741	258.972	-31.034
70.407	-0.266969	258.684	-30.597
70.430	0.492102	258.423	-30.254
70.451	1.234359	258.308	-29.950
70.482	2.187041	258.341	-29.480
70.495	3.643397	258.411	-28.873
70.516	4.795296	258.460	-28.468
70.537	4.330821	258.466	-28.382
70.559	3.619290	258.583	-28.512
70.580	2.784169	258.805	-28.802
70.601	1.782871	259.070	-29.298
70.623	-0.054847	259.343	-30.017
70.646	-1.275362	259.523	-30.742
70.667	-1.675691	259.707	-31.295
70.689	-1.892589	259.928	-31.543
70.710	-2.023598	260.185	-31.398
70.731	-1.868587	260.590	-30.859
70.756	-1.540018	261.212	-30.146
70.776	-1.463436	261.846	-29.632
70.797	-2.151011	262.314	-29.610
70.817	-2.751966	262.619	-29.944
70.839	-2.919199	262.829	-30.323
70.862	-2.448780	262.989	-30.466
70.886	-1.192544	263.053	-30.387
70.906	0.030645	262.965	-30.340
70.925	0.783592	262.826	-30.480
70.947	1.306065	262.813	-30.751
70.981	1.499352	262.996	-31.015
70.991	1.556102	263.079	-31.240
71.012	1.910389	262.922	-31.240
71.036	2.684704	261.878	-30.852
71.055	3.205177	261.878	-30.852
71.078	2.939392	261.092	-30.842
71.099	2.286219	260.208	-30.677
71.121	1.820441	260.208	-30.677
71.142	1.212744	259.828	-31.051
71.163	0.036704	259.508	-31.825
71.186	-0.959266	259.514	-32.474
71.208	-1.133145	259.815	-32.717
71.229	-1.179107	260.252	-32.545
71.250	-1.393380	260.711	-32.030
71.271	-1.342253	261.159	-31.336
71.295	-1.054657	261.526	-30.774
71.314	-1.190398	261.736	-30.501
71.336	-1.799350	261.773	-30.468
71.357	-2.280483	261.746	-30.598
71.378	-2.550967	261.699	-30.829
71.402	-2.171006	261.555	-31.069
71.426	-1.439062	261.311	-31.262
71.445	-0.830385	260.980	-31.494
71.466	-0.441729	260.587	-31.909
71.488	-0.183861	260.320	-32.405
71.511	0.583309	260.267	-32.697
71.532	1.537738	260.294	-32.697
71.562	2.246518	260.252	-32.464
71.576	3.115757	260.218	-32.175
71.595	3.550092	260.202	-32.014
71.617	3.384011	260.258	-31.912
71.641	2.978674	260.485	-31.609
71.661	2.932461	260.787	-31.295
71.683	1.564169	260.963	-31.523
71.705	-0.155495	261.101	-32.225
71.725	-1.001643	261.297	-32.914
71.748	-1.431123	261.502	-33.194
71.769	-1.566030	261.629	-33.062
71.790	-1.670951	261.698	-32.709
71.811	-1.766383	261.860	-32.369
71.833	-2.069894	262.064	-32.193
71.857	-2.466603	262.281	-32.156
71.877	-2.551255	262.495	-32.158
71.899	-2.612926	262.658	-32.104
71.920	-2.430708	262.800	-31.914
71.941	-1.599510	263.035	-31.554
71.967	-0.432543	263.311	-31.226
71.985	0.422853	263.504	-31.141
72.006	0.875045	263.673	-31.361
72.028	0.924985	263.800	-31.766
72.060	0.703682	263.773	-32.164
72.072	0.769440	263.611	-32.317
72.095	1.584618	263.384	-32.186
72.115	2.795294	262.943	-32.070
72.135	3.346506	262.226	-32.318
72.157	2.907682	261.184	-33.134
72.181	2.777643	261.184	-33.134
72.201	2.659754	260.999	-33.210
72.223	1.780095	260.650	-33.628
72.247	0.173614	260.302	-34.481
72.266	-0.516122	260.277	-35.258
72.288	-0.938035	260.402	-35.639
72.310	-1.263436	260.544	-35.579
72.331	-1.621884	260.809	-35.265
72.352	-1.804352	261.190	-34.875
72.376	-1.772776	261.416	-34.553
72.397	-2.026694	261.318	-34.388
72.418	-2.626844	261.080	-34.346
72.439	-2.664768	260.844	-34.290
72.460	-2.145761	260.670	-34.009
72.482	-1.361608	260.536	-33.497
72.506	-0.630612	260.363	-32.994
72.526	0.095410	260.150	-32.780
72.547	0.221460	259.959	-32.946
72.569	-0.065152	259.873	-33.233
72.590	0.187948	259.917	-33.426
72.613	0.660820	259.986	-33.598
72.645	0.827485	260.091	-33.811
72.656	0.867440	260.301	-33.946
72.676	1.337676	260.555	-34.029
72.700	1.903012	260.730	-34.265
72.721	1.993444	260.860	-34.584
72.742	2.213831	261.191	-34.714
72.765	1.811177	261.679	-34.619
72.785	1.551474	262.195	-34.273
72.808	2.153160	262.571	-33.836
72.829	2.033664	262.707	-33.871
72.851	0.577424	262.726	-34.653
72.872	-0.894684	262.832	-35.571
72.892	-1.768284	262.994	-36.030
72.915	-1.959439	262.971	-35.927
72.937	-1.381049	262.846	-35.552
72.959	-0.829866	262.867	-35.282
72.980	-0.555048	263.139	-35.185
73.001	-0.796609	263.531	-35.171
73.026	-1.061310	263.837	-35.067
73.046	-1.046433	264.005	-34.767
73.065	-0.807467	264.102	-34.307
73.087	-0.205391	264.098	-33.867
73.109	0.762440	264.010	-33.631
73.132	1.135771	263.952	-33.643
73.161	0.708732	263.954	-33.756
73.175	0.249689	264.002	-33.825
73.195	-0.179959	263.928	-34.001
73.217	-0.539323	263.590	-34.328
73.240	-0.515810	262.573	-34.919
73.261	-0.578919	262.573	-34.919
73.283	-0.676596	262.313	-34.868
73.306	-0.486866	262.096	-34.746
73.326	-0.266937	261.877	-34.676
73.348	-0.226411	261.718	-34.681
73.369	-0.235499	261.599	-34.648
73.391	-0.195322	261.482	-34.526
73.412	0.148792	261.404	-34.363
73.433	0.313342	261.335	-34.207
73.456	0.436096	261.247	-34.072
73.478	0.415919	261.188	-34.025
73.498	0.176730	261.174	-34.070
73.520	-0.168330	261.169	-34.119
73.541	-0.373637	261.137	-34.099
73.563	-0.329246	261.075	-34.031
73.585	-0.156190	260.986	-33.945
73.607	-0.069535	260.851	-33.843
73.628	-0.008460	260.675	-33.756
73.649	0.148510	260.508	-33.687
73.671	0.265459	260.364	-33.635
73.692	0.328821	260.254	-33.620
73.717	0.219882	260.185	-33.648
73.735	0.041754	260.132	-33.678
73.757	-0.067367	260.090	-33.696
73.778	-0.097740	260.034	-33.691
73.802	-0.131948	259.945	-33.703
73.823	-0.022977	259.853	-33.732
73.846	0.112133	259.739	-33.738
73.866	0.178472	259.589	-33.792
73.887	-0.031649	259.534	-34.168
73.911	-0.254661	259.650	-34.479
