time(s)	globalZ	gyroAngle	pitch
48.900	-2.473045	269.679	-16.018
48.921	-1.334248	269.343	-16.244
48.943	-0.623362	268.918	-16.813
48.963	-1.079705	268.633	-17.412
48.983	-1.422678	268.697	-17.735
49.004	-0.743194	268.948	-17.827
49.026	0.387562	268.979	-18.027
49.046	0.712712	268.622	-18.411
49.068	0.379353	268.144	-18.645
49.096	1.067862	267.983	-18.588
49.108	2.605660	268.126	-18.470
49.129	3.788577	268.414	-18.559
49.150	3.910499	268.444	-18.764
49.171	3.367621	267.872	-18.679
49.191	3.003675	266.905	-18.550
49.212	2.098971	266.190	-18.825
49.233	0.075283	266.107	-19.458
49.254	-1.637291	266.273	-19.843
49.274	-2.046755	266.091	-19.671
49.296	-1.431134	265.523	-19.154
49.316	-0.857223	265.156	-18.565
49.338	-0.576998	265.285	-18.231
49.358	-1.274782	265.668	-18.193
49.379	-2.247616	265.948	-18.182
49.400	-2.930389	265.939	-18.054
49.421	-3.100183	265.678	-17.770
49.442	-2.815197	265.419	-17.428
49.462	-2.204879	265.283	-17.161
49.483	-1.700816	265.054	-17.237
49.504	-1.735091	265.054	-17.237
49.525	-1.638383	264.932	-17.245
49.545	-1.079077	264.736	-17.126
49.566	-0.207564	264.453	-17.010
49.588	0.597648	264.146	-16.957
49.608	1.155118	263.841	-16.874
49.638	1.724100	263.689	-16.684
49.650	2.274883	263.740	-16.453
49.670	2.813761	263.789	-16.281
49.690	3.673186	263.816	-16.433
49.711	3.343340	263.785	-16.966
49.732	1.905042	263.546	-17.198
49.753	2.273715	263.137	-16.812
49.774	3.498852	262.672	-16.634
49.795	2.600046	262.261	-17.042
49.815	-0.136642	261.895	-17.470
49.837	-1.902128	260.670	-16.866
49.858	-2.060699	260.670	-16.866
49.879	-1.141760	259.810	-16.162
49.898	-0.087185	259.106	-15.676
49.919	0.135098	258.718	-15.653
49.940	-0.920631	258.519	-15.731
49.961	-1.678629	258.239	-15.693
49.983	-1.812673	257.800	-15.645
50.003	-1.852025	257.300	-15.713
50.024	-2.037721	256.795	-15.823
50.045	-1.967484	256.267	-15.867
50.066	-1.456662	255.742	-15.910
50.087	-1.026272	255.320	-16.071
50.108	-0.756577	255.104	-16.299
50.128	-0.345092	255.013	-16.539
50.148	0.204794	255.036	-16.826
50.169	0.504529	255.240	-17.118
50.192	0.932028	255.560	-17.258
50.211	1.679805	255.884	-17.207
50.232	2.782230	256.157	-17.112
50.252	3.823091	256.531	-17.500
50.273	3.165684	257.341	-18.280
50.294	2.054378	258.302	-18.792
50.315	2.264726	258.741	-18.625
50.335	3.268678	258.573	-18.486
50.356	2.415547	258.276	-18.905
50.378	-0.177125	258.170	-19.447
50.399	-1.847873	258.103	-19.618
50.419	-2.194979	257.859	-19.279
50.440	-1.480821	257.524	-18.765
50.460	-1.009387	257.510	-18.460
50.481	-1.420179	258.030	-18.553
50.502	-2.469635	258.764	-18.783
50.522	-3.250924	259.354	-19.008
50.544	-3.715630	259.677	-19.135
50.564	-3.867145	259.824	-19.110
50.585	-3.545647	259.855	-18.913
50.606	-2.921860	259.720	-18.635
50.628	-2.354598	259.537	-18.284
50.648	-1.802864	259.469	-17.871
50.668	-0.892927	259.491	-17.391
50.691	0.448227	259.518	-17.018
50.710	1.303504	259.528	-16.721
50.740	1.986705	259.507	-16.346
50.751	2.879612	259.462	-15.927
50.772	3.736238	259.396	-15.579
50.794	4.448751	259.296	-15.470
50.814	4.339639	259.225	-15.658
50.834	3.258057	259.120	-15.875
50.855	2.561148	258.968	-15.643
50.876	3.086531	258.810	-15.045
50.898	3.759269	258.678	-14.773
50.918	2.597516	258.769	-15.312
50.938	-0.159309	258.993	-16.213
50.959	-2.395128	259.166	-16.885
50.980	-3.241890	259.266	-16.968
51.001	-2.529308	259.249	-16.678
51.022	-1.523967	259.146	-16.415
51.042	-1.198575	259.005	-16.439
51.063	-1.638633	258.901	-16.662
51.085	-2.258632	258.852	-16.926
51.105	-2.495109	258.765	-17.121
51.126	-2.505173	258.585	-17.183
51.148	-1.982382	258.258	-17.183
51.168	-1.453454	257.879	-17.294
51.188	-1.318328	257.597	-17.497
51.209	-1.283380	257.330	-17.600
51.229	-0.786914	256.940	-17.583
51.250	0.068517	256.473	-17.621
51.272	0.490896	256.174	-17.748
51.293	0.869856	256.074	-17.871
51.321	1.477310	256.065	-17.911
51.334	2.045276	256.072	-17.890
51.355	2.504947	256.000	-17.866
51.375	2.855619	256.104	-18.096
51.396	2.254966	256.624	-18.514
51.418	1.550751	257.258	-18.488
51.438	2.236838	257.512	-17.952
51.458	2.945196	257.378	-17.499
51.479	2.020102	257.400	-17.704
51.500	-0.495600	257.832	-18.071
51.521	-2.139551	258.313	-17.992
51.542	-1.885155	258.406	-17.309
51.562	-0.340478	258.164	-16.458
51.583	0.900474	258.123	-15.960
51.604	0.685315	258.739	-16.100
51.625	-0.995532	259.796	-16.576
51.645	-2.468081	260.769	-17.079
51.666	-3.381002	261.358	-17.487
51.688	-3.828875	261.561	-17.671
51.708	-3.642702	261.587	-17.609
51.729	-2.896586	261.637	-17.461
51.750	-2.151752	261.753	-17.317
51.771	-1.302191	261.860	-17.182
51.791	-0.565684	261.894	-16.971
51.812	0.470428	261.857	-16.640
51.833	1.793304	261.919	-16.428
51.864	2.433041	262.190	-16.429
51.874	2.396705	262.473	-16.401
51.895	2.581183	262.567	-16.222
51.916	3.243125	262.591	-16.140
51.938	3.549372	262.764	-16.538
51.958	2.380219	262.921	-17.101
51.979	1.110008	262.801	-17.048
51.999	2.058233	262.344	-16.551
52.020	2.902340	261.785	-16.528
52.040	0.926751	261.342	-17.039
52.062	-1.687088	260.935	-17.301
52.082	-2.388690	260.415	-16.909
52.103	-1.174510	259.706	-16.133
52.124	0.674053	259.024	-15.623
52.145	1.125081	258.567	-15.808
52.166	-0.293252	258.180	-16.251
52.186	-1.500290	257.652	-16.547
52.208	-2.000530	256.949	-16.755
52.228	-2.240767	256.226	-16.972
52.249	-2.415407	255.643	-17.216
52.270	-2.319893	255.277	-17.483
52.291	-2.082467	255.097	-17.816
52.311	-1.944001	255.033	-18.163
52.332	-1.741622	254.918	-18.359
52.352	-1.028322	254.790	-18.413
52.374	0.014731	254.820	-18.441
52.394	1.004736	255.097	-18.556
52.415	1.499144	255.578	-18.673
52.444	1.894859	256.044	-18.645
52.458	2.606799	256.398	-18.599
52.479	3.356217	256.844	-18.933
52.498	2.503600	257.596	-19.439
52.519	1.647939	258.357	-19.449
52.540	2.342534	259.008	-18.773
52.561	2.838945	259.008	-18.773
52.581	1.541488	259.175	-19.062
52.603	-0.960569	259.580	-19.365
52.623	-2.307602	259.992	-19.205
52.644	-2.135637	260.139	-18.667
52.664	-1.340521	260.154	-18.066
52.686	-0.741778	260.399	-17.673
52.706	-0.855872	261.075	-17.643
52.728	-1.725231	261.925	-17.732
52.748	-2.411072	263.048	-17.799
52.769	-2.862654	263.048	-17.799
52.790	-2.806154	263.153	-17.680
52.810	-2.480762	263.188	-17.519
52.831	-2.085238	263.358	-17.307
52.852	-1.529929	263.636	-17.047
52.872	-0.804607	263.850	-16.781
52.894	-0.070480	264.013	-16.590
52.914	-0.226852	264.225	-16.275
52.935	0.181954	264.460	-15.633
52.963	1.553191	264.498	-15.134
52.979	2.303943	264.111	-15.253
52.998	1.923814	264.111	-15.253
53.018	1.439455	264.199	-15.362
53.039	1.974264	264.538	-15.323
53.060	2.834552	264.781	-15.275
53.082	3.252583	264.471	-14.657
53.102	3.728025	264.394	-14.501
53.123	3.925435	264.394	-14.501
53.143	2.933506	264.419	-14.973
53.164	0.417345	264.327	-15.611
53.185	-1.349917	263.369	-15.905
53.206	-1.681270	263.369	-15.905
53.226	-1.389262	262.729	-15.789
53.248	-1.436022	262.252	-15.694
53.268	-1.665478	261.852	-15.658
53.289	-2.052526	261.349	-15.617
53.310	-2.332741	260.728	-15.507
53.330	-2.414584	260.108	-15.335
53.351	-2.067905	259.704	-15.225
53.372	-1.812635	259.603	-15.225
53.393	-1.454589	259.579	-15.239
53.413	-0.913991	259.463	-15.295
53.434	-0.445940	259.379	-15.440
53.455	0.035583	259.482	-15.756
53.476	0.156321	259.697	-16.180
53.497	0.250802	259.904	-16.493
53.528	0.866289	260.090	-16.632
53.538	1.666136	260.420	-16.749
53.559	2.072276	260.830	-16.943
53.580	2.040907	261.273	-17.275
53.601	1.798651	261.918	-17.728
53.622	1.467972	262.761	-18.131
53.642	1.439147	263.372	-18.046
53.663	2.249994	263.556	-17.732
53.684	2.090801	263.668	-17.682
53.704	0.492111	264.093	-17.879
53.726	-1.212045	264.691	-17.774
53.746	-1.477758	264.964	-17.207
53.768	-0.922395	264.811	-16.404
53.789	-0.431991	264.643	-15.685
53.808	-0.265070	264.944	-15.346
53.829	-0.982245	265.750	-15.471
53.850	-2.167182	266.630	-15.770
53.871	-3.086454	267.236	-16.051
53.892	-3.491878	267.473	-16.208
53.912	-3.706579	267.500	-16.116
53.934	-3.379600	267.468	-15.692
53.954	-1.956042	267.573	-15.261
53.975	-0.708480	267.890	-15.018
53.996	0.071003	268.234	-14.799
54.017	0.969471	268.509	-14.508
54.046	2.048934	268.753	-14.276
54.057	2.953561	268.969	-14.330
54.079	2.911114	269.152	-14.599
54.099	2.449943	269.237	-14.811
54.121	2.514614	269.254	-14.928
54.142	3.078426	269.338	-15.238
54.162	3.055189	269.409	-15.954
54.183	2.321689	269.369	-16.629
54.204	2.080831	269.324	-16.872
54.225	2.639853	269.234	-16.963
54.246	2.141201	269.246	-17.375
54.266	0.370493	269.390	-18.119
54.288	-1.677751	269.456	-18.805
54.308	-2.973257	268.920	-18.319
54.329	-2.388589	268.920	-18.319
54.350	-1.467445	268.651	-17.725
54.370	-0.957563	268.566	-17.368
54.391	-1.264209	268.449	-17.252
54.412	-1.979026	267.749	-16.812
54.433	-2.291476	267.749	-16.812
54.454	-2.245065	267.337	-16.551
54.475	-1.806672	267.092	-16.459
54.495	-1.524663	267.061	-16.520
54.516	-1.422451	267.045	-16.594
54.537	-1.215646	266.952	-16.597
54.559	-0.762226	266.824	-16.568
54.578	-0.067781	266.733	-16.597
54.600	0.691530	266.783	-16.801
54.619	1.025333	266.871	-17.088
54.650	1.276634	266.942	-17.279
54.661	1.906477	266.987	-17.428
54.682	2.081521	267.022	-17.655
54.703	1.761344	267.343	-17.893
54.723	1.655078	267.910	-17.967
54.745	1.841629	268.334	-17.791
54.765	1.942650	268.420	-17.423
54.786	2.157975	268.172	-17.026
54.808	1.863518	267.959	-16.903
54.828	0.788439	268.023	-17.002
54.849	-0.560229	268.177	-17.075
54.869	-1.472078	268.144	-16.908
54.890	-1.612147	267.957	-16.513
54.911	-1.213639	267.878	-16.072
54.932	-0.930443	268.149	-15.811
54.952	-1.387752	268.804	-15.765
54.973	-2.060503	269.471	-15.722
54.994	-2.371284	269.837	-15.618
55.015	-2.349723	269.956	-15.477
55.036	-2.049789	270.064	-15.357
55.057	-1.551457	270.254	-15.345
55.078	-1.238301	270.417	-15.401
55.099	-1.002068	270.447	-15.397
55.119	-0.337847	270.376	-15.344
55.139	0.425652	270.368	-15.458
55.161	0.446269	270.511	-15.624
55.191	0.574241	270.679	-15.653
55.202	1.468022	270.627	-15.527
55.222	2.691181	270.359	-15.478
55.244	3.090016	270.135	-15.609
55.264	2.954923	270.157	-15.906
55.286	2.209702	270.369	-16.143
55.306	1.568496	270.369	-16.143
55.328	2.819787	270.064	-15.608
55.348	3.811836	269.690	-15.508
55.368	2.160224	269.636	-16.150
55.389	-1.018215	269.763	-16.854
55.410	-2.852615	269.721	-17.045
55.431	-2.806679	269.366	-16.607
55.452	-1.418021	268.878	-15.935
55.472	-0.026909	268.585	-15.520
55.493	0.170907	268.507	-15.516
55.514	-0.698884	268.347	-15.622
55.535	-1.583525	267.961	-15.692
55.556	-2.102161	267.511	-15.741
55.576	-2.357139	267.182	-15.801
55.598	-2.347639	267.045	-15.839
55.618	-2.035363	266.975	-15.858
55.639	-1.628415	266.825	-15.850
55.659	-0.895932	266.535	-15.929
55.680	-0.396644	266.273	-16.144
55.701	-0.128539	266.168	-16.289
55.721	0.738845	266.195	-16.367
55.744	1.760845	266.277	-16.519
55.763	2.219059	266.333	-16.721
55.784	2.568714	266.384	-16.947
55.805	2.531164	266.612	-17.292
55.826	1.910323	267.170	-17.743
55.848	1.097548	267.753	-17.963
55.868	1.345832	267.912	-17.582
55.888	2.404746	267.636	-17.111
55.909	2.164750	267.462	-17.225
55.930	-0.024330	267.867	-17.777
55.951	-2.014173	268.587	-18.095
55.971	-2.513756	269.019	-17.897
55.992	-1.744048	268.913	-17.287
56.013	-0.601098	268.617	-16.614
56.034	-0.042489	268.542	-16.088
56.054	0.017083	268.818	-15.756
56.076	-0.506952	269.311	-15.661
56.096	-1.581241	269.768	-15.714
56.118	-2.633310	270.084	-15.717
56.138	-3.006774	270.299	-15.572
56.158	-2.637644	270.490	-15.398
56.179	-2.214356	270.746	-15.283
56.200	-1.772040	271.017	-15.159
56.220	-0.983835	271.197	-15.002
56.242	0.048048	271.285	-14.820
56.263	1.125993	271.397	-14.709
56.292	1.898839	271.583	-14.761
56.304	2.066735	271.734	-14.927
56.325	1.987506	271.740	-15.018
56.346	2.429982	271.704	-15.064
56.367	2.997180	271.830	-15.306
56.388	2.907989	272.120	-15.805
56.409	2.015160	272.260	-16.235
56.429	1.614288	272.073	-16.137
56.450	2.721693	271.789	-15.894
56.471	3.100278	271.715	-16.232
56.491	1.197969	271.885	-17.134
56.512	-1.249595	271.949	-17.860
56.533	-2.424369	271.578	-18.002
56.554	-2.019525	270.816	-17.627
56.575	-0.981436	270.092	-17.124
56.595	-0.063180	269.743	-16.854
56.616	-0.106273	269.714	-16.871
56.638	-0.859403	269.664	-16.901
56.658	-1.524517	269.457	-16.943
56.679	-2.221090	269.210	-16.983
56.699	-2.718133	269.046	-16.919
56.719	-2.456654	268.960	-16.746
56.741	-1.777299	268.865	-16.646
56.762	-1.561615	268.721	-16.647
56.783	-1.268937	268.592	-16.623
56.803	-0.400122	268.512	-16.704
56.824	0.239223	268.466	-16.953
56.845	0.663501	268.388	-17.282
56.875	1.157723	268.295	-17.646
56.886	1.587489	268.213	-18.043
56.908	1.415887	268.213	-18.317
56.928	1.422516	268.346	-18.470
56.949	1.518271	268.806	-18.702
56.970	1.377748	269.576	-19.052
56.991	0.780358	270.332	-19.189
57.011	0.514650	270.717	-18.788
57.032	1.537916	270.726	-18.141
57.053	2.889407	270.702	-17.764
57.074	2.272751	270.864	-17.921
57.095	0.174774	271.109	-18.053
57.115	-0.974574	271.268	-17.870
57.136	-0.956400	271.476	-17.569
57.158	-0.785769	271.955	-17.476
57.178	-1.483216	272.658	-17.573
57.199	-2.265025	273.306	-17.661
57.219	-2.738846	273.690	-17.675
57.240	-3.113216	273.783	-17.605
57.261	-3.260053	273.683	-17.426
57.282	-2.862191	273.518	-17.142
57.303	-2.205632	273.436	-16.823
57.323	-1.715502	273.460	-16.504
57.344	-1.391413	273.449	-16.107
57.365	-0.669228	273.291	-15.603
57.386	0.434837	273.021	-15.127
57.407	1.341853	272.761	-14.805
57.440	1.867309	272.638	-14.608
57.448	2.225844	272.546	-14.415
57.468	2.803804	272.308	-14.233
57.491	3.516643	272.013	-14.248
57.510	3.699953	271.886	-14.627
57.531	2.903554	271.932	-15.145
57.552	2.150641	271.817	-15.381
57.573	2.661343	271.517	-15.257
57.594	3.609749	271.284	-15.240
57.614	2.850905	271.328	-15.869
57.635	-0.005585	271.490	-16.795
57.656	-2.378868	271.464	-17.389
57.678	-3.320149	270.594	-16.990
57.698	-2.834698	270.594	-16.990
57.718	-1.793231	270.187	-16.502
57.739	-1.113754	269.988	-16.167
57.760	-1.206273	269.797	-15.951
57.781	-1.390938	269.421	-15.696
57.802	-1.331339	268.936	-15.479
57.822	-1.404700	268.528	-15.382
57.843	-1.657660	268.307	-15.376
57.864	-1.718231	268.178	-15.340
57.885	-1.309073	267.968	-15.282
57.906	-0.835757	267.644	-15.282
57.927	-0.581382	267.253	-15.512
57.948	-0.341259	267.253	-15.512
57.968	0.066996	267.220	-15.679
57.989	0.623846	267.216	-15.848
58.019	1.290865	267.225	-16.004
58.030	2.040508	267.311	-16.222
58.051	2.511702	267.505	-16.553
58.072	2.700850	267.807	-16.981
58.093	2.590805	268.229	-17.537
58.114	1.563800	268.620	-17.921
58.134	1.122997	268.748	-17.725
58.155	1.820548	268.630	-17.301
58.176	1.887289	268.571	-17.223
58.198	0.465650	268.852	-17.597
58.218	-1.387955	269.355	-17.836
58.238	-1.953826	269.732	-17.639
58.260	-1.388872	269.752	-17.089
58.280	-0.388698	269.674	-16.521
58.301	0.123833	269.843	-16.291
58.322	-0.550344	270.366	-16.446
58.342	-1.714410	270.975	-16.702
58.363	-2.548394	271.397	-16.913
58.384	-3.123272	271.553	-16.976
58.405	-3.158175	271.496	-16.820
58.426	-2.342487	271.357	-16.623
58.446	-1.734735	271.257	-16.518
58.468	-1.627655	271.194	-16.386
58.488	-1.222049	271.079	-16.102
58.509	-0.126079	270.868	-15.792
58.530	0.963688	270.729	-15.641
58.550	1.687870	270.767	-15.717
58.581	1.782870	270.962	-16.009
58.591	1.468204	271.121	-16.237
58.613	1.467736	271.110	-16.156
58.633	2.266597	271.053	-15.902
58.655	3.203731	271.185	-15.946
58.675	2.647817	271.335	-16.368
58.696	1.371530	271.204	-16.625
58.716	1.123965	270.864	-16.351
58.738	1.959666	270.524	-16.077
58.759	1.725686	270.361	-16.348
58.779	-0.258373	270.278	-16.747
58.800	-1.590244	269.976	-16.732
58.821	-1.622560	269.412	-16.298
58.841	-0.748113	268.867	-15.724
58.863	0.060136	268.558	-15.347
58.883	0.106450	268.343	-15.291
58.904	-0.705019	268.061	-15.332
58.925	-1.452044	267.770	-15.311
58.946	-1.766276	267.527	-15.270
58.966	-1.916945	267.338	-15.249
58.988	-1.791173	266.939	-15.356
59.008	-1.409423	266.939	-15.356
59.029	-1.154239	266.780	-15.552
59.049	-1.093555	266.643	-15.750
59.070	-0.749933	266.502	-15.913
59.091	0.047380	266.435	-16.205
59.112	0.472023	266.526	-16.675
59.132	0.471480	266.738	-17.027
59.164	1.169169	267.004	-17.143
59.173	2.211613	267.243	-17.249
59.194	2.450346	267.558	-17.548
59.215	1.727643	268.175	-17.875
59.236	1.098347	268.934	-17.850
59.257	1.608803	269.340	-17.257
59.277	3.044206	269.303	-16.672
59.298	2.905798	269.333	-16.844
59.320	0.437993	269.694	-17.433
59.341	-1.651769	270.109	-17.609
59.362	-1.735931	270.217	-17.240
59.382	-0.819438	270.053	-16.705
59.403	-0.132701	269.971	-16.348
59.424	-0.353534	270.122	-16.357
59.445	-1.621680	270.484	-16.503
59.465	-2.709717	270.859	-16.533
59.486	-3.226935	271.124	-16.347
59.508	-3.107109	271.232	-16.006
59.528	-2.619471	271.285	-15.652
59.548	-1.847052	271.446	-15.418
59.570	-1.395758	271.665	-15.351
59.590	-1.415054	271.775	-15.139
59.611	-0.530395	271.739	-14.719
59.632	0.950193	271.668	-14.509
59.653	1.541623	271.706	-14.701
59.685	1.314422	271.879	-15.062
59.694	1.110848	271.958	-15.368
59.715	1.071053	271.802	-15.478
59.735	1.227467	271.477	-15.376
59.757	1.914440	271.229	-15.267
59.779	2.495852	271.211	-15.384
59.799	1.996020	271.054	-15.134
59.819	1.950534	271.054	-15.134
59.839	3.465096	270.647	-14.530
59.861	4.235893	270.416	-14.390
59.881	2.887144	270.577	-15.041
59.902	-0.052305	270.830	-15.910
59.923	-2.251041	270.751	-16.408
59.944	-3.040458	270.221	-16.299
59.964	-2.431387	269.585	-15.852
59.985	-1.705919	269.194	-15.392
60.006	-1.401104	269.136	-15.027
60.028	-1.424378	269.107	-14.752
60.048	-1.556512	268.831	-14.550
60.069	-1.910913	268.096	-14.284
60.089	-2.295444	268.096	-14.284
60.110	-1.992989	267.963	-14.032
60.131	-1.014105	267.882	-13.851
60.152	-0.479858	267.759	-13.860
60.172	-0.458251	267.666	-13.970
60.193	-0.300903	267.702	-14.056
60.214	0.468036	267.842	-14.176
60.235	1.096688	268.041	-14.369
60.266	1.416651	268.219	-14.652
60.276	1.579007	268.365	-14.959
60.298	1.915906	268.462	-15.279
60.318	2.058414	268.596	-15.664
60.339	1.678531	269.055	-16.076
60.359	1.281671	269.765	-16.357
60.381	1.348724	270.265	-16.248
60.401	2.371128	270.318	-15.931
60.422	2.591608	270.272	-15.945
60.443	1.007430	270.525	-16.257
60.464	-0.806027	270.901	-16.308
60.485	-1.079575	270.937	-15.933
60.505	-0.547183	270.629	-15.358
60.526	-0.100365	270.382	-14.823
60.548	-0.019338	270.509	-14.588
60.568	-0.884165	271.060	-14.707
60.588	-2.215207	271.687	-14.880
60.610	-3.081231	272.041	-14.957
60.630	-3.362449	272.066	-14.899
60.651	-3.071175	271.979	-14.819
60.672	-2.605492	271.969	-14.728
60.692	-1.901383	272.040	-14.642
60.713	-1.383448	272.080	-14.563
60.734	-0.879679	272.074	-14.413
60.755	0.110300	272.153	-14.331
60.776	1.004229	272.329	-14.394
60.805	1.613996	272.483	-14.587
60.818	1.898312	272.500	-14.799
60.838	2.027654	272.369	-14.932
60.859	2.262182	272.147	-14.970
60.880	2.693918	271.979	-15.078
60.900	2.635294	271.971	-15.375
60.921	1.754892	271.943	-15.583
60.942	1.908644	271.789	-15.374
60.963	3.111407	271.627	-15.179
60.983	3.160063	271.621	-15.552
61.004	0.913668	271.879	-16.374
61.025	-1.307001	272.116	-16.994
61.046	-2.374742	271.986	-17.053
61.068	-1.983254	271.500	-16.689
61.088	-1.150696	271.008	-16.296
61.108	-0.827486	270.808	-16.082
61.129	-1.092233	270.779	-15.977
61.150	-1.555744	270.572	-15.873
61.170	-2.020396	270.071	-15.762
61.191	-2.418800	269.482	-15.607
61.212	-2.318093	269.038	-15.401
61.233	-1.666702	268.808	-15.281
61.254	-1.285982	268.582	-15.273
61.275	-1.189870	268.203	-15.279
61.295	-0.767444	267.789	-15.234
61.316	0.120312	267.589	-15.253
61.338	1.000219	267.681	-15.474
61.369	1.430120	267.891	-15.881
61.378	1.674197	268.042	-16.321
61.399	2.357243	268.177	-16.819
61.420	2.451190	268.348	-17.410
61.441	1.899902	268.705	-17.945
61.461	1.299386	269.182	-18.155
61.483	1.414479	269.484	-17.697
61.503	2.867180	269.354	-16.860
61.524	3.829091	269.098	-16.525
61.545	2.235759	269.293	-16.965
61.566	-0.611856	269.854	-17.507
61.587	-2.278216	270.244	-17.626
61.608	-2.597725	270.076	-17.289
61.628	-2.131086	269.617	-16.712
61.649	-1.254527	269.371	-16.160
61.670	-0.840407	269.620	-15.971
61.691	-1.609374	270.258	-15.996
61.711	-2.390590	270.838	-15.960
61.732	-2.793711	271.103	-15.839
61.753	-2.910850	271.175	-15.635
61.774	-2.586206	271.275	-15.321
61.795	-1.796110	271.485	-15.026
61.815	-1.265482	271.709	-14.829
61.836	-0.917592	271.813	-14.640
61.858	0.050773	271.900	-14.506
61.878	1.016738	272.120	-14.547
61.907	1.470370	272.507	-14.730
61.919	1.775708	272.920	-15.025
61.940	1.962777	273.147	-15.346
61.961	1.889902	273.199	-15.604
61.982	1.778610	273.253	-15.768
62.003	1.818419	273.469	-15.919
62.023	1.925476	273.723	-15.948
62.044	2.099268	273.875	-15.553
62.065	3.109899	273.797	-14.958
62.086	3.664505	273.784	-14.809
62.107	2.345501	274.118	-15.434
62.128	-0.614128	274.483	-16.253
62.148	-2.745062	274.414	-16.100
62.169	-3.083848	274.414	-16.100
62.189	-1.979419	273.937	-15.201
62.211	-0.719657	273.331	-14.373
62.231	-0.388414	272.654	-13.947
62.252	-1.203173	271.959	-13.694
62.273	-1.890492	271.346	-13.396
62.294	-1.690218	270.913	-13.132
62.315	-1.454870	270.571	-13.062
62.335	-1.644371	270.162	-13.028
62.356	-1.383326	269.669	-12.894
62.378	-0.639932	269.159	-12.770
62.398	-0.010400	268.714	-12.700
62.419	0.624406	268.444	-12.875
62.439	0.487913	268.352	-13.207
62.460	0.463750	268.298	-13.595
62.491	0.734359	268.280	-14.082
62.502	0.717978	268.356	-14.569
62.523	0.638061	268.451	-14.854
62.543	1.119931	268.431	-14.949
62.564	1.803933	268.465	-15.102
62.584	1.855455	268.666	-15.156
62.605	2.245495	268.856	-14.645
62.626	3.727262	268.794	-13.882
62.648	4.559023	268.677	-13.604
62.668	2.802302	269.027	-14.185
62.689	-0.082566	269.729	-14.911
62.710	-1.735677	270.358	-15.239
62.730	-1.790365	270.582	-15.114
62.751	-1.074757	270.479	-14.863
62.772	-0.797260	270.478	-14.669
62.793	-1.112308	270.835	-14.722
62.814	-2.084870	271.388	-14.906
62.834	-2.928024	271.789	-15.039
62.855	-3.432141	271.901	-15.012
62.876	-3.316070	271.861	-14.901
62.898	-2.854910	271.854	-14.877
62.918	-2.537186	271.976	-14.879
62.938	-2.156156	272.080	-14.756
62.959	-1.333352	272.033	-14.514
62.980	-0.230197	271.915	-14.366
63.001	0.433049	271.910	-14.410
63.022	0.616045	272.040	-14.389
63.053	1.276673	272.143	-14.219
63.062	2.347667	272.075	-14.078
63.084	2.843210	271.944	-14.092
63.105	3.086934	271.995	-14.185
63.126	3.655760	272.226	-14.431
63.146	3.794537	272.449	-14.838
63.168	3.466208	272.420	-15.120
63.188	3.645324	272.099	-15.289
63.209	3.538735	271.863	-15.809
63.230	1.712807	271.918	-16.815
63.251	-0.890569	271.943	-17.782
63.271	-2.518792	271.621	-18.323
63.292	-2.906178	270.986	-18.318
63.313	-2.365433	270.449	-18.026
63.334	-1.862319	270.339	-17.704
63.355	-1.832087	270.528	-17.473
63.376	-2.089208	270.640	-17.314
63.396	-2.556443	270.482	-17.160
63.418	-2.935100	270.196	-16.907
63.439	-2.644809	269.979	-16.559
63.458	-1.871011	269.835	-16.305
63.479	-1.425713	269.651	-16.157
63.500	-1.170981	269.336	-16.055
63.521	-0.703279	268.949	-15.997
63.542	0.041363	268.694	-16.139
63.562	0.222610	268.678	-16.361
63.583	0.624122	268.745	-16.523
63.615	1.188960	268.580	-16.728
63.624	1.521697	268.153	-16.820
63.646	2.193339	267.780	-16.838
63.667	2.949095	267.760	-16.993
63.689	2.840540	268.997	-17.546
63.708	2.245242	268.997	-17.546
63.728	2.303758	269.493	-17.360
63.750	2.907225	269.499	-17.106
63.771	2.504695	269.347	-17.239
63.791	0.571350	269.379	-17.668
63.812	-1.532312	269.514	-17.918
63.832	-2.456058	269.536	-17.709
63.854	-2.152137	269.322	-17.181
63.874	-1.224087	269.093	-16.632
63.895	-0.637738	269.169	-16.346
63.916	-1.118826	269.648	-16.262
63.937	-1.820986	270.270	-16.175
63.959	-2.339399	270.712	-16.120
63.978	-2.916229	270.887	-15.975
63.999	-2.891850	270.875	-15.683
64.020	-2.277212	270.864	-15.364
64.041	-1.457843	270.912	-15.130
64.061	-0.912503	270.948	-15.006
64.082	-0.701229	270.835	-14.831
64.103	-0.230769	270.640	-14.579
64.124	0.669455	270.571	-14.396
64.155	1.445358	270.632	-14.441
64.165	1.682386	270.693	-14.593
64.186	1.651245	270.590	-14.646
64.208	2.056758	270.389	-14.562
64.228	2.846416	270.342	-14.625
64.248	3.003103	270.499	-14.889
64.270	2.605363	270.547	-14.986
64.291	2.825009	270.163	-14.671
64.311	3.151650	269.597	-14.396
64.332	2.279667	269.414	-14.646
64.353	0.033536	269.664	-15.277
64.374	-1.955454	269.822	-15.674
64.394	-2.594636	269.574	-15.482
64.415	-1.550324	269.119	-14.947
64.436	-0.448351	268.841	-14.470
64.456	-0.200683	268.778	-14.179
64.479	-0.503924	268.732	-14.011
64.499	-1.154859	268.560	-13.974
64.519	-2.006862	268.335	-13.997
64.540	-2.540760	268.174	-13.947
64.561	-2.281619	268.051	-13.826
