time(s)	globalZ	gyroAngle	pitch
55.824	0.410047	359.229	-23.796
55.845	0.594916	359.148	-23.549
55.868	0.645944	359.054	-23.403
55.888	0.152432	358.910	-23.359
55.911	-0.706807	358.685	-23.428
55.931	-1.394297	358.380	-23.589
55.953	-1.736467	357.692	-23.891
55.974	-1.715914	357.692	-23.891
55.995	-1.481577	357.419	-23.949
56.018	-1.177216	357.213	-23.940
56.039	-0.741158	357.092	-23.913
56.062	-0.409628	357.044	-23.898
56.082	-0.188843	357.019	-23.908
56.104	0.029203	357.041	-23.956
56.129	0.058692	357.105	-24.052
56.148	0.197828	357.211	-24.145
56.169	0.596496	357.363	-24.179
56.190	0.917117	357.545	-24.179
56.211	0.834048	357.976	-24.261
56.235	0.567111	357.976	-24.261
56.258	0.739322	358.210	-24.152
56.278	1.406777	358.452	-23.695
56.298	2.485709	358.684	-23.024
56.319	2.735450	358.872	-22.444
56.343	1.602806	358.996	-22.268
56.364	0.152921	359.103	-22.560
56.386	-0.639413	359.180	-22.962
56.408	-0.999971	359.253	-23.071
56.428	-0.852187	359.437	-22.905
56.450	-0.308073	359.751	-22.720
56.472	0.059562	0.120	-22.664
56.494	0.106909	0.519	-22.710
56.515	-0.702221	0.922	-22.878
56.536	-1.600258	1.296	-23.096
56.558	-1.917685	1.637	-23.253
56.580	-1.963905	1.956	-23.308
56.602	-1.545318	2.265	-23.230
56.622	-0.947327	2.574	-23.049
56.643	-0.332814	2.827	-22.797
56.665	0.198816	2.985	-22.543
56.687	0.621595	2.937	-22.258
56.709	0.547496	2.937	-22.258
56.740	0.239931	2.722	-22.351
56.752	0.531383	2.435	-22.564
56.772	0.875093	2.133	-22.777
56.798	1.231420	1.857	-22.897
56.819	1.602828	1.619	-22.990
56.839	1.551653	1.377	-23.184
56.860	0.994042	1.193	-23.385
56.882	0.775378	1.100	-23.431
56.904	1.168802	0.997	-23.338
56.926	1.755034	0.814	-23.300
56.949	1.209031	0.450	-23.595
56.968	-0.490711	359.939	-24.144
56.990	-1.724980	359.388	-24.777
57.013	-2.242315	358.876	-25.113
57.034	-1.320389	358.465	-25.004
57.055	-0.179636	358.142	-24.668
57.079	0.289884	357.864	-24.380
57.099	0.504708	357.649	-24.182
57.122	0.725560	357.487	-24.030
57.149	0.485748	357.317	-23.994
57.163	-0.503486	357.128	-24.096
57.185	-1.411218	356.951	-24.252
57.206	-1.781395	356.799	-24.463
57.229	-1.836033	356.715	-24.626
57.250	-1.605109	356.743	-24.632
57.272	-1.297221	356.867	-24.486
57.293	-0.933522	357.041	-24.300
57.314	-0.517318	357.237	-24.140
57.340	-0.107987	357.447	-24.044
57.358	0.110196	357.663	-24.005
57.379	0.167686	357.879	-23.987
57.400	0.153249	358.114	-24.008
57.422	0.085035	358.382	-24.003
57.445	0.437198	358.688	-23.858
57.468	0.854276	358.995	-23.644
57.488	0.883180	359.269	-23.466
57.508	1.188070	359.526	-23.272
57.530	1.861637	359.835	-22.887
57.553	2.702484	0.213	-22.288
57.575	3.382978	0.620	-21.790
57.596	3.126897	1.258	-22.409
57.619	1.720642	1.258	-22.409
57.638	-0.460082	1.501	-23.338
57.661	-2.032303	1.809	-24.033
57.682	-2.330183	2.313	-24.262
57.705	-1.588420	3.005	-24.060
57.724	-0.840440	3.719	-23.768
57.748	-0.673658	4.387	-23.616
57.770	-0.734145	4.985	-23.565
57.790	-0.887444	5.435	-23.527
57.812	-1.236266	5.720	-23.530
57.833	-1.442975	5.903	-23.624
57.855	-1.398544	6.026	-23.752
57.878	-1.283080	6.113	-23.756
57.898	-0.887704	6.210	-23.501
57.920	0.186966	6.281	-23.066
57.941	1.350884	6.256	-22.778
57.963	1.817605	6.060	-22.853
57.992	0.993582	5.676	-23.183
58.010	0.068255	5.210	-23.574
58.027	0.236274	4.757	-23.949
58.049	0.477891	3.922	-24.482
58.071	0.847851	3.922	-24.482
58.091	1.436595	3.538	-24.631
58.115	1.359072	2.694	-25.104
58.138	0.733111	2.694	-25.104
58.159	0.551085	2.267	-25.272
58.178	0.881108	1.827	-25.346
58.199	1.033770	1.341	-25.499
58.223	0.293913	0.814	-25.860
58.244	-0.903057	0.255	-26.308
58.266	-1.352306	359.743	-26.627
58.289	-1.116289	359.103	-26.431
58.308	-0.702176	359.103	-26.431
58.331	-0.352584	358.935	-26.076
58.352	-0.311569	358.814	-25.812
58.373	-0.333742	358.690	-25.589
58.395	-0.506184	358.530	-25.381
58.418	-1.080318	358.323	-25.244
58.439	-1.545642	358.066	-25.171
58.460	-1.679438	357.796	-25.078
58.482	-1.392089	357.590	-24.946
58.503	-1.017626	357.446	-24.741
58.524	-0.621646	357.364	-24.461
58.548	-0.422603	357.338	-24.199
58.568	-0.284021	357.362	-24.001
58.590	-0.071165	357.411	-23.842
58.611	0.212248	357.465	-23.710
58.632	0.438003	357.530	-23.636
58.656	0.682190	357.623	-23.594
58.688	1.046599	357.750	-23.491
58.699	1.500265	357.893	-23.365
58.719	1.407049	358.016	-23.360
58.743	1.007452	358.108	-23.451
58.763	0.952746	358.313	-23.320
58.785	1.242991	358.480	-22.987
58.807	1.962839	358.480	-22.987
58.828	2.896462	358.697	-22.686
58.851	3.059311	359.013	-23.433
58.871	1.326538	359.013	-23.433
58.893	-0.837493	359.029	-24.193
58.914	-1.821261	359.257	-24.941
58.936	-1.766422	359.257	-24.941
58.958	-1.149788	359.584	-24.824
58.980	-0.717774	359.950	-24.708
59.002	-0.833896	0.319	-24.763
59.022	-1.289734	0.676	-24.878
59.043	-1.678576	1.007	-24.903
59.064	-1.715501	1.291	-24.915
59.089	-1.714811	1.510	-24.943
59.108	-1.630355	1.710	-24.890
59.131	-1.309017	1.939	-24.705
59.152	-0.823955	2.169	-24.378
59.173	-0.227520	2.360	-23.982
59.197	0.540793	2.473	-23.618
59.219	1.131499	2.458	-23.445
59.248	0.948589	2.274	-23.501
59.259	0.394655	1.990	-23.708
59.281	0.187999	1.699	-23.966
59.302	0.477666	1.427	-24.149
59.326	1.046601	1.200	-24.242
59.348	1.627340	1.017	-24.268
59.369	1.844877	0.823	-24.294
59.389	1.609784	0.618	-24.341
59.410	1.467919	0.392	-24.417
59.435	1.615432	0.088	-24.585
59.454	1.557545	359.681	-24.907
59.476	0.533382	359.202	-25.460
59.499	-1.082840	358.701	-26.119
59.522	-2.251333	358.252	-26.615
59.542	-2.283467	357.960	-26.665
59.563	-1.093235	357.785	-25.791
59.584	-0.266068	357.785	-25.791
59.606	0.036997	357.705	-25.371
59.628	0.107855	357.580	-25.101
59.650	-0.142780	357.405	-24.920
59.671	-0.741659	357.174	-24.766
59.692	-1.112322	356.917	-24.662
59.714	-1.253917	356.648	-24.639
59.738	-1.315121	356.402	-24.590
59.758	-1.299512	356.240	-24.466
59.779	-1.129208	356.154	-24.291
59.800	-0.765846	356.115	-24.104
59.821	-0.365790	356.110	-23.935
59.845	-0.003094	356.141	-23.837
59.866	0.071175	356.205	-23.853
59.889	-0.118681	356.293	-23.947
59.909	-0.147645	356.426	-24.011
59.930	0.401035	356.625	-23.952
59.954	0.837642	356.868	-23.789
59.980	0.674269	357.092	-23.601
59.995	0.476531	357.272	-23.410
60.018	0.662207	357.458	-23.115
60.038	1.200526	357.682	-22.533
60.062	2.100174	357.893	-21.795
60.082	2.865012	358.060	-21.241
60.104	2.829234	358.165	-21.149
60.124	2.150360	358.170	-21.530
60.146	0.947164	358.154	-22.027
60.168	-0.137107	358.172	-22.417
60.190	-0.629260	358.287	-22.675
60.210	-0.597051	358.583	-22.801
60.232	-0.372223	359.014	-22.873
60.254	-0.661688	359.468	-22.949
60.279	-1.119723	359.891	-23.038
60.298	-1.352273	0.267	-23.130
60.319	-1.424695	0.531	-23.273
60.340	-1.513928	0.705	-23.459
60.362	-1.677762	0.832	-23.657
60.385	-1.630741	0.958	-23.718
60.408	-1.223780	1.106	-23.623
60.429	-0.536051	1.294	-23.276
60.448	0.110267	1.294	-23.276
60.470	0.522148	1.285	-23.186
60.494	0.547419	1.203	-23.238
60.515	0.257143	1.055	-23.397
60.544	0.267969	0.879	-23.570
60.558	0.628198	0.708	-23.772
60.579	0.951933	0.534	-23.989
60.602	1.257332	0.361	-24.163
60.622	1.239000	359.808	-24.546
60.643	0.612551	359.808	-24.546
60.665	0.566585	359.456	-24.593
60.688	1.381901	359.176	-24.441
60.710	1.879573	358.878	-24.295
60.731	1.349558	358.429	-24.510
60.752	-0.792518	357.826	-25.081
60.773	-2.099601	357.218	-25.628
60.794	-2.056255	356.779	-25.762
60.819	-0.718192	356.555	-25.460
60.839	0.377069	356.473	-24.956
60.860	1.066577	356.479	-24.494
60.881	1.227792	356.474	-24.234
60.902	0.674712	356.335	-24.189
60.923	-0.343603	356.060	-24.291
60.949	-1.212223	355.700	-24.480
60.967	-1.794996	355.285	-24.740
60.989	-2.287735	354.895	-24.944
61.010	-2.274596	354.613	-25.024
61.031	-1.915163	354.457	-24.954
61.054	-1.455027	354.416	-24.760
61.078	-0.883000	354.456	-24.519
61.099	-0.216617	354.541	-24.329
61.118	0.327563	354.639	-24.251
61.139	0.462423	354.746	-24.283
61.163	0.552664	354.899	-24.337
61.185	0.762369	355.128	-24.335
61.205	1.010507	355.387	-24.308
61.228	0.922504	355.633	-24.317
61.248	0.535444	356.200	-24.253
61.271	0.389332	356.200	-24.253
61.292	0.860281	356.454	-24.011
61.314	1.617378	356.699	-23.613
61.335	2.566549	356.970	-23.152
61.358	3.138039	357.239	-22.974
61.379	2.108672	357.419	-23.283
61.400	-0.023724	357.490	-23.752
61.422	-0.686269	357.518	-24.099
61.443	-1.169052	357.551	-24.284
61.464	-1.067660	357.624	-24.320
61.488	-0.469344	357.788	-24.294
61.509	-0.422772	357.993	-24.334
61.530	-0.753554	358.166	-24.486
61.551	-1.465209	358.303	-24.722
61.572	-1.889805	358.405	-24.917
61.596	-1.818630	358.491	-25.037
61.619	-1.570557	358.592	-25.047
61.638	-1.156008	358.706	-24.957
61.659	-0.836286	358.816	-24.768
61.683	-0.275197	358.893	-24.466
61.704	0.404642	358.919	-24.156
61.726	0.739577	358.831	-24.012
61.748	0.557689	358.609	-24.068
61.776	0.278676	358.302	-24.252
61.792	0.475568	357.991	-24.423
61.812	1.320053	357.764	-24.457
61.833	1.747591	357.612	-24.489
61.854	1.672100	357.126	-25.123
61.876	0.922786	357.126	-25.123
61.898	0.133797	356.872	-25.451
61.920	0.211629	356.750	-25.535
61.942	1.422266	356.703	-25.432
61.962	1.999445	356.618	-25.386
61.984	1.068896	356.410	-25.649
62.004	-0.523360	356.135	-26.106
62.028	-1.542537	355.888	-26.433
62.049	-1.642285	355.759	-26.355
62.071	-0.922870	355.738	-25.943
62.092	-0.292173	355.724	-25.469
62.113	-0.057269	355.663	-25.093
62.138	-0.034123	355.544	-24.797
62.159	-0.162023	355.351	-24.562
62.179	-0.467160	355.084	-24.425
62.200	-0.891863	354.758	-24.372
62.221	-1.152021	354.413	-24.308
62.242	-1.168576	354.100	-24.225
62.266	-1.220705	353.824	-24.154
62.289	-1.063715	353.599	-24.080
62.308	-0.759097	353.441	-23.962
62.329	-0.352105	353.357	-23.806
62.353	-0.083070	353.312	-23.695
62.374	0.063038	353.305	-23.679
62.395	0.150530	353.340	-23.756
62.416	0.256131	353.412	-23.823
62.440	0.476952	353.559	-23.822
62.471	0.722850	353.794	-23.760
62.481	0.914468	354.081	-23.653
62.502	0.986331	354.392	-23.487
62.524	1.357081	354.723	-23.239
62.545	1.977648	355.033	-22.918
62.568	2.622882	355.292	-22.614
62.590	3.079755	355.500	-22.514
62.611	2.985464	355.672	-22.781
62.632	1.612458	355.777	-23.430
62.654	-0.235995	355.849	-24.223
62.679	-1.467306	355.991	-24.867
62.699	-1.994470	356.268	-25.157
62.719	-1.808268	356.675	-25.182
62.741	-1.508791	357.125	-25.119
62.762	-1.216160	357.561	-25.032
62.786	-1.028908	357.961	-24.938
62.806	-1.103178	358.294	-24.910
62.829	-1.454958	358.515	-24.973
62.848	-1.664268	358.685	-25.016
62.870	-1.456131	358.874	-24.956
62.893	-1.014554	359.066	-24.832
62.915	-0.766973	359.225	-24.674
62.936	-0.574695	359.339	-24.467
62.959	-0.171855	359.443	-24.111
62.979	0.326189	359.443	-24.111
63.001	0.689058	359.351	-24.112
63.022	0.487276	359.145	-24.274
63.054	0.047649	358.902	-24.514
63.064	0.124200	358.531	-24.717
63.086	0.712334	358.531	-24.717
63.109	1.060636	358.095	-24.479
63.131	1.298456	357.826	-24.174
63.151	1.517566	357.826	-24.174
63.174	1.992155	357.525	-23.752
63.194	2.730008	357.085	-23.435
63.219	2.742825	356.420	-23.469
63.238	1.566592	354.751	-24.685
63.260	-0.301815	354.751	-24.685
63.281	-1.797605	353.958	-25.337
63.302	-2.275863	353.368	-25.629
63.325	-1.542310	353.043	-25.510
63.348	-0.418656	352.881	-25.199
63.370	-0.011115	352.787	-24.961
63.388	-0.197947	352.734	-24.779
63.410	-0.091837	352.727	-24.546
63.434	-0.144278	352.701	-24.352
63.454	-0.850184	352.589	-24.321
63.475	-1.523949	352.401	-24.449
63.499	-1.709480	352.042	-24.595
63.518	-1.567848	352.042	-24.595
63.543	-1.420088	351.927	-24.463
63.562	-0.896475	351.865	-24.280
63.583	-0.432986	351.857	-24.245
63.605	-0.266440	351.906	-24.295
63.629	-0.079348	352.044	-24.318
63.650	0.043053	352.271	-24.354
63.671	0.005827	352.557	-24.438
63.692	0.279895	352.893	-24.455
63.713	0.776782	353.262	-24.327
63.742	0.870081	353.602	-24.150
63.757	0.711890	353.840	-24.016
63.778	1.141489	353.918	-23.859
63.800	1.658763	353.840	-23.589
63.821	2.403590	353.676	-23.185
63.843	3.112548	353.523	-22.874
63.863	3.145146	353.407	-22.934
63.888	1.911676	353.259	-23.457
63.908	-0.159478	353.110	-24.097
63.929	-1.463417	353.023	-24.464
63.950	-1.590437	353.084	-24.439
63.972	-1.067226	353.226	-24.187
63.995	-0.749284	353.299	-23.970
64.020	-0.781193	353.290	-23.879
64.038	-1.124374	353.232	-23.875
64.058	-1.574497	353.099	-23.911
64.080	-1.719502	352.864	-23.960
64.104	-1.668437	352.541	-24.019
64.125	-1.713026	352.221	-24.024
64.146	-1.427591	351.983	-23.839
64.168	-0.781788	351.769	-23.511
64.188	-0.022987	351.036	-23.008
64.211	0.574865	351.036	-23.008
64.232	0.680457	350.497	-22.983
64.254	0.383575	349.863	-23.092
64.279	0.406646	349.178	-23.256
64.297	0.636377	348.484	-23.509
64.319	0.566364	347.795	-23.807
64.340	0.851643	347.164	-24.036
64.362	1.382560	346.597	-24.206
64.383	1.523556	346.013	-24.346
64.404	1.361692	345.366	-24.451
64.428	1.480360	344.649	-24.475
64.449	1.911974	343.905	-24.437
64.471	2.377911	343.080	-24.504
64.491	1.664139	342.075	-24.896
64.512	-0.301125	340.908	-25.549
64.536	-2.076509	339.692	-26.308
64.559	-3.033218	338.578	-26.794
64.579	-2.286949	337.673	-26.761
64.598	-0.873678	336.919	-26.371
64.622	-0.324277	336.197	-25.892
64.643	-0.135182	335.459	-25.449
64.665	0.085853	334.707	-25.079
64.687	-0.418139	333.856	-24.804
64.709	-1.353486	332.894	-24.601
64.731	-1.882725	331.864	-24.413
64.751	-1.855121	330.798	-24.139
64.773	-1.369622	329.732	-23.749
64.794	-0.644363	328.678	-23.358
64.815	-0.082925	327.632	-23.067
64.838	0.262965	326.598	-22.875
64.860	0.565914	325.609	-22.763
64.881	0.641967	324.656	-22.774
64.912	0.504196	323.738	-22.930
64.923	0.589686	322.878	-23.173
64.945	0.941569	322.126	-23.372
64.969	1.210890	321.533	-23.501
64.989	0.921146	321.050	-23.609
65.011	0.499258	320.613	-23.624
65.032	0.941270	320.204	-23.503
65.053	1.583552	319.815	-23.311
65.078	1.860270	319.332	-23.219
65.098	1.805769	318.712	-23.409
65.118	0.542273	318.042	-23.828
65.140	-0.875992	317.382	-24.212
65.161	-1.146638	316.779	-24.365
65.182	-0.700939	316.256	-24.227
65.205	-0.309210	315.791	-23.896
65.228	0.011725	315.344	-23.537
65.248	0.228076	314.890	-23.281
65.269	0.352507	314.414	-23.242
65.292	-0.194557	313.874	-23.394
65.313	-1.018064	313.282	-23.599
65.335	-1.422683	312.690	-23.762
65.356	-1.512199	312.137	-23.832
65.378	-1.245807	311.632	-23.772
65.400	-0.678830	311.155	-23.652
65.422	-0.114466	310.657	-23.535
65.442	0.271935	310.090	-23.456
65.464	0.365521	309.430	-23.482
65.485	0.229214	308.666	-23.656
65.508	-0.102801	307.823	-23.958
65.529	-0.431030	306.956	-24.293
65.551	-0.333298	306.147	-24.514
65.572	0.124889	305.436	-24.553
65.593	0.705474	304.765	-24.467
65.619	0.932070	303.294	-24.306
65.642	1.159890	303.294	-24.306
65.659	2.096817	302.546	-24.019
65.679	2.407395	301.692	-23.803
65.701	1.570233	300.599	-24.011
65.725	0.158707	299.385	-24.581
65.746	-0.885733	298.203	-25.136
65.770	-1.562301	297.138	-25.363
65.788	-1.056881	296.269	-25.247
65.810	-0.061880	295.546	-24.991
65.832	0.041498	294.879	-24.743
65.854	-0.273706	294.237	-24.563
65.875	-0.255624	293.623	-24.413
65.898	-0.377534	292.982	-24.289
65.918	-0.799735	292.283	-24.250
65.941	-1.137305	291.541	-24.346
65.963	-1.355937	290.098	-24.368
65.984	-1.242838	290.098	-24.368
66.004	-1.042850	289.506	-24.247
66.025	-0.785306	288.962	-24.137
66.048	-0.504209	288.419	-24.048
66.071	-0.334790	287.895	-24.000
66.091	-0.181372	287.411	-23.992
66.112	-0.086605	286.981	-24.007
66.134	0.235187	286.614	-23.994
66.159	0.789779	286.316	-23.950
66.184	1.385681	286.082	-23.902
66.199	1.483954	285.889	-23.855
66.220	1.097129	285.744	-23.698
66.242	1.336271	285.675	-23.334
66.265	2.020473	285.631	-22.807
66.288	2.682814	285.511	-22.357
66.308	2.728375	285.234	-22.302
66.328	1.721096	284.828	-22.716
66.350	0.231739	284.372	-23.436
66.374	-1.075315	283.962	-24.126
66.395	-1.728130	283.717	-24.532
66.415	-1.467654	283.723	-24.637
66.439	-1.044406	283.904	-24.585
66.458	-0.883332	284.168	-24.489
66.482	-0.784214	284.472	-24.360
66.503	-0.884531	284.751	-24.318
66.524	-1.298802	284.942	-24.402
66.545	-1.479769	285.081	-24.540
66.568	-1.527334	285.237	-24.653
66.590	-1.599370	285.422	-24.707
66.611	-1.488030	285.624	-24.665
66.632	-0.821035	285.844	-24.484
66.653	-0.004219	286.068	-24.224
66.675	0.546322	286.209	-24.003
66.699	0.634015	286.203	-23.943
66.719	0.533827	286.049	-24.055
66.750	0.758802	285.792	-24.225
66.761	0.864134	285.470	-24.372
66.782	1.044317	285.121	-24.501
66.803	1.149700	284.537	-24.355
66.829	1.581257	284.537	-24.355
66.847	2.204921	284.298	-24.042
66.870	2.583464	283.919	-23.926
66.891	1.630580	283.302	-24.172
66.912	-0.015168	282.512	-24.657
66.936	-1.137341	281.643	-25.301
66.958	-2.051301	280.717	-25.952
66.978	-2.458758	279.855	-26.251
66.998	-1.483222	279.184	-26.053
67.019	-0.192150	278.667	-25.615
67.043	0.187015	278.210	-25.240
67.065	0.418287	277.778	-24.934
67.086	0.956731	277.390	-24.645
67.108	0.680682	276.962	-24.477
67.129	-0.228931	276.456	-24.506
67.152	-0.959465	275.914	-24.660
67.173	-1.394967	275.408	-24.771
67.194	-1.498521	274.960	-24.836
67.215	-1.453429	274.554	-24.881
67.238	-1.006469	274.186	-24.883
67.259	-0.505503	273.886	-24.846
67.280	-0.383546	273.665	-24.852
67.302	-0.208389	273.438	-25.058
67.323	0.036012	273.438	-25.058
67.345	0.272046	273.448	-25.174
67.368	0.636183	273.543	-25.282
67.388	1.074749	274.027	-25.419
67.411	0.998089	274.027	-25.419
67.431	0.479167	274.333	-25.371
67.452	0.514294	275.097	-24.726
67.475	1.209530	275.097	-24.726
67.500	2.573333	275.624	-24.159
67.518	3.235896	276.127	-23.801
67.539	2.649215	276.392	-24.037
67.563	0.955604	276.517	-25.653
67.583	-0.690615	276.517	-25.653
67.605	-1.046609	276.665	-25.878
67.628	-0.185036	276.999	-25.741
67.648	-0.242197	277.415	-25.664
67.671	-0.797952	277.781	-25.769
67.692	-1.478022	278.074	-25.957
67.713	-1.932321	278.299	-26.097
67.734	-2.266275	278.458	-26.209
67.755	-2.398151	278.516	-26.313
67.779	-2.223066	278.507	-26.361
67.800	-1.594569	278.491	-26.253
67.821	-0.868025	278.508	-25.945
67.842	0.017671	278.520	-25.511
67.863	0.634969	278.470	-25.082
67.885	1.016947	278.318	-24.801
67.916	0.951362	278.025	-24.691
67.928	0.513838	277.594	-24.732
67.950	0.534592	277.078	-24.903
67.971	0.636761	276.588	-25.195
67.992	0.620293	276.180	-25.441
68.018	1.013041	275.871	-25.507
68.038	1.332447	275.617	-25.479
68.058	1.141282	275.343	-25.437
68.079	1.346081	275.069	-25.375
68.102	1.776519	274.782	-25.313
68.122	1.794392	274.386	-25.385
68.146	0.872588	273.351	-26.202
68.169	-0.409935	273.351	-26.202
68.188	-1.479232	272.846	-26.650
68.208	-1.813626	272.446	-26.797
68.232	-1.104422	272.210	-26.602
68.253	-0.308453	272.071	-26.255
68.275	-0.030838	271.915	-25.980
68.296	-0.037446	271.737	-25.825
68.319	-0.163302	271.578	-25.688
68.340	-0.495857	271.429	-25.551
68.361	-0.947449	271.265	-25.490
68.383	-1.363410	271.096	-25.523
68.404	-1.635804	270.958	-25.547
68.425	-1.671793	270.902	-25.458
68.447	-1.260351	270.950	-25.261
68.469	-0.789778	271.038	-25.069
68.491	-0.573367	271.152	-24.947
68.512	-0.342843	271.326	-24.802
68.534	0.127543	271.543	-24.627
68.558	0.325250	271.757	-24.540
68.579	0.200860	271.953	-24.540
68.599	0.329301	272.147	-24.514
68.630	0.830837	272.356	-24.372
68.641	1.275569	272.567	-24.199
68.665	1.255865	272.763	-24.168
68.686	0.881876	272.910	-24.236
68.709	0.711696	272.978	-24.168
68.728	1.281385	273.015	-23.819
68.750	2.693743	273.100	-23.315
68.773	3.639577	273.185	-23.011
68.794	2.858638	272.945	-24.164
68.815	0.499951	272.945	-24.164
68.838	-1.027147	272.778	-24.841
68.859	-1.442371	272.787	-25.050
68.880	-1.022395	272.984	-24.893
68.902	-0.537765	273.260	-24.779
68.923	-0.506272	273.539	-24.850
68.945	-0.617055	273.823	-24.963
68.966	-1.091650	274.080	-25.065
68.989	-1.656576	274.241	-25.153
69.010	-1.826402	274.295	-25.292
69.031	-1.771131	274.271	-25.436
69.053	-1.690199	274.249	-25.481
69.074	-1.471992	274.285	-25.297
69.099	-0.696421	274.336	-24.580
69.119	0.139141	274.336	-24.580
69.139	0.814427	274.195	-24.339
69.161	1.160436	273.971	-24.211
69.189	0.866903	273.664	-24.266
69.205	0.502351	273.325	-24.503
69.228	0.500348	273.033	-24.859
69.248	0.731600	272.804	-25.081
69.269	1.148564	272.585	-25.180
69.290	1.133890	272.285	-25.391
69.313	0.795596	271.913	-25.754
69.335	0.686461	271.516	-26.011
69.356	1.299416	271.139	-25.956
69.379	1.919643	270.786	-25.857
69.398	1.173349	270.359	-26.113
69.421	-0.622866	269.866	-26.585
69.443	-1.856234	269.437	-26.880
69.464	-1.832167	269.143	-26.783
69.485	-0.741533	268.950	-26.454
69.508	0.029941	268.796	-26.124
69.529	0.097972	268.673	-25.891
69.550	-0.165199	268.607	-25.699
69.572	-0.470341	268.575	-25.534
69.594	-0.787379	268.518	-25.482
69.614	-1.093644	268.418	-25.520
69.638	-1.219268	268.330	-25.536
69.658	-1.300052	268.261	-25.467
69.679	-1.278728	268.210	-25.323
69.701	-0.870046	268.180	-25.193
69.722	-0.511399	268.168	-25.130
69.743	-0.295076	268.167	-25.090
69.769	0.153451	268.173	-25.075
69.788	0.487187	268.235	-25.345
69.810	0.345672	268.235	-25.345
69.831	0.322081	268.316	-25.552
69.860	0.526167	268.460	-25.712
69.875	0.775163	268.669	-25.783
69.898	0.557445	269.048	-25.972
69.918	0.394989	269.141	-26.114
69.938	0.750635	269.141	-26.114
69.960	1.069197	269.188	-26.100
69.983	1.494034	269.271	-25.821
70.004	2.261494	269.422	-25.521
70.025	2.612177	269.575	-25.651
70.048	1.334360	269.686	-26.274
70.068	-0.493179	269.831	-26.808
70.091	-1.168237	270.127	-26.892
70.112	-0.843265	270.540	-26.658
70.134	-0.537735	270.953	-26.475
70.155	-0.555784	271.355	-26.426
70.179	-0.736071	271.752	-26.357
70.199	-1.038079	272.110	-26.271
70.220	-1.607048	272.378	-26.285
70.242	-1.962662	272.549	-26.408
70.263	-1.978824	272.665	-26.485
70.284	-1.709601	272.792	-26.384
70.308	-1.218931	272.956	-26.100
70.328	-0.447753	273.094	-25.757
70.350	0.457526	273.138	-25.480
70.371	1.110283	273.049	-25.332
70.392	1.206482	272.829	-25.392
70.425	0.534509	272.503	-25.684
70.438	0.186368	272.165	-26.078
70.459	0.490741	271.921	-26.367
70.479	1.194090	271.815	-26.471
70.503	1.716667	271.802	-26.510
70.524	1.758419	271.706	-26.760
70.545	1.456467	271.706	-26.760
70.568	1.181882	271.314	-27.022
70.588	1.405951	271.314	-27.022
70.611	1.750496	271.089	-27.206
70.632	1.075207	270.783	-27.673
70.653	-0.991838	270.416	-28.322
70.674	-2.515413	270.126	-28.804
70.695	-2.610434	269.989	-28.777
70.718	-1.330649	269.965	-28.326
70.740	-0.418529	269.943	-27.765
70.761	0.023664	269.839	-27.289
70.782	0.353645	269.664	-26.925
70.803	0.073557	269.406	-26.688
70.825	-0.685841	269.046	-26.597
70.849	-1.215367	268.632	-26.580
70.869	-1.422932	268.237	-26.513
70.891	-1.484399	267.892	-26.353
70.912	-1.342372	267.608	-26.134
70.933	-0.841838	267.377	-25.902
70.958	-0.345928	267.188	-25.724
70.978	-0.021868	267.063	-25.635
70.998	0.052525	267.005	-25.640
71.019	-0.123925	267.005	-25.708
71.042	-0.135358	267.078	-25.798
71.063	0.174159	267.225	-25.832
71.086	0.572553	267.429	-25.785
71.108	0.648147	267.860	-25.801
71.139	0.246835	267.860	-25.801
71.148	0.072071	268.040	-25.691
71.172	0.602655	268.238	-25.262
71.194	1.739228	268.442	-24.468
71.215	3.179979	268.610	-23.269
71.236	3.393014	268.610	-23.269
71.259	2.124006	268.442	-23.620
71.280	0.104048	268.165	-24.334
71.302	-1.435994	267.952	-24.867
71.322	-1.835348	267.961	-24.869
71.343	-0.868119	268.219	-24.577
71.365	-0.019729	268.567	-24.322
71.388	0.011666	268.927	-24.191
71.410	-0.030501	269.309	-24.102
71.431	-0.042450	269.666	-24.035
71.452	-0.497013	269.930	-24.077
71.473	-1.120823	270.132	-24.237
71.499	-1.513958	270.331	-24.420
71.519	-1.506419	270.567	-24.486
71.538	-1.352861	270.843	-24.327
71.560	-1.132183	271.101	-24.086
71.581	-0.548582	271.270	-23.910
71.605	0.108168	271.306	-23.850
71.626	0.337344	271.038	-23.945
71.649	0.349069	271.038	-23.945
71.668	0.463304	270.828	-24.120
71.698	0.701754	270.643	-24.302
71.712	1.064288	270.505	-24.432
71.734	1.386369	270.392	-24.528
71.755	1.506948	270.242	-24.643
71.779	1.208881	270.014	-24.778
71.798	1.144901	269.727	-24.835
71.820	1.756933	269.443	-24.768
71.841	2.292066	269.157	-24.722
71.863	1.554543	268.765	-25.064
71.884	-0.571517	268.280	-25.671
71.905	-1.990117	267.828	-26.204
71.928	-2.274291	267.541	-26.387
71.950	-1.513658	267.399	-26.175
71.972	-0.578566	267.289	-25.773
71.992	-0.077857	267.198	-25.415
72.013	0.266864	267.117	-25.134
72.039	0.459430	266.990	-24.935
72.059	0.032877	266.745	-24.893
72.080	-0.856952	266.421	-25.007
72.102	-1.379593	266.100	-25.114
72.122	-1.511561	265.840	-25.123
