time(s)	globalZ	gyroAngle	pitch
33.038	4.553034	356.767	-28.866
33.059	3.436665	356.090	-29.896
33.082	0.357578	356.090	-29.896
33.102	-1.364240	355.637	-30.501
33.123	-1.407968	355.181	-30.619
33.145	-0.852599	354.272	-30.087
33.165	-0.895362	354.272	-30.087
33.186	-1.060678	353.826	-29.809
33.207	-1.232861	353.298	-29.720
33.228	-1.598009	352.618	-29.955
33.250	-2.072587	351.818	-30.517
33.271	-2.565810	351.015	-31.246
33.293	-2.952720	349.844	-32.422
33.314	-2.947530	349.844	-32.422
33.336	-2.868459	349.642	-32.695
33.357	-2.569505	349.692	-32.678
33.377	-1.956463	349.869	-32.498
33.399	-1.305027	350.099	-32.326
33.420	-0.822143	350.352	-32.120
33.442	0.212053	350.650	-31.795
33.462	1.969431	350.997	-31.329
33.492	2.897412	351.281	-30.925
33.504	2.390075	351.507	-30.574
33.526	2.024247	351.782	-30.099
33.546	2.553743	352.192	-29.228
33.568	4.101383	352.569	-28.098
33.589	5.082302	352.617	-27.361
33.612	3.565129	352.293	-27.497
33.632	1.367237	351.867	-28.135
33.653	0.108695	351.668	-28.733
33.675	-0.888757	351.808	-28.992
33.695	-1.761336	352.229	-28.878
33.717	-2.034011	352.812	-28.721
33.738	-2.256603	353.450	-28.816
33.759	-2.674420	354.062	-29.125
33.782	-2.930137	354.616	-29.487
33.803	-2.976468	355.172	-29.847
33.822	-3.027386	355.771	-30.162
33.844	-2.773890	356.435	-30.267
33.865	-2.087526	357.129	-30.086
33.886	-1.234672	357.725	-29.743
33.908	-0.322569	358.129	-29.410
33.928	0.674549	358.355	-29.209
33.950	1.056020	358.430	-29.160
33.981	1.382435	358.338	-29.193
33.991	2.225873	358.176	-29.383
34.013	3.135746	357.995	-29.731
34.035	3.132721	357.744	-30.124
34.055	2.271696	357.425	-30.395
34.077	1.947425	357.175	-30.426
34.099	3.172744	357.010	-30.300
34.119	3.471582	356.763	-30.396
34.142	1.557996	356.396	-30.772
34.162	0.072804	356.075	-31.082
34.183	-0.331660	355.796	-31.093
34.205	-0.500565	355.467	-30.879
34.225	-0.940899	355.129	-30.592
34.246	-1.257116	354.827	-30.311
34.268	-1.596317	354.507	-30.113
34.289	-2.155231	354.073	-30.107
34.311	-2.700902	353.491	-30.330
34.333	-3.082587	352.847	-30.654
34.352	-3.311695	352.281	-30.931
34.374	-3.230596	351.874	-31.043
34.395	-2.753403	351.618	-30.990
34.416	-2.049096	351.440	-30.879
34.436	-1.351087	351.342	-30.727
34.458	-0.720956	351.347	-30.498
34.480	-0.096922	351.415	-30.250
34.502	1.051364	351.655	-29.919
34.522	2.573626	351.655	-29.919
34.554	3.187639	352.211	-29.763
34.564	2.862675	352.211	-29.763
34.586	2.478177	352.561	-29.675
34.607	2.032850	352.983	-29.465
34.628	2.378464	353.410	-28.951
34.649	3.377620	353.684	-28.411
34.672	2.890883	353.700	-28.246
34.692	1.312477	353.488	-28.454
34.713	0.404807	353.283	-28.753
34.734	-0.065053	353.210	-28.922
34.755	-0.523842	353.302	-28.857
34.777	-0.803015	353.595	-28.724
34.799	-1.057895	354.031	-28.762
34.819	-1.590935	354.515	-29.099
34.842	-2.362058	355.008	-29.652
34.862	-2.932601	355.551	-30.233
34.882	-3.038898	356.187	-30.702
34.904	-2.696645	356.922	-31.039
34.925	-2.152927	357.708	-31.278
34.946	-1.723953	358.480	-31.414
34.967	-1.403377	359.182	-31.370
34.988	-0.973746	359.729	-31.179
35.010	-0.342457	0.058	-31.022
35.032	0.119175	0.113	-31.094
35.052	0.582415	359.949	-31.243
35.073	1.441356	359.702	-31.247
35.102	2.488810	359.396	-31.140
35.116	2.794451	358.977	-31.101
35.137	2.577868	358.590	-30.969
35.158	3.793660	358.341	-30.589
35.179	4.852345	358.048	-30.369
35.202	2.946148	357.043	-31.306
35.222	0.575432	357.043	-31.306
35.243	-0.215559	356.710	-31.622
35.264	0.089999	356.492	-31.425
35.285	-0.147616	356.338	-30.935
35.307	-0.813417	356.258	-30.438
35.327	-1.329193	356.205	-30.052
35.349	-1.840658	356.111	-29.737
35.372	-2.352028	355.910	-29.481
35.392	-2.850849	355.579	-29.326
35.413	-3.023561	355.143	-29.308
35.434	-2.794818	354.680	-29.424
35.454	-2.688227	354.249	-29.629
35.476	-2.658918	353.933	-29.734
35.498	-2.074178	353.800	-29.589
35.519	-1.403184	353.786	-29.317
35.540	-0.805607	353.796	-29.005
35.561	0.154962	353.810	-28.737
35.582	1.273302	353.857	-28.577
35.616	2.340078	353.957	-28.421
35.624	2.693691	354.141	-28.213
35.646	2.383172	354.559	-27.643
35.668	1.939500	354.559	-27.643
35.688	1.776955	354.800	-27.130
35.710	2.749578	355.087	-26.297
35.732	3.987751	355.257	-25.515
35.752	3.523569	355.173	-25.243
35.773	1.801842	354.911	-25.446
35.794	1.068670	354.725	-25.806
35.815	0.580838	354.773	-26.011
35.837	-0.158736	355.008	-25.959
35.858	-1.050836	355.375	-25.849
35.879	-1.810415	355.825	-25.906
35.902	-2.439537	356.300	-26.192
35.922	-2.969994	356.762	-26.606
35.943	-3.251632	357.179	-27.003
35.964	-3.203689	357.549	-27.316
35.985	-2.876739	357.910	-27.570
36.007	-2.406929	358.322	-27.751
36.027	-1.783280	358.745	-27.763
36.049	-1.000588	359.120	-27.613
36.070	0.129018	359.397	-27.443
36.092	0.960435	359.557	-27.478
36.113	0.846291	359.556	-27.671
36.145	1.038491	359.400	-27.883
36.154	1.806836	359.163	-28.110
36.175	2.833013	358.931	-28.283
36.196	3.154553	358.690	-28.388
36.218	2.731594	358.495	-28.281
36.238	3.127393	358.427	-27.856
36.262	3.842024	358.301	-27.439
36.282	2.326672	357.829	-27.479
36.303	-0.163884	357.102	-27.811
36.325	-1.125428	356.338	-28.109
36.345	-0.913118	355.547	-28.135
36.366	-0.703181	354.754	-27.865
36.388	-0.893720	354.048	-27.355
36.409	-0.875982	353.387	-26.938
36.432	-1.002673	352.740	-26.800
36.452	-1.655403	352.093	-26.868
36.473	-2.285098	351.476	-27.006
36.494	-2.513948	350.978	-27.168
36.515	-2.493323	350.648	-27.292
36.536	-2.433303	350.460	-27.369
36.557	-2.246325	350.361	-27.420
36.578	-1.759943	350.346	-27.461
36.600	-1.205750	350.403	-27.475
36.621	-0.701542	350.550	-27.479
36.642	-0.006106	350.772	-27.419
36.663	1.295215	351.000	-27.327
36.694	1.975829	351.297	-27.244
36.705	1.915535	351.637	-27.089
36.726	1.756095	351.961	-26.880
36.749	1.713474	352.282	-26.580
36.769	2.479213	352.644	-25.899
36.792	4.509306	352.931	-25.064
36.812	4.967543	352.904	-24.753
36.833	2.364783	352.583	-25.187
36.854	0.488974	352.227	-25.825
36.876	0.204839	352.111	-26.172
36.896	-0.129231	352.215	-26.193
36.918	-1.051609	352.456	-26.225
36.939	-1.978832	352.837	-26.455
36.961	-2.588101	353.384	-26.755
36.981	-3.050569	354.018	-27.000
37.002	-3.220825	354.639	-27.184
37.024	-2.890099	355.234	-27.400
37.045	-2.598797	355.828	-27.631
37.067	-2.136252	356.411	-27.690
37.087	-1.183429	356.977	-27.562
37.109	-0.101126	357.450	-27.439
37.130	0.565041	357.761	-27.509
37.152	0.416421	357.832	-27.720
37.172	-0.003005	357.659	-27.972
37.193	0.410405	357.332	-28.225
37.225	1.422973	356.911	-28.585
37.235	2.097935	356.457	-29.020
37.257	2.350244	355.948	-29.461
37.278	1.998685	355.451	-29.837
37.299	1.702160	355.132	-29.950
37.321	2.555746	354.989	-29.712
37.341	3.071659	354.742	-29.490
37.363	1.553803	354.342	-29.562
37.384	0.065114	353.511	-29.427
37.405	-0.023752	353.511	-29.427
37.426	0.221082	353.072	-29.016
37.448	-0.098540	352.621	-28.498
37.468	-0.570628	352.159	-28.078
37.490	-1.255943	351.655	-27.890
37.512	-2.003229	351.063	-27.894
37.532	-2.681411	350.400	-28.043
37.554	-3.194391	349.756	-28.218
37.575	-3.175992	349.245	-28.315
37.596	-2.820941	348.875	-28.359
37.617	-2.774767	348.614	-28.387
37.638	-2.667683	348.471	-28.358
37.659	-1.935171	348.496	-28.232
37.681	-0.881103	348.632	-28.028
37.702	-0.105663	348.810	-27.875
37.724	0.322639	349.021	-27.806
37.744	1.182089	349.326	-27.647
37.776	2.220175	349.740	-27.310
37.787	2.693342	350.191	-26.781
37.809	2.826620	350.579	-26.063
37.829	3.806890	350.913	-25.145
37.851	5.384950	351.210	-24.156
37.872	5.735112	351.287	-23.586
37.893	3.295760	350.533	-24.477
37.914	0.919266	350.533	-24.477
37.935	-0.353805	350.102	-25.223
37.956	-0.461490	349.927	-25.564
37.977	-0.560351	349.997	-25.595
38.000	-1.334010	350.204	-25.615
38.020	-2.109986	350.527	-25.821
38.042	-2.572845	350.956	-26.187
38.062	-2.773863	351.420	-26.588
38.084	-2.797641	351.883	-26.882
38.105	-2.550567	352.311	-27.104
38.127	-2.242739	352.720	-27.396
38.147	-2.030444	353.129	-27.714
38.168	-1.652136	353.558	-27.873
38.190	-0.971991	353.987	-27.810
38.212	-0.109590	354.335	-27.629
38.232	0.592152	354.487	-27.610
38.253	0.512780	354.434	-27.821
38.274	0.574228	354.266	-27.996
38.304	1.415322	354.044	-28.041
38.317	2.286409	353.724	-28.100
38.339	2.267336	353.196	-28.332
38.359	1.719699	352.519	-28.487
38.382	2.078153	351.987	-28.180
38.401	3.258249	351.611	-27.622
38.423	2.653143	350.980	-27.336
38.443	0.507621	350.027	-27.429
38.465	-0.759916	349.007	-27.539
38.485	-0.728624	347.959	-27.291
38.508	-0.130159	346.833	-26.755
38.528	-0.163031	345.665	-26.259
38.551	-0.308077	344.494	-25.866
38.572	-0.395713	343.326	-25.576
38.593	-0.982798	342.120	-25.465
38.614	-1.910636	340.847	-25.538
38.634	-2.634597	339.570	-25.694
38.656	-2.790171	338.397	-25.907
38.677	-2.604306	337.367	-26.146
38.698	-2.475634	336.473	-26.297
38.720	-2.280599	335.721	-26.327
38.742	-2.080443	335.106	-26.317
38.762	-1.622883	334.569	-26.362
38.784	-1.029472	334.055	-26.434
38.804	-0.115232	333.561	-26.352
38.826	1.184508	333.165	-26.028
38.847	2.234409	332.838	-25.608
38.871	2.221663	331.863	-25.045
38.889	1.738693	331.863	-25.045
38.911	2.323228	331.117	-22.341
38.932	6.036672	331.117	-22.341
38.953	8.935276	330.393	-21.104
38.974	6.404353	329.232	-21.425
38.995	2.216455	327.756	-22.884
39.016	0.074727	326.366	-24.526
39.038	-0.821098	325.383	-25.799
39.059	-1.778652	324.810	-26.513
39.080	-2.634128	324.552	-26.817
39.102	-3.238993	324.496	-27.025
39.123	-3.565550	324.513	-27.298
39.144	-3.566096	324.553	-27.539
39.165	-3.221776	324.608	-27.642
39.186	-2.801165	324.637	-27.537
39.206	-2.262105	324.577	-27.301
39.229	-1.772692	324.373	-27.070
39.250	-1.291024	324.000	-26.906
39.272	-0.664854	323.531	-26.794
39.292	0.028787	322.987	-26.728
39.313	0.556029	322.300	-26.704
39.334	0.944529	321.442	-26.786
39.367	1.272617	320.511	-27.062
39.377	1.618558	318.784	-27.947
39.398	2.058350	317.965	-28.279
39.419	2.550031	317.965	-28.279
39.441	2.313100	317.012	-28.507
39.461	2.180695	315.982	-28.547
39.483	3.135265	315.033	-28.485
39.504	2.753740	313.978	-28.550
39.526	0.787593	312.773	-28.647
39.546	-0.415994	311.621	-28.590
39.568	-0.363113	310.529	-28.263
39.589	0.257052	309.409	-27.784
39.610	-0.053877	308.234	-27.332
39.632	-0.823076	305.949	-26.682
39.653	-1.480859	305.949	-26.682
39.674	-2.143655	304.842	-26.601
39.695	-2.965810	303.632	-26.743
39.716	-3.550719	302.398	-27.084
39.737	-3.897303	301.343	-27.446
39.759	-3.774352	300.593	-27.515
39.780	-2.655202	300.092	-27.250
39.802	-1.494464	299.658	-26.942
39.822	-0.876522	299.255	-26.775
39.843	-0.172187	298.985	-26.633
39.865	0.656797	298.843	-26.469
39.886	1.254173	298.709	-26.308
39.918	2.026790	298.557	-26.192
39.928	2.879710	298.427	-26.165
39.949	3.035283	298.236	-26.218
39.972	2.525698	297.991	-26.163
39.991	2.314897	297.756	-25.868
40.012	3.045167	297.497	-25.246
40.035	4.440027	297.139	-24.702
40.055	3.908860	296.525	-24.737
40.076	1.479969	295.695	-25.393
40.098	0.043298	294.845	-26.196
40.119	-0.386895	294.184	-26.745
40.140	-0.556831	293.761	-26.884
40.162	-0.687486	293.554	-26.835
40.182	-1.085221	293.589	-26.837
40.204	-1.555602	293.843	-26.958
40.224	-2.142895	294.186	-27.167
40.246	-2.478799	294.515	-27.387
40.268	-2.637097	294.781	-27.599
40.288	-2.774691	294.959	-27.828
40.309	-2.716830	295.179	-28.260
40.331	-2.445159	295.179	-28.260
40.351	-2.064442	295.200	-28.388
40.373	-1.455284	295.173	-28.372
40.394	-0.663637	295.078	-28.231
40.415	0.269766	294.848	-28.069
40.437	1.300568	294.474	-28.061
40.458	1.659092	293.954	-28.353
40.485	1.380973	293.399	-28.799
40.501	1.361931	292.930	-29.097
40.522	1.534612	292.531	-29.078
40.543	2.300524	292.255	-28.621
40.564	3.665368	292.155	-27.912
40.585	4.543113	291.320	-27.598
40.606	3.188335	291.320	-27.598
40.628	0.279125	290.303	-28.348
40.649	-1.623496	289.188	-29.019
40.670	-1.810032	287.122	-28.963
40.693	-0.897345	287.122	-28.963
40.712	-0.831153	286.171	-28.623
40.734	-1.065785	285.313	-28.208
40.755	-0.827386	284.570	-27.802
40.776	-0.582590	283.898	-27.524
40.797	-0.854339	283.202	-27.448
40.818	-1.540038	282.472	-27.567
40.840	-2.174109	281.770	-27.833
40.862	-2.574397	281.190	-28.119
40.882	-2.764015	280.758	-28.276
40.903	-2.591266	280.479	-28.260
40.924	-2.136776	280.269	-28.158
40.945	-1.513958	280.061	-28.041
40.967	-0.963566	279.869	-27.895
40.988	-0.163831	279.707	-27.616
41.009	1.414441	279.608	-27.179
41.038	3.433455	279.499	-26.801
41.051	4.133271	279.306	-26.680
41.073	3.145362	279.080	-26.607
41.094	2.572731	278.921	-26.303
41.115	3.168537	278.822	-25.718
41.136	4.215114	278.585	-25.304
41.157	3.526082	278.057	-25.457
41.179	1.457391	276.669	-26.685
41.201	0.111802	276.669	-26.685
41.222	-0.542985	275.828	-27.315
41.242	-0.630703	275.828	-27.315
41.264	-0.689357	275.785	-27.339
41.285	-1.081136	275.922	-27.394
41.306	-1.748685	276.449	-27.926
41.327	-2.410371	276.449	-27.926
41.348	-2.893994	276.669	-28.315
41.369	-3.238982	276.773	-28.766
41.394	-3.236446	276.866	-29.190
41.412	-3.088735	277.031	-29.415
41.433	-2.535289	277.240	-29.362
41.454	-1.801545	277.440	-29.167
41.476	-0.986090	277.593	-28.878
41.497	-0.014603	277.606	-28.580
41.518	0.752264	277.383	-28.449
41.539	0.977365	276.931	-28.527
41.570	1.418573	276.359	-28.721
41.581	2.158880	275.107	-29.072
41.602	2.921086	275.107	-29.072
41.624	2.969715	274.428	-29.237
41.645	2.685770	273.891	-29.190
41.667	3.554535	273.586	-28.876
41.687	3.943791	273.166	-28.739
41.708	1.718496	272.379	-29.135
41.729	-0.835986	271.467	-29.774
41.751	-1.679633	270.696	-30.150
41.772	-1.241293	269.533	-29.537
41.793	-1.011471	269.533	-29.537
41.815	-1.154146	269.052	-29.003
41.836	-1.019483	268.645	-28.543
41.857	-1.194755	268.346	-28.173
41.878	-1.540522	268.033	-27.873
41.899	-1.954650	267.623	-27.728
41.921	-2.615919	267.160	-27.794
41.942	-3.274104	266.718	-27.950
41.963	-3.424717	266.353	-28.001
41.985	-2.836922	266.085	-27.815
42.006	-2.080437	265.879	-27.500
42.027	-1.373143	265.701	-27.228
42.048	-0.494093	265.586	-26.994
42.069	0.591728	265.502	-26.719
42.092	2.133281	265.453	-26.384
42.119	3.849940	265.452	-26.184
42.132	4.112980	265.520	-26.197
42.154	3.093081	265.643	-26.299
42.175	2.310472	265.930	-26.213
42.196	2.290739	266.357	-25.612
42.218	3.786063	266.642	-24.654
42.238	4.495888	266.642	-24.654
42.260	2.540473	266.278	-25.339
42.282	0.226465	265.823	-26.330
42.302	-0.942136	265.586	-27.081
42.324	-1.466662	265.652	-27.303
42.345	-1.554952	265.968	-27.178
42.365	-1.601675	266.462	-27.014
42.387	-1.691900	267.045	-26.936
42.408	-1.826845	267.627	-27.027
42.429	-2.206513	268.114	-27.364
42.452	-2.844162	268.994	-28.146
42.472	-3.001838	268.994	-28.146
42.493	-2.820480	269.499	-28.273
42.514	-2.378448	270.003	-28.198
42.536	-1.610038	270.396	-28.007
42.556	-0.783110	270.593	-27.844
42.578	0.081793	270.615	-27.728
42.599	0.731298	270.457	-27.636
42.622	1.263671	270.140	-27.594
42.651	2.075637	269.726	-27.656
42.662	3.032096	269.241	-27.918
42.683	3.178593	268.731	-28.291
42.705	2.734535	268.269	-28.571
42.726	2.366285	267.961	-28.628
42.747	3.111014	267.775	-28.545
42.768	3.270829	267.486	-28.697
42.790	1.002852	267.141	-29.206
42.811	-1.054875	266.869	-29.614
42.832	-1.665290	266.665	-29.600
42.853	-1.368631	266.445	-29.204
42.875	-1.209961	266.203	-28.681
42.896	-1.146100	265.962	-28.131
42.917	-1.058542	265.700	-27.563
42.938	-1.106105	265.349	-27.079
42.959	-1.042007	264.848	-26.869
42.982	-1.324242	264.244	-27.025
43.002	-2.150318	263.680	-27.405
43.023	-2.717532	263.249	-27.817
43.044	-2.881855	262.973	-28.114
43.065	-2.768162	262.865	-28.193
43.086	-2.263292	262.912	-28.124
43.109	-1.697709	263.061	-27.979
43.129	-0.754882	263.270	-27.708
43.152	0.512639	263.517	-27.376
43.171	1.836178	263.774	-27.094
43.199	3.171318	263.990	-27.012
43.213	3.271271	264.246	-27.316
43.236	2.670196	264.246	-27.316
43.256	1.947248	264.350	-27.501
43.277	1.246556	264.606	-27.279
43.299	1.962504	264.927	-26.450
43.320	3.418353	265.153	-25.602
43.342	3.154875	265.061	-25.350
43.362	1.221378	264.663	-25.635
43.384	0.063038	264.235	-25.963
43.404	-0.358073	263.997	-26.105
43.426	-0.740312	263.998	-25.966
43.447	-1.065272	264.205	-25.665
43.468	-1.173556	264.532	-25.531
43.489	-1.275590	264.815	-25.758
43.511	-1.899751	265.018	-26.277
43.531	-2.454331	265.237	-26.818
43.553	-2.455565	265.534	-27.187
43.574	-2.196847	265.916	-27.427
43.595	-2.079857	266.332	-27.585
43.617	-1.763975	266.737	-27.601
43.638	-1.022578	267.084	-27.472
43.659	-0.123282	267.319	-27.318
43.681	0.910294	267.382	-27.262
43.702	1.558591	267.299	-27.485
43.732	1.684614	267.169	-27.983
43.743	2.034637	267.040	-28.512
43.765	2.351022	266.870	-28.975
43.787	1.803067	266.660	-29.364
43.807	1.044823	266.515	-29.450
43.829	2.312435	266.510	-29.088
43.850	3.978605	266.458	-28.761
43.872	2.707060	266.114	-28.914
43.892	0.273225	265.618	-29.279
43.914	-0.656521	265.190	-29.497
43.934	-0.512380	264.861	-29.409
43.956	-0.655607	264.591	-29.135
43.977	-1.340956	264.351	-28.822
43.998	-1.574887	264.083	-28.515
44.019	-1.460536	263.673	-28.333
44.042	-1.642591	263.060	-28.402
44.062	-2.294946	262.370	-28.686
44.083	-2.740570	261.751	-29.051
44.104	-2.932336	261.267	-29.380
44.126	-3.220246	260.946	-29.575
44.146	-3.156128	260.774	-29.561
44.168	-2.351047	260.761	-29.368
44.189	-1.360413	260.831	-29.072
44.212	-0.461924	260.864	-28.812
44.232	0.171932	260.877	-28.645
44.252	1.374644	260.945	-28.381
44.282	3.374911	261.086	-28.038
44.294	4.126665	261.267	-27.849
44.316	2.965690	261.380	-27.843
44.337	1.927709	261.455	-27.802
44.358	1.591270	261.647	-27.403
44.380	2.548795	261.808	-26.699
44.402	3.678579	261.802	-26.233
44.422	3.112553	261.568	-26.319
44.443	1.449515	261.312	-26.711
44.465	0.456555	261.284	-26.973
44.485	0.056310	261.519	-26.986
44.507	-0.364072	261.923	-26.985
44.528	-1.176309	262.442	-27.188
44.549	-2.028333	263.043	-27.607
44.572	-2.552057	263.688	-28.110
44.591	-2.941201	264.318	-28.608
44.613	-3.314134	264.894	-29.059
44.634	-3.222286	265.440	-29.464
44.655	-2.754033	266.039	-29.774
44.677	-2.368788	266.681	-29.864
44.698	-1.930123	267.262	-29.727
44.718	-1.327681	267.708	-29.504
44.741	-0.619496	267.988	-29.266
44.762	0.169424	268.038	-29.011
44.783	1.043403	267.472	-28.806
44.804	2.057592	267.472	-28.806
44.832	3.158877	267.092	-29.054
44.846	3.899973	266.706	-29.459
44.867	3.264625	266.281	-29.855
44.889	2.248552	265.639	-30.120
44.910	2.490230	265.335	-30.209
44.932	3.299953	264.880	-30.594
44.953	1.670176	264.880	-30.594
44.974	-0.561989	264.402	-30.944
44.995	-1.232791	263.991	-30.930
45.016	-0.703912	263.601	-30.519
45.037	-0.592890	263.206	-29.936
45.058	-0.865505	262.790	-29.391
45.080	-1.199624	262.391	-28.956
45.102	-1.695651	261.992	-28.634
45.122	-1.918822	261.531	-28.412
45.143	-1.983329	260.974	-28.403
45.165	-2.307959	260.389	-28.591
45.185	-2.644427	259.891	-28.818
45.207	-2.713429	259.517	-28.960
45.227	-2.454416	259.248	-28.938
45.249	-1.609702	259.013	-28.877
45.271	-0.881036	258.810	-28.941
45.292	-0.460889	258.701	-29.028
45.313	0.122785	258.725	-28.949
45.334	1.319752	259.026	-28.494
45.363	2.932824	259.205	-28.493
45.376	4.053732	259.205	-28.493
45.397	3.548453	259.380	-28.701
45.418	2.724686	259.677	-28.828
45.440	2.374034	260.100	-28.645
45.461	3.031754	260.475	-28.306
45.482	3.228164	260.666	-28.206
45.503	1.916627	260.642	-28.510
45.524	0.400711	260.492	-28.998
45.546	-0.339387	260.415	-29.437
45.567	-0.916574	260.479	-29.655
45.588	-1.309385	260.698	-29.585
45.609	-1.495650	261.077	-29.494
45.633	-1.918829	261.560	-29.608
45.652	-2.549761	262.070	-29.901
45.673	-2.761189	262.553	-30.259
45.694	-2.841835	263.021	-30.663
45.715	-2.803450	263.515	-31.069
45.737	-2.572523	264.100	-31.364
45.758	-2.106161	264.795	-31.402
45.779	-1.527844	265.516	-31.182
45.802	-0.839967	266.146	-30.839
45.822	0.060632	266.594	-30.582
45.842	0.547895	266.801	-30.551
45.864	0.966010	266.781	-30.588
45.897	1.783147	266.617	-30.702
45.906	2.619121	266.365	-30.966
45.927	2.913240	266.006	-31.328
45.949	2.666169	265.250	-31.464
45.970	2.531786	265.250	-31.464
45.991	3.460598	265.042	-31.111
46.012	3.758660	264.714	-30.985
46.033	1.518840	264.124	-31.266
46.055	-0.504070	262.830	-31.686
46.076	-1.230632	262.830	-31.686
46.098	-0.966821	262.181	-31.285
46.118	-0.793595	261.536	-30.669
46.139	-0.897772	260.916	-30.121
46.162	-0.983512	260.316	-29.736
46.182	-1.342521	259.653	-29.535
46.202	-1.938419	258.862	-29.546
46.224	-2.505943	258.043	-29.732
46.245	-2.694687	257.335	-29.977
46.267	-2.747493	256.760	-30.235
46.288	-2.879614	256.322	-30.439
46.309	-2.946676	256.065	-30.413
46.332	-2.186469	255.978	-30.117
46.352	-1.093535	255.989	-29.764
46.373	-0.226892	256.009	-29.504
46.394	0.427614	256.020	-29.369
46.415	1.472724	256.054	-29.303
46.445	2.694061	256.175	-29.240
46.457	3.102488	256.351	-29.113
46.478	2.605977	256.817	-28.685
46.501	1.967501	256.817	-28.685
46.521	1.922441	257.158	-28.010
46.542	3.383180	257.464	-27.040
46.564	4.239262	257.567	-26.361
46.584	3.088536	257.373	-26.307
46.606	1.402152	257.037	-26.643
46.627	0.582332	256.820	-27.004
46.648	0.009843	256.850	-27.178
46.669	-0.516422	257.131	-27.187
46.692	-1.075429	258.191	-27.541
46.712	-1.738964	258.191	-27.541
46.733	-2.416955	258.863	-27.945
46.755	-2.971029	259.526	-28.384
46.775	-3.388773	260.130	-28.809
46.796	-3.392887	260.688	-29.194
46.818	-2.997932	261.254	-29.471
46.838	-2.253959	261.830	-29.530
46.861	-1.403433	262.352	-29.343
46.882	-0.654164	262.746	-29.064
46.902	0.014836	262.975	-28.846
46.924	0.634310	263.012	-28.827
46.945	0.682369	262.830	-28.937
46.973	0.980947	262.532	-29.034
46.987	1.852554	262.244	-29.126
47.008	2.686594	262.012	-29.284
47.030	2.744645	261.737	-29.468
47.052	2.510081	261.478	-29.471
47.072	3.123977	261.356	-29.232
47.093	3.584822	261.206	-29.062
47.114	2.138539	260.805	-29.325
47.136	-0.132551	260.292	-29.849
47.157	-1.306344	259.845	-30.205
47.179	-1.389537	259.435	-30.066
47.199	-0.924338	259.031	-29.548
47.222	-0.974752	258.682	-28.880
47.242	-1.049953	258.336	-28.273
47.262	-1.103867	257.910	-27.843
47.284	-1.314404	257.361	-27.618
47.305	-1.572863	256.713	-27.600
47.326	-1.912652	256.053	-27.776
47.349	-2.361002	255.478	-28.035
47.369	-2.620183	255.046	-28.196
47.390	-2.491217	254.811	-28.213
47.412	-2.113210	254.737	-28.139
47.432	-1.662074	254.714	-28.105
47.454	-1.274848	254.709	-28.180
47.475	-0.495103	254.792	-28.228
47.496	0.475538	254.975	-28.160
47.517	1.374055	255.200	-28.040
47.547	2.104798	255.470	-27.960
47.560	2.158129	256.028	-27.750
47.581	1.960650	256.028	-27.750
47.602	1.764208	256.399	-27.297
47.623	2.614447	256.893	-26.179
47.645	4.989454	257.322	-24.850
47.666	5.551383	257.347	-24.276
47.688	2.817888	256.965	-24.691
47.708	0.857445	256.412	-25.522
47.729	0.164543	255.948	-26.217
47.752	-0.102147	255.676	-26.613
47.772	-0.740144	255.611	-26.809
47.793	-1.476272	255.749	-26.961
47.814	-1.948674	256.075	-27.200
47.835	-2.543156	256.497	-27.564
47.856	-3.200339	256.922	-27.913
47.879	-3.260017	257.269	-28.160
47.899	-2.802618	257.539	-28.371
47.920	-2.276890	257.720	-28.603
47.942	-1.860359	257.842	-28.821
47.963	-1.358775	257.938	-28.946
47.984	-0.700464	258.002	-29.017
48.005	0.150770	257.933	-29.170
48.026	0.955275	257.697	-29.518
48.047	1.192384	257.358	-29.998
48.081	1.206073	257.005	-30.396
48.091	1.616495	256.650	-30.655
48.111	1.633936	256.214	-30.880
48.132	1.189643	255.761	-30.871
48.153	2.210203	255.486	-30.293
48.175	3.652531	255.248	-29.453
48.196	3.374723	254.665	-28.950
48.217	1.256977	252.646	-29.268
48.238	-0.104519	252.646	-29.268
48.259	-0.569364	251.685	-29.272
48.281	-0.455936	250.803	-28.897
48.302	-0.702450	250.033	-28.382
48.323	-1.101633	249.350	-27.895
48.344	-1.225616	248.708	-27.517
48.365	-1.444239	248.050	-27.333
48.387	-1.914465	247.302	-27.404
48.408	-2.402380	246.545	-27.682
48.429	-2.560790	245.917	-27.996
48.450	-2.487960	245.506	-28.189
48.472	-2.350919	245.277	-28.241
48.492	-2.087470	245.139	-28.238
48.514	-1.507984	245.093	-28.339
48.534	-0.913905	245.167	-28.473
48.555	-0.174578	245.355	-28.487
48.577	0.471014	245.631	-28.378
48.598	1.019524	245.991	-28.153
48.628	1.847544	246.440	-27.836
48.641	2.129752	246.917	-27.533
48.662	1.967152	247.388	-27.188
48.683	1.959801	247.911	-26.469
48.704	4.126046	248.416	-25.255
48.726	6.043783	248.577	-24.335
48.747	4.439654	248.201	-24.418
48.768	1.836309	247.577	-25.151
48.790	0.757364	247.025	-25.940
48.812	0.084431	246.689	-26.375
48.831	-0.426436	246.680	-26.530
48.852	-0.968574	246.965	-26.701
48.873	-1.749152	247.431	-27.030
48.895	-2.610014	247.973	-27.482
48.916	-3.287956	248.537	-27.953
48.938	-3.652712	249.069	-28.323
48.959	-3.453195	249.505	-28.585
48.980	-3.035891	249.864	-28.785
