time(s)	globalZ	gyroAngle
15.460	0.028656	350.293
15.482	0.061921	350.429
15.502	0.010581	350.568
15.523	-0.358640	350.708
15.545	-0.866597	350.822
15.567	-1.534748	350.906
15.587	-2.409227	350.993
15.609	-2.298305	351.168
15.630	-1.059674	351.464
15.651	0.118401	351.792
15.675	0.850739	352.087
15.695	1.323813	352.321
15.719	1.658827	352.418
15.737	1.664745	351.992
15.759	0.833558	351.992
15.780	-0.078267	351.588
15.801	-0.549968	351.151
15.822	-0.528918	350.704
15.844	-0.301606	350.329
15.866	-0.129662	350.069
15.887	-0.162707	349.932
15.908	-0.030266	349.889
15.929	0.693181	349.886
15.951	1.311260	349.902
15.974	1.317272	349.917
15.995	1.090693	349.894
16.015	1.172972	349.851
16.036	1.185137	349.849
16.058	0.975025	349.946
16.079	0.961639	350.159
16.100	1.617874	350.426
16.130	2.157219	350.682
16.143	1.641157	350.682
16.165	0.438950	350.645
16.186	-0.438112	350.642
16.208	-0.626511	350.720
16.229	-0.702448	350.871
16.250	-0.927584	351.091
16.272	-0.907805	351.375
16.295	-0.851016	351.948
16.315	-0.890199	351.948
16.336	-1.037174	352.442
16.357	-0.887878	352.442
16.379	-0.894228	352.670
16.400	-1.144027	352.926
16.423	-1.403767	353.217
16.443	-1.434278	353.575
16.465	-1.201261	354.004
16.485	-0.742422	354.422
16.507	-0.390377	354.745
16.530	-0.389906	354.966
16.550	-0.290675	355.092
16.572	0.042121	355.130
16.596	0.299944	355.111
16.615	0.146000	355.021
16.636	0.130549	354.861
16.657	0.226290	354.861
16.680	0.659297	354.844
16.699	1.461347	354.792
16.722	2.383080	354.516
16.742	3.076596	354.516
16.764	3.117905	353.853
16.786	1.473481	353.853
16.808	-0.026171	353.473
16.829	-0.701760	353.165
16.849	-0.592914	352.956
16.871	-0.387183	352.889
16.892	0.010113	352.993
16.915	0.422744	353.274
16.935	1.090830	353.829
16.956	1.409418	353.829
16.979	0.770394	353.803
16.999	-0.418076	353.581
17.021	-1.592355	353.215
17.042	-2.312764	352.795
17.063	-1.860334	352.336
17.086	-1.056922	351.251
17.106	-0.564407	351.251
17.128	-0.281928	350.635
17.149	-0.380214	350.085
17.170	-0.446196	349.609
17.191	-0.557623	349.203
17.214	-0.637553	348.952
17.238	-0.394834	348.879
17.255	-0.325146	348.917
17.278	-0.252227	349.048
17.298	0.336633	349.256
17.320	0.661336	349.461
17.342	0.260951	349.795
17.363	0.933184	349.795
17.385	2.154430	349.956
17.406	2.729231	350.046
17.427	2.906987	349.978
17.449	1.890241	349.422
17.470	-0.664939	349.422
17.492	-2.513794	349.503
17.512	-2.046476	349.503
17.535	-0.465591	349.929
17.555	0.045512	350.247
17.577	-0.520084	350.395
17.599	-0.932320	350.519
17.620	-1.387518	350.696
17.641	-1.863406	350.897
17.662	-1.893765	351.080
17.684	-1.225781	351.218
17.706	-0.390615	351.342
17.726	-0.092748	351.469
17.748	-0.043466	351.562
17.769	0.110405	351.620
17.792	0.492449	351.673
17.812	0.538993	351.712
17.834	0.298223	351.750
17.855	0.351475	351.833
17.876	0.608459	351.992
17.897	1.153642	352.193
17.919	1.914581	352.408
17.941	2.499181	352.408
17.962	2.404211	352.263
17.983	1.268559	351.977
18.005	-0.509888	351.530
18.025	-2.015915	351.530
18.047	-2.344578	351.508
18.068	-1.652022	351.506
18.090	-0.740651	351.550
18.112	0.655984	351.694
18.135	2.886125	351.900
18.155	3.161501	351.906
18.175	1.559822	351.517
18.197	0.338736	350.903
18.218	-0.594411	350.271
18.240	-1.053615	349.695
18.261	-1.604650	349.135
18.282	-1.941720	348.647
18.304	-1.806029	348.281
18.325	-1.511207	348.051
18.347	-1.693493	347.933
18.368	-1.626307	347.935
18.391	-1.348217	348.166
18.411	-0.871246	348.166
18.432	-0.171782	348.307
18.461	0.451865	348.471
18.475	1.322106	348.695
18.497	2.148617	348.695
18.517	1.914144	348.666
18.539	0.972723	348.604
18.561	0.835158	348.609
18.582	0.958873	348.837
18.604	1.126367	348.999
18.625	1.692808	348.999
18.646	2.117138	349.115
18.667	1.615475	349.078
18.689	0.687282	348.931
18.710	-0.370393	348.652
18.731	-1.197328	348.652
18.759	-1.703865	348.712
18.775	-2.457847	348.712
18.796	-2.758504	348.981
18.817	-2.191680	349.454
18.838	-1.241708	350.004
18.860	-0.592390	350.548
18.881	-0.448851	351.543
18.904	-0.839001	351.543
18.924	-1.095356	351.939
18.947	-0.519720	352.270
18.967	0.272739	352.472
18.988	0.736308	352.502
19.009	0.560497	352.395
19.031	0.195822	352.208
19.054	-0.088445	352.011
19.075	-0.019832	351.940
19.096	0.760670	351.959
19.116	1.676402	351.969
19.138	3.137013	351.989
19.159	3.267165	351.931
19.181	1.682615	351.723
19.202	0.431844	351.504
19.223	-0.659826	351.328
19.245	-1.358828	351.181
19.266	-1.460076	351.123
19.287	-0.947631	351.229
19.309	0.321756	351.513
19.331	1.916549	351.756
19.352	2.067068	351.703
19.375	0.714486	351.383
19.395	-0.881705	351.001
19.416	-1.876519	350.637
19.437	-1.802384	350.285
19.460	-1.336336	349.907
19.480	-0.985976	349.522
19.502	-0.853501	349.160
19.523	-0.914562	348.840
19.545	-0.807368	348.374
19.566	-0.466157	348.187
19.587	-0.198452	348.187
19.610	0.093342	348.061
19.630	0.193249	348.096
19.651	0.587906	348.337
19.674	1.263800	348.609
19.696	1.631570	348.956
19.715	1.320618	348.956
19.737	0.797658	349.187
19.760	0.791905	349.502
19.780	1.660966	350.056
19.801	2.733683	350.056
19.822	2.612490	350.137
19.844	1.319262	350.006
19.865	-0.062992	350.006
19.887	-1.088330	350.019
19.909	-1.235382	350.091
19.929	-0.898805	350.212
19.951	-1.252343	350.382
19.972	-2.087671	350.611
19.995	-2.662300	350.945
20.016	-2.909448	351.853
20.036	-2.505839	351.853
20.058	-1.473798	352.289
20.079	-0.673109	352.696
20.100	-0.202026	353.019
20.122	-0.045375	353.200
20.143	0.389039	353.259
20.166	0.602320	353.114
20.186	0.533932	353.114
20.208	0.389728	353.047
20.229	0.345412	353.056
20.250	0.778302	353.146
20.271	1.180374	353.206
20.294	2.182832	353.219
20.315	2.786625	353.146
20.335	1.729010	352.961
20.357	0.379670	352.773
20.378	-0.281174	352.644
20.400	-0.238241	352.609
20.421	-0.117267	352.676
20.443	0.571257	352.851
20.465	1.606008	353.174
20.485	1.682858	353.174
20.507	0.477892	353.057
20.528	-0.924025	352.782
20.550	-1.932892	352.111
20.572	-2.117060	352.111
20.592	-1.519380	351.831
20.615	-0.969772	351.515
20.636	-0.667895	351.158
20.656	-0.821133	350.837
20.678	-0.991507	350.626
20.699	-0.856205	350.535
20.721	-0.646917	350.521
20.742	-0.630364	350.577
20.764	-0.728418	350.942
20.785	-0.762252	350.942
20.808	-0.314425	351.207
20.828	0.438997	351.494
20.849	0.943084	351.907
20.871	1.574307	351.907
20.892	2.680789	351.931
20.914	3.925440	351.931
20.935	3.753198	351.681
20.957	2.395172	350.859
20.979	1.139573	350.859
20.999	-0.483094	350.544
21.020	-1.333417	350.433
21.041	-0.780322	350.478
21.063	-0.210646	350.590
21.085	-0.433430	350.686
21.106	-1.450276	350.840
21.129	-2.419050	351.078
21.150	-2.182044	351.356
21.170	-1.478434	351.644
21.191	-1.230029	351.947
21.214	-1.326262	352.209
21.237	-1.378758	352.412
21.255	-1.048002	352.556
21.278	-0.513148	352.636
21.298	-0.044398	352.617
21.320	0.228543	352.460
21.341	0.343187	352.240
21.362	0.611536	351.951
21.384	0.414139	351.951
21.406	0.518076	351.948
21.426	1.422622	351.898
21.448	2.184151	351.774
21.469	1.300607	351.602
21.491	0.193197	351.462
21.512	-0.373234	351.475
21.535	-0.395778	351.605
21.555	0.068716	351.801
21.577	1.410250	352.085
21.598	3.091477	352.487
21.619	2.621854	352.487
21.640	0.620480	352.299
21.663	-0.821013	351.580
21.684	-1.763873	351.580
21.705	-2.384449	351.107
21.726	-2.197892	350.610
21.748	-1.554291	350.131
21.769	-0.995105	349.664
21.790	-0.808656	349.199
21.811	-0.607243	348.837
21.836	-0.360915	348.642
21.855	-0.153361	348.556
21.875	0.087650	348.546
21.897	0.192918	348.629
21.919	0.019190	348.776
21.940	0.179818	348.939
21.961	0.726788	349.090
21.983	0.757763	349.181
22.005	0.833142	349.212
22.026	1.281321	349.226
22.047	1.614206	349.223
22.068	2.209852	349.221
22.091	3.002101	349.231
22.111	2.991232	349.169
22.132	1.726839	349.023
22.155	0.116311	348.892
22.175	-1.041693	348.832
22.196	-1.893815	348.831
22.218	-2.389175	348.907
22.240	-2.416886	349.102
22.260	-2.048250	349.363
22.283	-1.887816	349.623
22.303	-1.791335	349.892
22.325	-1.487725	350.200
22.346	-1.154545	350.538
22.368	-0.769314	350.829
22.389	-0.284945	351.075
22.410	0.176609	351.268
22.432	0.368259	351.326
22.454	0.082673	351.233
22.475	-0.485081	351.087
22.496	-0.548691	350.954
22.517	-0.007597	350.863
22.540	0.724450	350.836
22.560	1.112788	350.801
22.581	1.557393	350.752
22.603	1.801401	350.642
22.624	1.841367	350.488
22.647	1.504099	350.317
22.667	0.465761	350.105
22.688	-0.473403	349.891
22.710	-0.549332	349.747
22.731	0.104336	349.692
22.754	0.871193	349.693
22.775	1.181564	349.603
22.796	0.393158	349.254
22.816	-0.755187	348.742
22.838	-1.677071	348.216
22.859	-1.708919	347.718
22.881	-1.191295	347.231
22.902	-0.832398	346.738
22.924	-0.679564	346.262
22.946	-0.739621	345.866
22.966	-0.694303	345.554
22.989	-0.295357	345.327
23.009	-0.156261	345.190
23.031	-0.323060	345.149
23.052	-0.521933	345.205
23.075	-0.469456	345.395
23.095	0.059928	345.702
23.116	0.960731	345.992
23.137	1.143623	346.118
23.159	0.730455	346.188
23.180	1.169151	346.276
23.203	1.759451	346.351
23.224	2.084896	346.526
23.245	2.433277	346.526
23.266	3.220248	346.633
23.287	2.989612	346.614
23.310	2.045143	346.469
23.330	0.681476	346.333
23.353	-0.692523	346.289
23.378	-1.839005	346.373
23.395	-2.503094	346.559
23.415	-2.485986	346.790
23.437	-2.287421	347.065
23.458	-2.388333	347.385
23.480	-2.128019	347.728
23.502	-1.375507	348.037
23.523	-1.016429	348.261
23.544	-1.026863	348.423
23.566	-0.635049	348.575
23.587	0.088050	348.633
23.608	0.589501	348.557
23.630	0.091333	348.349
23.651	-0.372043	348.105
23.672	-0.157038	347.893
23.695	0.222843	347.753
23.715	0.631483	347.655
23.737	1.208379	347.538
23.759	1.918848	347.413
23.779	2.080957	347.229
23.801	1.447348	346.994
23.822	0.639453	346.755
23.843	-0.097011	346.573
23.865	-0.464570	346.493
23.886	-0.263700	346.502
23.909	0.418983	346.571
23.929	1.342743	346.673
23.956	1.314059	346.670
23.972	0.308450	346.106
23.995	-0.678829	346.106
24.015	-1.330626	345.688
24.036	-1.527498	345.215
24.059	-1.426005	344.687
24.079	-1.301010	344.193
24.100	-1.036353	343.816
24.122	-0.654154	343.228
24.143	-0.549841	343.013
24.165	-0.374657	342.905
24.186	-0.299449	342.905
24.209	-0.201128	342.929
24.228	-0.057631	342.929
24.250	-0.178787	342.984
24.271	-0.213265	343.032
24.295	0.087155	343.062
24.316	0.353517	343.062
24.335	0.366400	342.964
24.357	0.295849	342.771
24.378	0.737865	342.771
24.399	1.271282	342.662
24.421	1.680167	342.527
24.442	2.000343	342.398
24.465	1.695939	342.260
24.485	1.019999	342.032
24.507	0.414289	342.032
24.528	-0.032642	342.044
24.549	-0.352059	342.173
24.570	-0.211489	342.410
24.592	0.262134	342.702
24.614	0.511492	342.971
24.635	-0.074759	343.175
24.656	-1.286621	343.536
24.677	-2.157041	343.536
24.699	-2.515314	343.752
24.720	-2.350289	343.996
24.742	-1.816627	344.241
24.763	-1.166199	344.462
24.785	-0.652981	344.793
24.806	-0.000878	344.793
24.827	0.460607	344.821
24.849	0.546516	344.746
24.874	0.344104	344.627
24.891	0.063069	344.524
24.916	-0.059211	344.457
24.935	0.054955	344.437
24.955	0.040036	344.487
24.977	0.084905	344.591
24.998	0.375644	344.734
25.020	0.924197	344.886
25.041	1.392362	344.886
25.062	1.453570	344.837
25.084	1.130839	344.561
25.105	1.012829	344.561
25.127	0.742929	344.392
25.148	1.012086	344.253
25.171	0.985492	344.108
25.191	0.377604	343.900
25.212	-0.627341	343.683
25.237	-1.416414	343.505
25.255	-1.578536	343.381
25.293	-0.759715	343.324
25.298	0.179792	343.338
25.344	0.846023	343.340
25.345	0.945895	343.205
25.369	0.536726	342.898
25.383	-0.265644	342.476
25.406	-1.345465	341.993
25.426	-1.800181	341.518
25.448	-1.237003	341.210
25.469	-0.533100	341.022
25.490	-0.306636	340.830
25.520	-0.072195	340.666
25.534	0.211124	340.560
25.554	-0.167455	340.456
