time(s)	globalZ	gyroAngle
6.861	0.338478	326.470
6.882	0.202182	327.318
6.904	-0.077596	328.145
6.925	0.050509	328.940
6.947	0.433682	329.766
6.968	0.512949	330.587
6.990	0.258112	331.365
7.010	0.068748	332.131
7.032	0.054634	332.869
7.056	0.067199	333.593
7.075	0.189290	334.276
7.097	0.401904	334.890
7.119	0.309145	335.451
7.140	0.026521	335.997
7.160	-0.248265	336.556
7.182	-0.111199	337.151
7.206	0.093243	337.819
7.225	0.358474	338.534
7.246	0.555717	339.305
7.267	0.624801	340.133
7.289	0.361682	340.999
7.310	0.108099	341.884
7.335	0.168766	342.767
7.354	0.264919	343.640
7.375	-0.166841	344.525
7.397	-1.069404	345.462
7.418	-0.591593	346.442
7.439	0.619390	348.167
7.460	1.079575	348.167
7.481	0.645213	348.917
7.504	0.209225	350.207
7.524	0.138070	350.207
7.545	0.074510	350.762
7.567	-0.150057	351.313
7.588	-0.207268	351.888
7.610	-0.401640	352.454
7.631	-0.620959	352.454
7.653	-0.607174	353.947
7.673	-0.267962	353.947
7.695	0.027117	354.421
7.718	0.131847	354.878
7.740	0.009048	355.266
7.760	-0.030794	355.567
7.781	-0.019221	355.811
7.802	0.010713	356.041
7.824	-0.142939	356.265
7.846	-0.142600	356.451
7.866	-0.022585	356.613
7.887	-0.085693	356.760
7.909	-0.154294	356.912
7.930	-0.139934	357.045
7.951	-0.130175	357.156
7.973	-0.148483	357.238
7.995	-0.117012	357.238
8.016	-0.065759	357.379
8.038	0.028177	357.420
8.058	-0.031990	357.440
8.081	-0.145972	357.447
8.101	-0.056213	357.449
8.122	0.026511	357.447
8.144	0.079038	357.443
8.166	0.184219	357.446
8.187	0.129141	357.450
8.209	-0.088042	357.444
8.230	-0.244350	357.433
8.252	-0.149135	357.422
8.273	0.043189	357.415
8.294	0.082551	357.415
8.316	0.083273	357.399
8.340	0.040454	357.383
8.358	0.012295	357.373
8.379	-0.007714	357.362
8.401	-0.082052	357.352
8.423	0.039219	357.357
